   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
Mean = 
   0.10305   0.19597   0.27899   0.06096   0.11703   0.16865
   0.10307   0.19603   0.27909   0.11061   0.20912   0.29684
   0.10302   0.19591   0.27886   0.08687   0.16540   0.23642
   0.10305   0.19597   0.27897   0.11185   0.21132   0.29977
   0.10306   0.19599   0.27902   0.10678   0.20221   0.28749
   0.10308   0.19605   0.27912   0.11155   0.21080   0.29907
   0.10310   0.19611   0.27923   0.11141   0.21053   0.29872
   0.10312   0.19616   0.27933   0.11126   0.21027   0.29837
   0.10314   0.19620   0.27939   0.10847   0.20519   0.29144
   0.10308   0.19604   0.27910   0.08177   0.15607   0.22362
   0.10308   0.19604   0.27910   0.10343   0.19610   0.27914
   0.10307   0.19601   0.27903   0.09848   0.18697   0.26647
   0.10309   0.19607   0.27914   0.11184   0.21131   0.29975
   0.10311   0.19611   0.27922   0.10940   0.20694   0.29390
   0.10313   0.19617   0.27932   0.11155   0.21078   0.29905
   0.10312   0.19613   0.27925   0.09817   0.18644   0.26582
   0.10302   0.19586   0.27875   0.06630   0.12709   0.18289
   0.10303   0.19588   0.27880   0.10699   0.20257   0.28793
   0.10305   0.19594   0.27889   0.11097   0.20975   0.29767
   0.10307   0.19599   0.27899   0.11082   0.20949   0.29732
   0.10304   0.19589   0.27880   0.08906   0.16939   0.24189
   0.10306   0.19595   0.27891   0.11183   0.21129   0.29972
   0.10308   0.19601   0.27901   0.11169   0.21103   0.29938
   0.10310   0.19606   0.27912   0.11154   0.21077   0.29904
   0.10313   0.19612   0.27922   0.11140   0.21052   0.29869
   0.10315   0.19617   0.27931   0.11087   0.20957   0.29743
   0.10308   0.19597   0.27895   0.07603   0.14535   0.20859
   0.10309   0.19602   0.27903   0.11006   0.20814   0.29552
   0.10311   0.19606   0.27910   0.10889   0.20601   0.29263
   0.10309   0.19602   0.27903   0.09768   0.18549   0.26443
   0.10312   0.19607   0.27912   0.11112   0.21001   0.29800
   0.10314   0.19613   0.27923   0.11168   0.21102   0.29936
   0.10316   0.19619   0.27933   0.11154   0.21076   0.29902
   0.10318   0.19624   0.27943   0.11140   0.21051   0.29868
   0.10320   0.19630   0.27952   0.11125   0.21026   0.29834
   0.10322   0.19633   0.27959   0.10900   0.20623   0.29293
   0.10323   0.19637   0.27966   0.10918   0.20656   0.29340
   0.10321   0.19631   0.27955   0.09490   0.18040   0.25743
   0.10320   0.19627   0.27948   0.09771   0.18562   0.26473
   0.10322   0.19633   0.27958   0.11182   0.21126   0.29968
   0.10322   0.19632   0.27957   0.10311   0.19546   0.27818
   0.10317   0.19621   0.27935   0.08669   0.16516   0.23620
   0.10320   0.19626   0.27945   0.11139   0.21050   0.29867
   0.10322   0.19631   0.27954   0.11125   0.21025   0.29833
   0.10324   0.19637   0.27964   0.11111   0.21000   0.29800
   0.10326   0.19642   0.27973   0.11097   0.20975   0.29767
   0.10326   0.19644   0.27976   0.10636   0.20145   0.28646
   0.10329   0.19649   0.27986   0.11195   0.21149   0.29999
   0.10331   0.19655   0.27996   0.11181   0.21124   0.29965
   0.10333   0.19660   0.28006   0.11167   0.21099   0.29932
   0.10332   0.19659   0.28003   0.10163   0.19268   0.27426
   0.10334   0.19664   0.28012   0.11139   0.21049   0.29866
   0.10323   0.19631   0.27951   0.05706   0.10956   0.15792
   0.10325   0.19636   0.27960   0.11086   0.20956   0.29740
   0.10327   0.19641   0.27969   0.11060   0.20909   0.29678
   0.10325   0.19636   0.27960   0.09639   0.18315   0.26126
   0.10327   0.19642   0.27970   0.11194   0.21147   0.29996
   0.10329   0.19647   0.27979   0.11106   0.20989   0.29784
   0.10319   0.19620   0.27929   0.06464   0.12403   0.17866
   0.10321   0.19625   0.27938   0.11152   0.21073   0.29897
   0.10323   0.19630   0.27948   0.11139   0.21049   0.29865
   0.10325   0.19636   0.27957   0.11125   0.21024   0.29832
   0.10327   0.19640   0.27966   0.11043   0.20879   0.29638
   0.10328   0.19643   0.27971   0.10777   0.20398   0.28988
   0.10326   0.19635   0.27956   0.09218   0.17534   0.25038
   0.10328   0.19641   0.27966   0.11193   0.21146   0.29994
   0.10330   0.19646   0.27976   0.11179   0.21121   0.29961
   0.10332   0.19652   0.27986   0.11166   0.21097   0.29928
   0.10334   0.19657   0.27995   0.11152   0.21072   0.29896
   0.10336   0.19661   0.28003   0.11065   0.20916   0.29687
   0.10337   0.19666   0.28011   0.11045   0.20881   0.29640
   0.10336   0.19663   0.28005   0.09878   0.18750   0.26720
   0.10327   0.19637   0.27957   0.06549   0.12563   0.18089
   0.10328   0.19640   0.27962   0.10822   0.20483   0.29107
   0.10330   0.19643   0.27969   0.10937   0.20687   0.29377
   0.10331   0.19648   0.27977   0.11027   0.20849   0.29596
   0.10332   0.19648   0.27978   0.10455   0.19812   0.28185
   0.10334   0.19654   0.27987   0.11152   0.21071   0.29895
   0.10336   0.19659   0.27996   0.11138   0.21047   0.29863
   0.10331   0.19646   0.27973   0.08501   0.16195   0.23162
   0.10328   0.19636   0.27954   0.08865   0.16879   0.24128
   0.10329   0.19641   0.27963   0.11098   0.20976   0.29767
   0.10330   0.19643   0.27966   0.10639   0.20153   0.28661
   0.10332   0.19648   0.27976   0.11191   0.21142   0.29989
   0.10334   0.19653   0.27985   0.11160   0.21086   0.29914
   0.10336   0.19659   0.27995   0.11164   0.21094   0.29925
   0.10338   0.19664   0.28004   0.11151   0.21071   0.29893
   0.10340   0.19668   0.28012   0.11084   0.20951   0.29734
   0.10342   0.19673   0.28021   0.11100   0.20980   0.29773
   0.10344   0.19677   0.28028   0.11057   0.20904   0.29671
   0.10343   0.19675   0.28024   0.10054   0.19080   0.27185
   0.10340   0.19666   0.28007   0.08987   0.17110   0.24455
   0.10342   0.19671   0.28017   0.11190   0.21141   0.29986
   0.10344   0.19677   0.28026   0.11177   0.21117   0.29955
   0.10346   0.19682   0.28035   0.11164   0.21093   0.29923
   0.10347   0.19686   0.28044   0.11151   0.21070   0.29892
   0.10349   0.19691   0.28052   0.11137   0.21046   0.29861
   0.10348   0.19687   0.28045   0.09746   0.18509   0.26392
   0.10348   0.19688   0.28046   0.10556   0.19997   0.28443
   0.10345   0.19680   0.28031   0.09091   0.17299   0.24712
   0.10341   0.19668   0.28008   0.08520   0.16222   0.23189
   0.10343   0.19673   0.28017   0.11166   0.21097   0.29928
   0.10337   0.19655   0.27984   0.07671   0.14658   0.21029
   0.10339   0.19660   0.27993   0.11140   0.21050   0.29866
   0.10341   0.19665   0.28002   0.11150   0.21069   0.29891
   0.10342   0.19670   0.28011   0.11137   0.21046   0.29860
   0.10344   0.19674   0.28018   0.11060   0.20907   0.29675
   0.10346   0.19678   0.28026   0.11058   0.20905   0.29672
   0.10347   0.19682   0.28033   0.10987   0.20777   0.29500
   0.10342   0.19668   0.28007   0.08261   0.15745   0.22527
   0.10333   0.19642   0.27958   0.06300   0.12081   0.17394
   0.10335   0.19647   0.27967   0.11176   0.21114   0.29951
   0.10335   0.19648   0.27969   0.10523   0.19936   0.28354
   0.10337   0.19653   0.27978   0.11132   0.21037   0.29848
   0.10339   0.19657   0.27986   0.11102   0.20983   0.29776
   0.10341   0.19662   0.27994   0.11118   0.21012   0.29814
   0.10343   0.19667   0.28003   0.11094   0.20968   0.29756
   0.10340   0.19659   0.27988   0.09173   0.17446   0.24908
   0.10335   0.19645   0.27962   0.08176   0.15592   0.22325
   0.10337   0.19650   0.27971   0.11188   0.21136   0.29980
   0.10339   0.19655   0.27981   0.11175   0.21113   0.29949
   0.10341   0.19660   0.27989   0.11162   0.21090   0.29918
   0.10342   0.19665   0.27998   0.11138   0.21047   0.29861
   0.10344   0.19670   0.28007   0.11131   0.21034   0.29844
   0.10346   0.19673   0.28013   0.10969   0.20745   0.29457
   0.10342   0.19661   0.27991   0.08511   0.16208   0.23174
   0.10343   0.19665   0.27997   0.10904   0.20629   0.29303
   0.10343   0.19666   0.27999   0.10571   0.20024   0.28476
   0.10345   0.19671   0.28008   0.11187   0.21134   0.29977
   0.10347   0.19676   0.28017   0.11174   0.21112   0.29947
   0.10349   0.19681   0.28026   0.11162   0.21089   0.29917
   0.10351   0.19685   0.28034   0.11149   0.21066   0.29887
   0.10353   0.19690   0.28042   0.11131   0.21034   0.29843
   0.10354   0.19694   0.28049   0.11005   0.20809   0.29543
   0.10352   0.19689   0.28040   0.09603   0.18240   0.26011
   0.10352   0.19688   0.28038   0.10198   0.19335   0.27521
   0.10347   0.19673   0.28010   0.08009   0.15273   0.21866
   0.10348   0.19676   0.28016   0.10904   0.20626   0.29293
   0.10350   0.19681   0.28024   0.11174   0.21110   0.29945
   0.10352   0.19685   0.28033   0.11150   0.21068   0.29889
   0.10353   0.19690   0.28041   0.11149   0.21066   0.29886
   0.10355   0.19695   0.28049   0.11119   0.21013   0.29816
   0.10356   0.19696   0.28051   0.10562   0.20002   0.28440
   0.10352   0.19684   0.28029   0.08524   0.16210   0.23144
   0.10353   0.19688   0.28036   0.11065   0.20917   0.29687
   0.10354   0.19691   0.28042   0.10879   0.20585   0.29243
   0.10356   0.19696   0.28050   0.11186   0.21131   0.29973
   0.10358   0.19701   0.28059   0.11173   0.21109   0.29943
   0.10360   0.19705   0.28067   0.11161   0.21087   0.29914
   0.10362   0.19710   0.28075   0.11148   0.21065   0.29884
   0.10363   0.19714   0.28083   0.11125   0.21023   0.29828
   0.10365   0.19718   0.28090   0.11073   0.20932   0.29707
   0.10366   0.19722   0.28097   0.11067   0.20919   0.29690
   0.10362   0.19710   0.28075   0.08502   0.16192   0.23151
   0.10354   0.19687   0.28031   0.06596   0.12612   0.18104
   0.10356   0.19692   0.28040   0.11185   0.21130   0.29971
   0.10358   0.19696   0.28048   0.11173   0.21108   0.29942
   0.10356   0.19691   0.28039   0.09558   0.18158   0.25898
   0.10358   0.19696   0.28047   0.11148   0.21064   0.29883
   0.10359   0.19700   0.28055   0.11136   0.21042   0.29854
   0.10361   0.19705   0.28062   0.11123   0.21020   0.29825
   0.10362   0.19709   0.28070   0.11073   0.20930   0.29704
   0.10359   0.19700   0.28053   0.08934   0.16997   0.24277
   0.10361   0.19705   0.28061   0.11196   0.21150   0.29998
   0.10363   0.19709   0.28070   0.11184   0.21128   0.29969
   0.10365   0.19714   0.28078   0.11172   0.21107   0.29940
   0.10366   0.19718   0.28086   0.11160   0.21085   0.29911
   0.10368   0.19723   0.28094   0.11148   0.21063   0.29882
   0.10370   0.19727   0.28101   0.11108   0.20993   0.29788
   0.10366   0.19717   0.28084   0.08822   0.16809   0.24042
   0.10359   0.19697   0.28046   0.07086   0.13549   0.19449
   0.10361   0.19700   0.28052   0.10947   0.20705   0.29404
   0.10362   0.19705   0.28060   0.11196   0.21149   0.29996
   0.10364   0.19710   0.28069   0.11183   0.21127   0.29967
   0.10366   0.19714   0.28077   0.11171   0.21106   0.29938
   0.10368   0.19719   0.28085   0.11159   0.21084   0.29910
   0.10368   0.19719   0.28084   0.10390   0.19690   0.28015
   0.10365   0.19711   0.28070   0.09151   0.17377   0.24774
   0.10365   0.19711   0.28070   0.10470   0.19818   0.28167
   0.10362   0.19703   0.28054   0.08921   0.16959   0.24205
   0.10363   0.19706   0.28060   0.10964   0.20737   0.29446
   0.10365   0.19711   0.28068   0.11195   0.21147   0.29994
   0.10367   0.19715   0.28076   0.11183   0.21126   0.29965
   0.10369   0.19720   0.28084   0.11171   0.21104   0.29937
   0.10370   0.19724   0.28092   0.11159   0.21083   0.29908
   0.10372   0.19727   0.28098   0.10959   0.20726   0.29428
   0.10373   0.19731   0.28105   0.11135   0.21041   0.29851
   0.10371   0.19726   0.28095   0.09519   0.18073   0.25763
   0.10364   0.19704   0.28054   0.06741   0.12889   0.18501
   0.10355   0.19680   0.28009   0.06323   0.12136   0.17483
   0.10357   0.19685   0.28018   0.11194   0.21146   0.29991
   0.10359   0.19689   0.28026   0.11182   0.21124   0.29963
   0.10360   0.19694   0.28034   0.11170   0.21103   0.29935
   0.10362   0.19698   0.28042   0.11158   0.21082   0.29907
   0.10363   0.19701   0.28048   0.10939   0.20684   0.29365
   0.10357   0.19683   0.28014   0.07306   0.13971   0.20054
   0.10356   0.19679   0.28007   0.09762   0.18522   0.26386
   0.10348   0.19659   0.27968   0.06857   0.13133   0.18883
   0.10338   0.19630   0.27915   0.05492   0.10594   0.15340
   0.10340   0.19635   0.27924   0.11193   0.21144   0.29989
   0.10341   0.19639   0.27932   0.11181   0.21123   0.29961
   0.10343   0.19644   0.27941   0.11170   0.21102   0.29933
   0.10344   0.19646   0.27944   0.10716   0.20283   0.28826
   0.10346   0.19651   0.27953   0.11146   0.21060   0.29878
   0.10347   0.19655   0.27960   0.11129   0.21030   0.29837
   0.10347   0.19654   0.27958   0.10157   0.19258   0.27414
   0.10345   0.19648   0.27948   0.09450   0.17954   0.25609
   0.10334   0.19618   0.27893   0.05267   0.10149   0.14677
   0.10336   0.19623   0.27902   0.11192   0.21143   0.29987
   0.10335   0.19619   0.27893   0.09572   0.18179   0.25921
   0.10335   0.19620   0.27896   0.10616   0.20099   0.28572
   0.10337   0.19625   0.27905   0.11157   0.21080   0.29904
   0.10339   0.19629   0.27913   0.11146   0.21060   0.29877
   0.10340   0.19634   0.27921   0.11134   0.21039   0.29849
   0.10340   0.19632   0.27917   0.10010   0.18988   0.27042
   0.10340   0.19632   0.27917   0.10353   0.19622   0.27922
   0.10336   0.19622   0.27899   0.08610   0.16405   0.23465
   0.10338   0.19626   0.27907   0.11192   0.21141   0.29985
   0.10340   0.19631   0.27916   0.11180   0.21121   0.29958
   0.10341   0.19636   0.27924   0.11169   0.21100   0.29930
   0.10332   0.19609   0.27875   0.05775   0.11077   0.15952
   0.10334   0.19614   0.27883   0.11146   0.21059   0.29876
   0.10335   0.19616   0.27888   0.10851   0.20518   0.29132
   0.10336   0.19620   0.27896   0.11071   0.20926   0.29699
   0.10336   0.19620   0.27895   0.10252   0.19436   0.27664
   0.10336   0.19621   0.27897   0.10555   0.20001   0.28454
   0.10333   0.19613   0.27882   0.08886   0.16907   0.24152
   0.10335   0.19616   0.27888   0.10969   0.20743   0.29451
   0.10336   0.19621   0.27896   0.11168   0.21099   0.29929
   0.10338   0.19625   0.27904   0.11111   0.20997   0.29792
   0.10340   0.19629   0.27912   0.11120   0.21013   0.29814
   0.10341   0.19633   0.27919   0.11006   0.20810   0.29543
   0.10342   0.19635   0.27922   0.10709   0.20270   0.28805
   0.10338   0.19625   0.27905   0.08736   0.16622   0.23743
   0.10340   0.19629   0.27912   0.11049   0.20887   0.29646
   0.10341   0.19633   0.27919   0.10982   0.20764   0.29478
   0.10343   0.19637   0.27927   0.11179   0.21118   0.29954
   0.10345   0.19642   0.27935   0.11168   0.21098   0.29927
   0.10345   0.19642   0.27936   0.10451   0.19797   0.28153
   0.10346   0.19647   0.27944   0.11145   0.21058   0.29874
   0.10343   0.19636   0.27925   0.08537   0.16260   0.23249
   0.10344   0.19640   0.27932   0.11036   0.20864   0.29615
   0.10344   0.19639   0.27930   0.10242   0.19430   0.27671
   0.10342   0.19634   0.27921   0.09374   0.17838   0.25480
   0.10344   0.19638   0.27929   0.11190   0.21137   0.29979
   0.10345   0.19643   0.27937   0.11178   0.21117   0.29953
   0.10347   0.19647   0.27945   0.11167   0.21097   0.29926
   0.10343   0.19637   0.27926   0.08558   0.16299   0.23306
   0.10345   0.19641   0.27933   0.11054   0.20896   0.29658
   0.10346   0.19645   0.27941   0.11133   0.21037   0.29846
   0.10348   0.19649   0.27948   0.11082   0.20946   0.29724
   0.10349   0.19652   0.27953   0.10876   0.20577   0.29228
   0.10349   0.19651   0.27952   0.10230   0.19408   0.27642
   0.10350   0.19656   0.27960   0.11189   0.21136   0.29977
   0.10352   0.19660   0.27968   0.11178   0.21116   0.29951
   0.10354   0.19664   0.27976   0.11147   0.21061   0.29877
   0.10355   0.19668   0.27982   0.11016   0.20826   0.29562
   0.10356   0.19671   0.27988   0.11020   0.20835   0.29575
   0.10353   0.19663   0.27973   0.08912   0.16938   0.24170
   0.10355   0.19667   0.27980   0.11058   0.20902   0.29665
   0.10347   0.19645   0.27940   0.06453   0.12379   0.17826
   0.10348   0.19649   0.27946   0.11060   0.20907   0.29673
   0.10350   0.19653   0.27955   0.11188   0.21134   0.29975
   0.10352   0.19657   0.27962   0.11177   0.21115   0.29949
   0.10353   0.19662   0.27970   0.11166   0.21095   0.29923
   0.10355   0.19666   0.27978   0.11150   0.21067   0.29885
   0.10357   0.19670   0.27985   0.11144   0.21056   0.29871
   0.10358   0.19673   0.27992   0.11034   0.20861   0.29610
   0.10359   0.19676   0.27996   0.10866   0.20559   0.29204
   0.10359   0.19676   0.27996   0.10344   0.19613   0.27918
   0.10360   0.19680   0.28004   0.11198   0.21153   0.30000
   0.10362   0.19685   0.28012   0.11187   0.21133   0.29974
   0.10364   0.19689   0.28019   0.11162   0.21087   0.29913
   0.10365   0.19693   0.28026   0.11166   0.21094   0.29922
   0.10367   0.19697   0.28034   0.11155   0.21075   0.29896
   0.10368   0.19700   0.28039   0.10968   0.20740   0.29446
   0.10369   0.19702   0.28044   0.10884   0.20585   0.29233
   0.10364   0.19690   0.28020   0.08034   0.15320   0.21932
   0.10364   0.19687   0.28016   0.09946   0.18889   0.26931
   0.10365   0.19692   0.28024   0.11198   0.21151   0.29998
   0.10367   0.19696   0.28031   0.11187   0.21132   0.29972
   0.10368   0.19700   0.28039   0.11176   0.21112   0.29946
   0.10370   0.19704   0.28046   0.11165   0.21093   0.29920
   0.10371   0.19708   0.28053   0.11130   0.21031   0.29837
   0.10372   0.19710   0.28057   0.10833   0.20498   0.29119
   0.10372   0.19710   0.28056   0.10286   0.19502   0.27761
   0.10373   0.19711   0.28058   0.10667   0.20194   0.28702
   0.10369   0.19701   0.28040   0.08541   0.16272   0.23274
   0.10371   0.19705   0.28047   0.11197   0.21150   0.29996
   0.10372   0.19709   0.28055   0.11176   0.21113   0.29947
   0.10374   0.19713   0.28062   0.11175   0.21111   0.29944
   0.10375   0.19717   0.28069   0.11136   0.21041   0.29850
   0.10377   0.19721   0.28076   0.11154   0.21073   0.29893
   0.10378   0.19724   0.28082   0.11071   0.20926   0.29696
   0.10379   0.19728   0.28088   0.11060   0.20907   0.29671
   0.10377   0.19720   0.28073   0.08878   0.16906   0.24168
   0.10372   0.19708   0.28052   0.08199   0.15658   0.22445
   0.10374   0.19712   0.28059   0.11182   0.21123   0.29960
   0.10375   0.19716   0.28066   0.11185   0.21129   0.29968
   0.10377   0.19720   0.28073   0.11175   0.21110   0.29943
   0.10379   0.19724   0.28080   0.11164   0.21091   0.29918
   0.10380   0.19728   0.28087   0.11153   0.21072   0.29892
   0.10381   0.19732   0.28094   0.11143   0.21054   0.29867
   0.10381   0.19732   0.28094   0.10390   0.19694   0.28026
   0.10374   0.19711   0.28055   0.06440   0.12355   0.17793
   0.10372   0.19704   0.28043   0.09188   0.17497   0.25014
   0.10373   0.19708   0.28051   0.11191   0.21139   0.29980
   0.10375   0.19712   0.28058   0.11185   0.21128   0.29967
   0.10376   0.19716   0.28065   0.11174   0.21109   0.29941
   0.10378   0.19720   0.28072   0.11149   0.21065   0.29883
   0.10379   0.19723   0.28078   0.11030   0.20853   0.29599
   0.10380   0.19727   0.28084   0.11143   0.21053   0.29866
   0.10382   0.19731   0.28091   0.11085   0.20950   0.29729
   0.10381   0.19730   0.28089   0.10221   0.19381   0.27590
   0.10376   0.19715   0.28062   0.07613   0.14553   0.20884
   0.10378   0.19719   0.28069   0.11195   0.21146   0.29990
   0.10379   0.19723   0.28076   0.11184   0.21127   0.29965
   0.10381   0.19727   0.28083   0.11174   0.21108   0.29940
   0.10382   0.19730   0.28089   0.11060   0.20906   0.29669
   0.10384   0.19734   0.28096   0.11153   0.21071   0.29890
   0.10385   0.19737   0.28102   0.11077   0.20936   0.29709
   0.10385   0.19737   0.28100   0.10257   0.19450   0.27691
   0.10385   0.19738   0.28102   0.10668   0.20199   0.28713
   0.10379   0.19720   0.28069   0.06947   0.13283   0.19066
   0.10380   0.19724   0.28076   0.11194   0.21144   0.29988
   0.10381   0.19727   0.28081   0.10960   0.20726   0.29429
   0.10383   0.19730   0.28088   0.11169   0.21099   0.29927
   0.10383   0.19732   0.28090   0.10651   0.20165   0.28662
   0.10381   0.19724   0.28076   0.08908   0.16963   0.24249
   0.10382   0.19728   0.28082   0.11142   0.21052   0.29865
   0.10383   0.19730   0.28086   0.10844   0.20514   0.29135
   0.10382   0.19728   0.28083   0.10070   0.19093   0.27181
   0.10381   0.19725   0.28078   0.09884   0.18741   0.26678
   0.10383   0.19729   0.28085   0.11193   0.21143   0.29986
   0.10384   0.19733   0.28092   0.11183   0.21125   0.29962
   0.10386   0.19737   0.28098   0.11173   0.21106   0.29937
   0.10387   0.19741   0.28105   0.11162   0.21088   0.29913
   0.10389   0.19744   0.28112   0.11152   0.21070   0.29888
   0.10390   0.19748   0.28118   0.11087   0.20953   0.29733
   0.10391   0.19751   0.28124   0.11095   0.20968   0.29752
   0.10390   0.19749   0.28119   0.09968   0.18904   0.26917
   0.10390   0.19747   0.28116   0.10069   0.19103   0.27209
   0.10391   0.19751   0.28123   0.11193   0.21142   0.29984
   0.10393   0.19755   0.28129   0.11182   0.21123   0.29960
   0.10394   0.19758   0.28136   0.11172   0.21105   0.29936
   0.10396   0.19762   0.28143   0.11162   0.21087   0.29911
   0.10397   0.19765   0.28149   0.11152   0.21069   0.29887
   0.10398   0.19769   0.28155   0.11128   0.21026   0.29831
   0.10393   0.19755   0.28128   0.07609   0.14546   0.20874
   0.10393   0.19754   0.28127   0.10310   0.19532   0.27783
   0.10393   0.19754   0.28127   0.10405   0.19721   0.28062
   0.10394   0.19758   0.28134   0.11192   0.21140   0.29982
   0.10396   0.19761   0.28140   0.11182   0.21122   0.29958
   0.10397   0.19765   0.28147   0.11172   0.21104   0.29934
   0.10399   0.19769   0.28153   0.11162   0.21086   0.29910
   0.10398   0.19767   0.28150   0.10154   0.19244   0.27381
   0.10399   0.19770   0.28155   0.10974   0.20751   0.29461
   0.10401   0.19773   0.28161   0.11127   0.21024   0.29828
   0.10398   0.19767   0.28149   0.09118   0.17355   0.24797
   0.10394   0.19756   0.28128   0.08198   0.15623   0.22352
   0.10396   0.19759   0.28135   0.11191   0.21139   0.29981
   0.10397   0.19763   0.28141   0.11181   0.21121   0.29957
   0.10399   0.19767   0.28148   0.11162   0.21087   0.29912
   0.10394   0.19753   0.28123   0.07732   0.14769   0.21178
   0.10395   0.19756   0.28129   0.11106   0.20987   0.29778
   0.10396   0.19760   0.28135   0.11132   0.21034   0.29840
   0.10398   0.19763   0.28141   0.11131   0.21032   0.29838
   0.10397   0.19760   0.28136   0.09865   0.18706   0.26631
   0.10397   0.19761   0.28137   0.10609   0.20091   0.28565
   0.10399   0.19765   0.28144   0.11191   0.21138   0.29979
   0.10400   0.19769   0.28150   0.11181   0.21120   0.29955
   0.10401   0.19772   0.28156   0.11171   0.21102   0.29932
   0.10397   0.19759   0.28132   0.07741   0.14785   0.21201
   0.10398   0.19762   0.28138   0.11151   0.21067   0.29884
   0.10395   0.19753   0.28121   0.08610   0.16346   0.23303
   0.10396   0.19757   0.28127   0.11118   0.21008   0.29806
   0.10396   0.19755   0.28124   0.10151   0.19245   0.27393
   0.10396   0.19757   0.28128   0.10862   0.20548   0.29183
   0.10398   0.19761   0.28134   0.11190   0.21137   0.29977
   0.10399   0.19765   0.28141   0.11180   0.21119   0.29954
   0.10401   0.19768   0.28147   0.11170   0.21101   0.29930
   0.10402   0.19772   0.28153   0.11160   0.21084   0.29907
   0.10403   0.19775   0.28160   0.11150   0.21066   0.29883
   0.10404   0.19777   0.28163   0.10800   0.20435   0.29031
   0.10405   0.19780   0.28168   0.11087   0.20953   0.29731
   0.10401   0.19769   0.28148   0.08244   0.15705   0.22463
   0.10403   0.19773   0.28155   0.11199   0.21153   0.29999
   0.10404   0.19776   0.28161   0.11189   0.21136   0.29976
   0.10405   0.19780   0.28167   0.11180   0.21118   0.29952
   0.10407   0.19783   0.28173   0.11170   0.21101   0.29929
   0.10408   0.19787   0.28179   0.11125   0.21021   0.29822
   0.10409   0.19790   0.28185   0.11141   0.21050   0.29862
   0.10411   0.19793   0.28191   0.11118   0.21009   0.29807
   0.10405   0.19778   0.28163   0.07388   0.14068   0.20111
   0.10399   0.19760   0.28129   0.06699   0.12831   0.18450
   0.10400   0.19764   0.28135   0.11199   0.21152   0.29997
   0.10402   0.19767   0.28142   0.11189   0.21134   0.29974
   0.10403   0.19771   0.28148   0.11179   0.21117   0.29951
   0.10398   0.19758   0.28123   0.07705   0.14720   0.21112
   0.10400   0.19761   0.28130   0.11160   0.21082   0.29905
   0.10401   0.19764   0.28136   0.11150   0.21065   0.29882
   0.10400   0.19763   0.28132   0.10087   0.19129   0.27234
   0.10402   0.19766   0.28138   0.11096   0.20969   0.29753
   0.10401   0.19763   0.28133   0.09865   0.18720   0.26669
   0.10402   0.19767   0.28139   0.11198   0.21151   0.29995
   0.10403   0.19770   0.28146   0.11184   0.21126   0.29962
   0.10405   0.19774   0.28152   0.11179   0.21116   0.29949
   0.10400   0.19761   0.28127   0.07701   0.14687   0.21028
   0.10401   0.19764   0.28133   0.11146   0.21059   0.29873
   0.10403   0.19767   0.28139   0.11150   0.21065   0.29881
   0.10404   0.19771   0.28145   0.11123   0.21017   0.29817
   0.10398   0.19753   0.28112   0.06752   0.12938   0.18613
   0.10397   0.19750   0.28108   0.09888   0.18770   0.26749
   0.10398   0.19754   0.28114   0.11197   0.21149   0.29994
   0.10399   0.19758   0.28121   0.11188   0.21132   0.29971
   0.10401   0.19761   0.28127   0.11178   0.21115   0.29948
   0.10402   0.19764   0.28133   0.11168   0.21098   0.29925
   0.10403   0.19768   0.28139   0.11142   0.21050   0.29862
   0.10405   0.19771   0.28145   0.11145   0.21056   0.29870
   0.10405   0.19772   0.28146   0.10566   0.20007   0.28445
   0.10404   0.19769   0.28140   0.09786   0.18568   0.26450
   0.10404   0.19769   0.28141   0.10526   0.19939   0.28357
   0.10405   0.19773   0.28147   0.11197   0.21148   0.29992
   0.10407   0.19776   0.28153   0.11187   0.21131   0.29969
   0.10408   0.19779   0.28159   0.11058   0.20899   0.29657
   0.10406   0.19774   0.28149   0.09327   0.17734   0.25315
   0.10407   0.19777   0.28155   0.11158   0.21080   0.29901
   0.10409   0.19780   0.28161   0.11149   0.21063   0.29879
   0.10404   0.19768   0.28137   0.07738   0.14773   0.21175
   0.10404   0.19768   0.28138   0.10535   0.19951   0.28367
   0.10404   0.19767   0.28136   0.10289   0.19490   0.27722
   0.10405   0.19771   0.28143   0.11196   0.21147   0.29990
   0.10407   0.19774   0.28149   0.11186   0.21130   0.29968
   0.10408   0.19778   0.28155   0.11177   0.21113   0.29945
   0.10409   0.19781   0.28161   0.11168   0.21096   0.29923
   0.10411   0.19784   0.28167   0.11158   0.21080   0.29900
   0.10412   0.19787   0.28171   0.10997   0.20791   0.29514
   0.10412   0.19789   0.28175   0.10945   0.20699   0.29391
   0.10413   0.19790   0.28177   0.10696   0.20242   0.28763
   0.10407   0.19774   0.28147   0.06992   0.13392   0.19254
   0.10408   0.19778   0.28153   0.11195   0.21146   0.29988
   0.10410   0.19781   0.28160   0.11186   0.21129   0.29966
   0.10411   0.19784   0.28166   0.11176   0.21112   0.29944
   0.10406   0.19770   0.28138   0.07313   0.13980   0.20062
   0.10407   0.19773   0.28144   0.11158   0.21079   0.29899
   0.10408   0.19776   0.28149   0.11048   0.20883   0.29638
   0.10409   0.19779   0.28155   0.11131   0.21031   0.29835
   0.10410   0.19781   0.28159   0.10954   0.20712   0.29405
   0.10404   0.19764   0.28128   0.06823   0.13065   0.18780
   0.10406   0.19768   0.28134   0.11195   0.21144   0.29987
