choose module = 
         3        15        28        35
         4        13        23        35
         5        10        19        33
         3        13        28        38
         1        10        19        32
         2        15        22        37
         6        14        24        37
         1         8        23        36
         4        11        18        32
         2        12        28        39
         4         9        24        33
         5        11        24        34
         6        13        23        37
         1        14        25        40
         6        11        20        29
         5         8        17        32
         6        11        20        29
         5        12        26        35
         5        10        17        33
         2        14        25        40
         6         8        18        34
         1        15        27        36
         2        10        21        37
         4         8        21        34
         1        14        24        35
         6        14        27        37
         4        10        17        34
         3        13        25        37
         4        13        23        33
         1        14        23        36
         3        14        22        36
         2        14        23        33
         5         7        18        31
         1        11        22        32
         3        11        22        34
         5         7        23        35
         4        14        25        37
         1        10        17        31
         5        10        17        34
         5         8        17        31
         1        14        22        37
         1        12        26        39
         6        13        26        36
         5         9        20        31
         1        15        23        35
         6        13        21        35
         5        16        27        35
         3        15        24        32
         2        14        25        38
         6         9        18        29
         3        10        18        32
         2        11        20        32
         5        11        24        37
         2        11        21        34
         2        16        26        36
         2        11        19        33
         6        15        27        37
         2        16        23        37
         5        12        25        37
         1        14        21        33
         5        16        21        36
         2         8        19        29
         2         7        19        33
         3        14        22        36
         2        16        28        35
         3        12        25        40
         3        16        22        35
         5         9        18        33
         5         8        20        33
         5        12        27        39
         4         8        24        37
         4        16        25        40
         6        14        22        32
         1        14        23        32
         2         7        19        32
         3        13        27        38
         1        10        17        31
         5        10        18        30
         1        15        23        36
         6        10        24        33
         3        12        23        37
         2        14        24        37
         3        16        21        32
         4        13        27        36
         2        15        24        36
         1        13        24        33
         6        11        22        34
         2         8        24        34
         6        12        23        37
         3        10        17        31
         4        11        19        34
         4        12        23        33
         2        13        26        38
         3        13        27        35
         2        12        21        37
         5        15        23        35
         2         9        18        29
         5        15        23        35
         5        14        23        32
         5        15        23        36
         2         8        22        33
         1        13        26        37
         6         9        20        30
         5        16        22        35
         1        11        18        34
         2         8        17        34
         1         8        21        33
         4        15        21        35
         2        14        28        40
         5         7        20        33
         1        11        17        32
         4        16        25        37
         2        11        22        32
         1        12        25        39
         6        10        17        33
         2        10        17        30
         1        12        22        32
         4         7        24        37
         3        12        22        34
         5         7        23        34
         2        16        28        35
         3        14        25        38
         2        15        25        39
         3        10        18        30
         3        16        25        37
         2         7        18        29
         2        13        26        35
         6        16        26        35
         5        12        27        35
         5        12        24        36
         4        11        23        35
         6         8        23        32
         3        11        17        29
         4         8        19        30
         4        11        24        32
         1        10        20        34
         2        16        26        35
         6        16        28        40
         3        16        25        38
         5        12        21        33
         4        11        17        31
         3        12        23        34
         2        15        21        33
         6        14        26        38
         6        14        26        40
         5        11        19        31
         2        13        23        32
         4         9        17        30
         1         8        21        34
         3         9        17        29
         1         8        17        29
         3         9        18        30
         6        11        23        32
         4        10        24        35
         1        16        22        33
         5         7        19        33
         6        10        23        35
         2         8        19        34
         2        14        26        37
         5        11        19        33
         1        13        21        33
         5         8        23        34
         2        15        25        40
         4        12        25        36
         6        15        28        36
         3        15        25        36
         5         9        17        31
         4         9        18        34
         3        10        18        29
         2         8        17        30
         4         9        17        29
         6         8        21        36
         4        10        18        33
         6        15        21        37
         5        14        22        34
         2        11        17        32
         4        11        19        34
         2        11        23        34
         2         9        17        34
         5        11        24        32
         2        11        23        36
         5        10        19        31
         4        14        26        36
         2        16        27        35
         3        14        26        40
         5        15        24        36
         4        11        22        32
         2        12        25        38
         1        12        24        37
         6        13        25        39
         4        12        23        35
         4        13        26        38
         6        12        23        35
         1        12        24        32
         1        16        22        37
         1         8        17        31
         4        13        28        38
         5         9        22        37
         3        16        22        33
         6        13        25        36
         3        13        21        36
         3        13        23        33
         3        16        25        40
         3        12        26        39
         3         9        17        32
         1        11        21        33
         2        11        24        32
         3        12        28        38
         2        12        21        34
         1        12        21        33
         3        12        25        39
         6        14        28        35
         1         8        22        37
         6        14        27        35
         5        14        26        37
         4         9        17        30
         6        15        25        38
         2        11        19        33
         3        16        25        36
         3        14        22        34
         5        10        24        34
         4         9        18        32
         4        14        26        37
         6        14        23        35
         2        11        19        29
         6        14        26        40
         5        13        22        32
         5        16        22        36
         5        16        23        35
         1        14        25        39
         5         8        23        34
         1        16        26        37
         6        11        24        33
         1        13        21        37
         1         8        19        30
         3        16        23        36
         1        11        20        29
         2        13        25        39
         5        15        21        35
         2         7        23        35
         4        15        27        38
         4        12        24        32
         6        11        20        30
         1        14        21        37
         1        10        23        33
         3         7        18        30
         3        11        17        30
         6        12        28        40
         2        12        22        35
         1        14        22        37
         4         9        18        33
         2        13        28        40
         2        13        22        36
         2         9        17        30
         2        12        25        39
         3        11        20        32
         2        15        27        35
         3        11        17        33
         2        16        23        37
         5        12        24        32
         4        12        24        32
         6        10        18        29
         4        13        22        36
         3        16        23        36
         4        16        26        38
         2         9        22        34
         4        12        23        34
         5        12        26        36
         4         8        19        32
         6        10        20        29
         6         9        23        33
         4        15        25        37
         2        10        23        33
         6        16        27        39
         6        16        22        35
         4        15        23        36
         4        11        23        33
         2         8        22        32
         6         9        23        37
         4         9        20        31
         5        16        21        32
         5        13        22        35
         6        14        26        36
         5        16        27        37
         2        11        18        34
         2        11        24        34
         5        11        19        34
         2        14        22        35
         2        10        22        32
         3        16        27        38
         5         7        18        32
         2        16        25        36
         6        13        23        37
         2        12        27        39
         4         9        20        31
         6         7        19        31
         6        12        28        38
         6        16        23        36
         5        15        24        35
         2        10        21        33
         4         8        21        32
         2        10        18        30
         6         9        19        29
         4        16        26        40
         3         7        21        34
         4        15        23        33
         1        10        18        33
         3        16        23        34
         6        16        24        36
         5        13        23        32
         6        10        22        37
         3        15        23        33
         3        12        25        35
         5        13        24        35
         6        16        22        34
         2        11        23        33
         4        14        26        36
         2        16        28        38
         1        14        24        37
         3         7        20        30
         5        10        19        33
         2        15        21        33
         6         9        24        33
         6        11        20        34
         4        11        20        32
         3        16        25        36
         2         8        18        29
         5        14        24        32
         2        12        26        37
         1         7        21        36
         5        11        23        34
         6        15        22        36
         6        15        21        35
         4         8        19        32
         6        13        25        39
         1        15        26        40
         6        12        26        37
         4        15        22        37
         4        15        27        40
         3        14        23        33
         2        10        20        29
         1        15        28        40
         2        13        27        35
         3        15        28        35
         1        16        27        37
         1        13        23        37
         4         8        23        32
         3        12        23        33
         1        14        24        33
         1        14        28        37
         5        15        24        36
         3        15        21        33
         6        15        21        37
         5        12        23        35
         3        14        22        37
         5        13        25        40
         3         7        22        35
         5        10        23        37
         2        12        24        36
         3        13        25        40
         2        16        25        38
         3        13        23        33
         2         7        23        37
         6        15        23        35
         2         7        17        31
         1        14        26        40
         6        13        22        37
         4         7        17        34
         4        14        25        37
         3        12        24        37
         5         8        24        37
         4        15        24        34
         3         8        18        30
         5         8        22        37
         4        12        27        37
         6         7        19        31
         5        10        20        31
         2        14        27        38
         6        14        25        40
         2         8        18        31
         5        16        24        33
         3        14        26        36
         3        13        22        33
         2        12        21        36
         6         9        19        32
         3        14        22        34
         2        15        28        38
         1        12        27        39
         6        11        24        33
         4         7        24        36
         6        15        25        36
         1         7        18        30
         6        14        26        37
         6        10        22        36
         5         8        23        35
         2        13        23        36
         4        10        17        33
         4        12        25        36
         3         8        20        34
         4        15        25        40
         1        13        24        37
         5        15        28        40
         6        15        25        35
         4        12        27        37
         5        11        24        33
         6        15        23        34
         4         7        18        34
         2        16        21        37
         5        16        28        40
         6        16        24        34
         1        12        24        36
         4         9        19        31
         1        11        20        32
         5        12        25        40
         4         7        18        33
         2        11        17        34
         6        14        25        38
         6        16        27        35
         4        12        25        36
         2        14        27        40
         4         7        22        37
         6        10        22        35
         2        11        19        34
         5        12        24        35
         4         7        22        34
         4        12        21        34
         5         9        17        32
         1        14        25        40
         4        16        22        37
         6         9        20        32
         4        11        24        37
         3        15        23        34
         4        13        21        36
         4         8        17        32
         6        13        25        39
         4        13        22        34
         1        15        27        39
         6         9        23        35
         4        14        24        33
         4        15        24        35
         6        14        28        36
         6         9        20        32
         6         8        19        33
         5        10        18        32
         5        11        20        33
         5        12        27        37
         2        14        25        35
         6        13        27        37
         5         9        20        31
         6        14        27        37
         1        11        17        31
         5        12        27        36
         5        15        22        36
         4        15        28        40
         3        15        26        36
         3        14        24        37
         1        13        26        40
         4        16        28        37
         2        15        27        37
         3        12        28        40
         3        12        26        36
         2        12        23        33
         2        14        24        32
         2        10        19        30
         4        14        24        36
         1        15        27        37
         1        16        21        35
         5        14        22        34
         5        10        19        29
         2        16        21        34
         5        15        28        36
         5        11        17        30
         1        15        28        36
         1         7        21        32
         5        13        27        40
         1        12        24        35
         2         9        20        34
         1        14        25        38
         4        14        28        40
         5         7        24        35
         4         8        24        34
         6        16        23        35
         4        16        23        33
         5        12        21        34
         4         8        20        32
         1        12        25        38
         3         8        20        32
         1         7        23        33
         5        16        25        39
         5        13        21        34
         6         9        24        36
         5         7        21        35
         4         9        17        33
         1         8        17        34
         3        13        26        37
         4        11        17        33
         2        15        23        32
         1        14        21        33
         6        13        25        36
         4        11        20        30
         3        16        27        40
         1        12        21        37
         2        12        27        36
         4        15        24        32
         2        12        24        37
         2        11        24        34
         2        11        18        31
         6        12        25        38
         4         7        18        31
         5        10        22        32
         6         8        17        30
         5        10        23        34
         2         8        21        35
         5        13        28        37
         2        10        22        34
         6        12        21        33
         3        15        21        34
         3         8        19        34
         5        10        17        29
         4        16        28        38
         3        14        27        37
         2        14        21        37
         1        15        23        37
         4        12        23        35
         6        12        27        40
         5        12        28        39
         4        13        23        34
         2         9        19        34
         4        15        28        37
         4        11        21        33
         1         8        17        29
         6        12        22        37
         1        14        27        37
         1         8        18        29
         1        16        23        33
         5        15        28        37
         5        16        22        37
         2        16        26        39
         3        10        18        31
         6        15        28        39
         1        16        22        32
         6        10        22        34
         3         8        18        34
         1        14        24        36
         5        13        22        34
         1        16        23        35
         1        14        27        40
         6        16        25        35
         6         8        17        34
         5        12        23        35
         3        13        24        33
         4        14        27        37
         2         8        20        31
         6        15        22        32
         5        16        25        38
         3        16        27        36
         5        15        28        40
         4         8        20        32
         2        13        21        36
         1         8        17        32
         6        13        25        39
         5        14        21        36
         4        13        21        34
         4        10        22        36
         5        13        22        35
         5        13        21        36
         3        16        28        35
         6        14        27        40
         5        16        28        35
         2        14        23        33
         1        15        24        37
         4        12        27        36
         1        11        24        34
         6        16        26        37
         3        15        21        37
         6        14        24        34
         6         8        19        30
         6        10        21        34
         2         7        18        32
         3        15        28        39
         1         9        17        31
         1        16        22        34
         6        12        24        37
         6        14        25        40
         4         8        20        32
         5        16        26        38
         2        13        28        35
         1        12        21        33
         3        15        22        36
         5        13        21        32
         2        16        25        36
         1        13        27        35
         1        15        21        32
         3        13        28        36
         5        16        28        36
         6        12        24        35
         2        10        18        31
         6        16        24        34
         6        15        23        36
         4        14        27        37
         2        16        24        35
         4        15        27        38
         1        12        24        32
         3        11        21        34
         4        13        23        37
         2        11        18        30
         5        10        21        33
         2        15        25        38
         4        14        26        37
         4        10        23        36
         6         8        23        37
         5        15        23        35
         4         7        24        33
         3        14        27        36
         3        13        24        32
         4        14        28        35
         1        11        19        33
         6         9        17        29
         5        16        23        36
         6         8        20        29
         4        10        21        35
         2        15        27        36
         3        15        23        35
         3        11        24        32
         3         7        18        29
         4        16        21        35
         1        12        21        36
         5        10        18        31
         4        10        20        30
         3        14        22        32
         4         7        23        32
         3        15        22        34
         1        16        22        32
         2        10        18        29
         5        12        21        36
         3         9        17        34
         6         9        22        34
         2        14        25        37
         1        15        23        36
         2         9        20        32
         5        11        19        33
         2        11        19        29
         5        16        28        35
         6        10        18        31
         1         8        22        32
         2        13        27        39
         2        13        24        35
         4        10        21        35
         5        10        17        32
         3        12        25        39
         1         7        17        33
         1         7        20        31
         4         8        17        32
         6         8        18        29
         3        14        25        36
         1        12        26        36
         6         8        21        33
         6         9        20        32
         4        13        26        39
         2        12        27        38
         2        15        24        36
         3        13        24        35
         6        12        23        33
         2        14        27        38
         5        15        25        35
         2         8        17        29
         5        14        26        39
         2        11        22        33
         5        10        19        29
         3        15        22        34
         4         7        22        33
         1        13        27        40
         6         7        18        34
         2         8        23        33
         2        15        26        36
         1        14        25        40
         3         8        22        36
         6        15        28        38
         5        16        28        36
         6        14        26        37
         4        15        23        36
         1        14        27        36
         6         7        20        33
         5        16        27        35
         4        12        23        34
         6        16        21        32
         4        16        23        35
         2        10        19        31
         4        12        22        35
         3        15        27        38
         6        16        27        36
         5        12        25        36
         5         9        19        32
         6        15        28        38
         5         7        20        34
         1        12        21        35
         2        15        22        34
         3        13        21        34
         1        14        26        35
         5        12        28        37
         3         7        21        37
         3         9        24        34
         2        11        17        33
         3        11        18        33
         3        11        23        33
         6        14        28        35
         2         8        20        31
         6        10        24        33
         4         8        17        33
         5        12        27        40
         2        10        23        34
         2         8        18        33
         6        11        20        32
         1        12        24        34
         6        10        17        29
         1        10        20        32
         1        12        23        33
         2         9        19        34
         1        14        23        35
         5        14        28        36
         5         9        21        35
         2        12        28        37
         5        13        21        34
         1        16        22        32
         4        15        26        36
         2         8        17        32
         2        13        21        32
         3        11        22        32
         2         8        18        29
         2        14        21        37
         4         8        17        32
         3        16        23        37
         3        11        19        29
         6        12        27        35
         4        13        27        37
         5        14        23        35
         1        16        28        39
         2        15        23        35
         6         7        23        35
         1        10        19        30
         3        14        27        39
         4         7        23        35
         1        16        27        36
         1        13        24        33
         3         8        17        34
         5         9        19        29
         2         7        17        33
         5        15        26        40
         4        11        24        34
         4         7        24        35
         3        14        25        36
         3        13        25        38
         4         8        21        32
         5         9        23        35
         5        12        27        35
         1        16        23        34
         3        14        23        33
         3        13        26        35
         2         7        23        33
         3        15        21        36
         6        13        28        37
         2         8        23        32
         3        14        22        34
         6        14        22        37
         5        16        25        38
         5        15        22        37
         6         7        23        37
         6         8        17        31
         3        11        21        37
         1        15        26        35
         1        12        26        35
         6        11        21        33
         3         8        19        32
         6        16        23        37
         2        10        18        33
         2        13        26        36
         5        16        22        35
         3        13        22        33
         5        16        21        32
         2         7        20        33
         4         8        19        29
         2         8        18        33
         4         7        23        35
         6        16        21        36
         5        14        25        39
         2        13        27        38
         1         8        17        34
         6        16        23        37
         1        11        18        30
         3         7        19        34
         3        14        25        37
         4        15        28        36
         4         7        17        32
         6        16        21        36
         6        10        20        29
         6        15        21        34
         1        12        24        35
         5        12        22        35
         4        12        24        36
         4         7        17        34
         1        12        21        37
         2         8        20        30
         5        10        20        32
         3        10        17        30
         4         7        22        37
         5         9        23        32
         2        10        18        32
         3         8        24        36
         3        15        24        32
         2        14        21        36
         5        15        26        38
         2        14        26        35
         6        13        23        37
         6        16        24        35
         4        10        19        29
         6        12        25        39
         5        12        26        40
         2        12        27        36
         3         7        17        34
         6         7        18        32
         1        12        24        32
         3        16        27        36
         6        16        26        35
         6        13        22        32
         1        14        22        35
         4        15        25        39
         4         8        18        30
         4        16        22        36
         3        11        24        34
         5        13        28        40
         6        11        23        36
         3        13        24        35
         6        16        26        36
         2        11        24        33
         1        11        21        32
         3        12        24        33
         1        13        22        33
         2        13        24        35
         2        13        24        35
         1        11        24        32
         6         9        18        31
         4        10        18        31
         5        15        27        40
         1         9        18        30
         2        11        24        35
         4        11        23        35
         2        14        28        39
         5         8        17        31
         2        16        24        37
         4         7        18        31
         3         9        20        31
         3        14        25        40
         4         9        21        32
         4        15        22        33
         2        16        27        39
         4        12        26        35
         6         9        18        33
         5        15        24        37
         5        15        23        35
         1        16        23        33
         6        12        26        37
         6        14        27        36
         2        15        23        36
         2        12        23        32
         5        13        22        35
         2        13        27        36
         5        15        24        36
         3        10        19        34
         4        10        21        34
         2        15        23        36
         2        11        24        36
         3        16        22        35
         2        10        22        34
         2        14        26        35
         4        12        26        37
         6        14        25        36
         2        15        26        35
         4         7        22        34
         3        15        25        37
         3        15        26        36
         6         8        23        33
         5        11        18        32
         4        13        25        40
         4        13        25        38
         4        11        23        37
         3        12        22        36
         3        10        23        32
         2         7        21        36
         2        10        20        31
         1        13        21        35
         2        12        28        37
         2        11        22        36
         4        11        17        33
         1        14        27        37
         3        15        23        33
         1        11        22        37
         1        16        21        33
         5         8        18        30
         2         7        17        32
         6         9        18        32
         6         9        23        34
         2        13        22        33
         4        11        22        35
         2         7        18        32
         5        12        21        34
         2         9        20        33
         5        16        23        37
         2        16        21        34
         6        12        25        36
         5         9        18        29
         5        12        26        36
         3        15        26        36
         5        15        26        38
         3        16        23        36
         3         9        19        34
         5        11        17        29
         6         8        21        34
         2        14        26        36
         3        14        28        40
         2        10        20        31
         4        11        20        32
         2         7        18        33
         6        14        23        32
         6        12        26        35
         1        11        19        33
         6        14        23        36
         5         7        20        32
         1         9        18        34
         6         9        17        32
         1         8        18        33
         4        12        22        37
         3        15        26        36
         5        12        28        36
         5         9        17        29
         1        15        26        40
         3        13        22        34
         5        10        22        37
         3        16        21        36
         6        14        27        39
         6        11        24        33
         1        14        26        35
         3        13        28        39
         5        16        23        36
         1        12        23        34
         3        14        27        36
         5         7        19        33
         4         7        22        37
         2        15        25        36
         4         8        21        37
         6        14        25        38
         1        15        23        32
         2         8        19        32
         1        16        25        39
         5         7        23        32
         3        13        25        36
         3        11        24        34
         2        13        22        33
         4        14        26        40
         1         9        23        33
         2        10        20        33
         5         9        21        37
         1        15        24        35
         4         7        18        32
         4        14        21        33
         3         9        19        29
         2        10        21        32
         2         7        23        33
         4        10        20        31
         6        16        21        35
         5        15        24        33
         4         7        22        37
         2         9        17        32
         6         9        20        33
         1        14        21        32
         3        12        25        37
         2        15        26        38
         2        10        20        30
         6        13        23        35
         2         7        18        34
         3        10        17        30
         1        14        27        39
         2        11        17        31
         6        10        20        32
         5        15        28        39
         3        13        22        36
         2         9        24        32
         2        14        26        35
         4        16        26        36
         6         9        17        30
         4        12        28        37
         5         7        22        37
         2        14        22        35
         3        14        28        39
         3        12        22        36
         2        10        17        32
         1        15        21        32
         5        12        21        35
         4         8        21        34
         5        15        24        36
         1         8        19        29
         5        15        21        34
         4        10        21        34
         1        12        22        32
         5         7        19        32
         3        12        23        36
         1        15        26        38
         3        16        23        35
         1         9        22        37
         4        14        25        36
         4         9        22        36
         4        15        22        37
         1        14        24        33
         5        11        18        29
         5        14        23        33
         5        13        21        32
         2         8        24        35
         3        13        21        35
         5        15        21        37
         6        13        24        36
         2         9        21        37
         6        11        20        31
         2        14        27        40
         3         9        23        34
         2         8        18        32
         4        12        27        40
         1         9        20        33
         6        11        21        33
         1        13        21        33
         6        16        28        37
         6        16        26        39
         5        13        28        35
         2        14        26        36
         5        15        22        33
         2        13        22        33
         2         7        19        34
         4        15        27        37
         1         7        17        29
         5         9        24        34
         2        11        19        33
         3         9        20        30
         2         7        18        33
         3        14        25        35
         1        10        21        33
         1         9        21        34
         6        13        26        39
         4        11        18        34
         4        13        28        37
         5        13        26        37
         5        12        22        36
         2        12        23        37
         3         9        17        31
         1         9        23        33
         3        13        24        32
         6        12        26        35
         3        16        27        38
         6        10        18        32
         4        12        21        35
         5        16        25        37
         1         9        18        30
         1         7        22        34
         3         8        24        36
         3        14        21        33
         4        16        22        36
         5        11        24        36
         6        10        18        33
         1        11        19        30
         1        14        27        40
         5        13        26        38
         3        12        21        35
         4        12        23        34
         2        14        21        32
         5         9        21        33
         2        14        28        35
         3        15        24        37
         5        15        22        32
         1        15        22        32
         6        11        19        30
         6        14        23        34
         5        14        28        35
         1        15        23        37
         2        16        24        35
         4         7        18        34
         1        10        18        32
         1        16        23        35
         3        13        28        40
         5        15        22        33
         2        15        22        36
         6         8        17        32
         2         7        18        29
         3        13        26        35
         3        16        28        36
         4        13        27        37
         1        13        27        36
         4        11        17        33
         1        13        22        34
         4        12        22        34
         2        13        23        35
         5        13        24        36
