   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
   0.15477   0.30418   0.43131   0.20000   0.36667   0.50435
   0.15755   0.30970   0.43978   0.19231   0.35385   0.48846
   0.15919   0.31231   0.44319   0.18056   0.33405   0.46363
   0.15936   0.31115   0.44009   0.16161   0.30106   0.42077
   0.15586   0.30026   0.41974   0.10690   0.20234   0.28742
   0.15871   0.30658   0.43028   0.20000   0.36552   0.50148
   0.16089   0.31110   0.43754   0.19355   0.35484   0.48832
   0.16075   0.30961   0.43433   0.15859   0.29471   0.41105
   0.16199   0.31187   0.43781   0.18182   0.33523   0.46389
   0.15836   0.30108   0.41789   0.09853   0.18601   0.26352
   0.16067   0.30639   0.42695   0.20000   0.36471   0.49947
   0.15878   0.30072   0.41692   0.12569   0.23655   0.33414
   0.15932   0.30159   0.41849   0.16892   0.31167   0.43183
   0.16059   0.30443   0.42348   0.18421   0.33855   0.46716
   0.15827   0.29762   0.41114   0.11410   0.21356   0.30009
   0.16030   0.30248   0.41961   0.20000   0.36410   0.49798
   0.16193   0.30624   0.42602   0.19451   0.35509   0.48694
   0.16290   0.30829   0.42944   0.18274   0.33557   0.46279
   0.16102   0.30276   0.41941   0.12151   0.22721   0.31903
   0.15818   0.29474   0.40503   0.09716   0.18256   0.25762
   0.15969   0.29847   0.41175   0.19278   0.35179   0.48234
   0.16122   0.30217   0.41825   0.19565   0.35652   0.48814
   0.16243   0.30503   0.42319   0.19043   0.34792   0.47757
   0.16244   0.30479   0.42285   0.16250   0.30111   0.41896
   0.16220   0.30392   0.42133   0.15663   0.29022   0.40386
   0.16349   0.30692   0.42638   0.19500   0.35502   0.48577
   0.16474   0.30980   0.43113   0.19608   0.35686   0.48812
   0.16573   0.31198   0.43463   0.19087   0.34825   0.47748
   0.16616   0.31275   0.43575   0.17736   0.32585   0.44974
   0.16512   0.30964   0.43006   0.13750   0.25580   0.35747
   0.16594   0.31145   0.43298   0.18818   0.34338   0.47094
   0.16648   0.31251   0.43458   0.18125   0.33156   0.45583
   0.16739   0.31453   0.43779   0.19298   0.35150   0.48120
   0.16803   0.31583   0.43979   0.18621   0.34025   0.46722
   0.16805   0.31557   0.43912   0.16864   0.31059   0.42977
   0.16898   0.31759   0.44226   0.19625   0.35654   0.48697
   0.16946   0.31848   0.44350   0.18402   0.33615   0.46154
   0.17023   0.32009   0.44593   0.19355   0.35219   0.48176
   0.16926   0.31711   0.44026   0.13929   0.25658   0.35524
   0.16835   0.31442   0.43530   0.13984   0.25866   0.35954
   0.16931   0.31660   0.43886   0.20000   0.36250   0.49405
   0.16937   0.31648   0.43848   0.17121   0.31389   0.43258
   0.16934   0.31614   0.43773   0.16828   0.30868   0.42562
   0.16827   0.31308   0.43225   0.13235   0.24585   0.34324
   0.16631   0.30773   0.42276   0.10000   0.18825   0.26620
   0.16713   0.30971   0.42621   0.19536   0.35463   0.48407
   0.16728   0.30994   0.42661   0.17254   0.31530   0.43326
   0.16621   0.30694   0.42128   0.12812   0.23694   0.32942
   0.16667   0.30808   0.42338   0.18322   0.33490   0.46012
   0.16513   0.30390   0.41609   0.10878   0.20372   0.28667
   0.16604   0.30620   0.42015   0.20000   0.36216   0.49322
   0.16676   0.30799   0.42330   0.19375   0.35196   0.48076
   0.16678   0.30797   0.42336   0.16753   0.30762   0.42457
   0.16655   0.30730   0.42226   0.15769   0.29023   0.40151
   0.16540   0.30415   0.41672   0.12025   0.22322   0.31150
   0.16618   0.30612   0.42019   0.19719   0.35734   0.48705
   0.16535   0.30388   0.41637   0.13210   0.24511   0.34190
   0.16574   0.30488   0.41826   0.18140   0.33157   0.45559
   0.16528   0.30364   0.41617   0.14639   0.26999   0.37439
   0.16575   0.30486   0.41841   0.18542   0.33820   0.46379
   0.16609   0.30572   0.42001   0.18029   0.32952   0.45279
   0.16647   0.30667   0.42173   0.18256   0.33329   0.45748
   0.16712   0.30830   0.42455   0.19540   0.35445   0.48356
   0.16761   0.30948   0.42658   0.18864   0.34333   0.46987
   0.16733   0.30870   0.42522   0.15534   0.28607   0.39602
   0.16675   0.30708   0.42236   0.14083   0.25964   0.35996
   0.16742   0.30872   0.42516   0.19725   0.35735   0.48695
   0.16802   0.31021   0.42769   0.19565   0.35475   0.48380
   0.16844   0.31120   0.42938   0.18763   0.34152   0.46745
   0.16826   0.31070   0.42854   0.15984   0.29514   0.40951
   0.16879   0.31198   0.43069   0.19395   0.35184   0.48007
   0.16925   0.31307   0.43248   0.19115   0.34714   0.47419
   0.16930   0.31311   0.43253   0.17139   0.31446   0.43371
   0.16948   0.31350   0.43316   0.17832   0.32602   0.44816
   0.16965   0.31387   0.43374   0.17803   0.32557   0.44763
   0.17025   0.31528   0.43605   0.20000   0.36162   0.49190
   0.17073   0.31640   0.43783   0.19480   0.35316   0.48160
   0.17070   0.31621   0.43744   0.16887   0.30995   0.42767
   0.17103   0.31696   0.43862   0.18811   0.34217   0.46809
   0.17066   0.31590   0.43672   0.15144   0.27992   0.38889
   0.17121   0.31719   0.43880   0.20000   0.36154   0.49171
   0.17168   0.31827   0.44051   0.19646   0.35579   0.48472
   0.17209   0.31918   0.44193   0.19346   0.35092   0.47882
   0.17205   0.31898   0.44150   0.16991   0.31180   0.43014
   0.17183   0.31831   0.44024   0.16032   0.29451   0.40678
   0.17234   0.31948   0.44209   0.20000   0.36147   0.49154
   0.17280   0.32051   0.44371   0.19797   0.35819   0.48758
   0.17289   0.32064   0.44383   0.17812   0.32538   0.44694
   0.17295   0.32065   0.44371   0.17588   0.32093   0.44042
   0.17296   0.32058   0.44349   0.17368   0.31792   0.43756
   0.17343   0.32164   0.44514   0.20000   0.36140   0.49138
   0.17377   0.32239   0.44629   0.19375   0.35117   0.47883
   0.17414   0.32319   0.44751   0.19530   0.35379   0.48217
   0.17416   0.32314   0.44730   0.17564   0.32097   0.44111
   0.17310   0.32018   0.44191   0.11050   0.20493   0.28570
   0.17337   0.32076   0.44282   0.18917   0.34365   0.46961
   0.17378   0.32169   0.44431   0.19835   0.35868   0.48802
   0.17383   0.32173   0.44427   0.17725   0.32314   0.44308
   0.17385   0.32165   0.44402   0.17459   0.31837   0.43671
   0.17339   0.32034   0.44163   0.14516   0.26695   0.36917
   0.17377   0.32123   0.44306   0.19780   0.35774   0.48683
   0.17416   0.32211   0.44448   0.19841   0.35873   0.48802
   0.17379   0.32105   0.44256   0.15020   0.27666   0.38321
   0.17379   0.32098   0.44240   0.17402   0.31810   0.43730
   0.17402   0.32149   0.44323   0.18895   0.34334   0.46926
   0.17442   0.32240   0.44469   0.20000   0.36124   0.49099
   0.17461   0.32280   0.44530   0.18702   0.33997   0.46487
   0.17494   0.32353   0.44645   0.19621   0.35512   0.48357
   0.17516   0.32401   0.44718   0.18985   0.34475   0.47094
   0.17488   0.32320   0.44570   0.15653   0.28748   0.39708
   0.17525   0.32403   0.44702   0.20000   0.36119   0.49088
   0.17559   0.32480   0.44822   0.19853   0.35882   0.48802
   0.17588   0.32543   0.44921   0.19562   0.35412   0.48231
   0.17576   0.32502   0.44840   0.16757   0.30628   0.42111
   0.17552   0.32431   0.44710   0.15881   0.29167   0.40281
   0.17587   0.32509   0.44834   0.20000   0.36115   0.49077
   0.17619   0.32580   0.44945   0.19858   0.35887   0.48801
   0.17648   0.32644   0.45045   0.19701   0.35632   0.48494
   0.17629   0.32584   0.44929   0.16259   0.29725   0.40882
   0.17588   0.32469   0.44722   0.14705   0.27055   0.37434
   0.17621   0.32544   0.44841   0.20000   0.36111   0.49068
   0.17597   0.32471   0.44708   0.15805   0.28971   0.39948
   0.17625   0.32536   0.44812   0.19728   0.35672   0.48538
   0.17649   0.32587   0.44892   0.19358   0.35065   0.47790
   0.17589   0.32421   0.44593   0.13171   0.24285   0.33679
   0.17568   0.32359   0.44482   0.15967   0.29295   0.40428
   0.17598   0.32429   0.44596   0.19868   0.35894   0.48801
   0.17626   0.32492   0.44699   0.19737   0.35683   0.48547
   0.17645   0.32535   0.44767   0.19134   0.34684   0.47306
   0.17608   0.32429   0.44575   0.14724   0.27033   0.37334
   0.17638   0.32499   0.44690   0.20000   0.36104   0.49050
   0.17667   0.32564   0.44795   0.19872   0.35897   0.48801
   0.17691   0.32620   0.44883   0.19618   0.35483   0.48295
   0.17640   0.32475   0.44621   0.13608   0.24972   0.34476
   0.17581   0.32313   0.44333   0.12893   0.23823   0.33103
   0.17592   0.32337   0.44373   0.18516   0.33622   0.45939
   0.17621   0.32403   0.44483   0.19876   0.35901   0.48801
   0.17645   0.32460   0.44576   0.19614   0.35478   0.48291
   0.17620   0.32389   0.44451   0.15552   0.28552   0.39429
   0.17641   0.32437   0.44531   0.19360   0.35065   0.47787
   0.17647   0.32448   0.44546   0.18197   0.33031   0.45121
   0.17674   0.32510   0.44648   0.19880   0.35904   0.48801
   0.17699   0.32567   0.44741   0.19760   0.35712   0.48569
   0.17713   0.32598   0.44790   0.18914   0.34302   0.46809
   0.17596   0.32279   0.44218   0.07722   0.14511   0.20492
   0.17562   0.32185   0.44049   0.14750   0.26926   0.36992
   0.17589   0.32250   0.44160   0.19883   0.35906   0.48801
   0.17615   0.32310   0.44262   0.19767   0.35720   0.48576
   0.17598   0.32263   0.44182   0.16171   0.29603   0.40769
   0.17576   0.32205   0.44084   0.15675   0.28840   0.39900
   0.17603   0.32269   0.44193   0.19943   0.36000   0.48911
   0.17541   0.32103   0.43903   0.12102   0.22464   0.31354
   0.17561   0.32153   0.43989   0.19350   0.35039   0.47743
   0.17585   0.32210   0.44087   0.19663   0.35549   0.48366
   0.17549   0.32115   0.43927   0.14358   0.26540   0.36887
   0.17576   0.32181   0.44040   0.20000   0.36089   0.49015
   0.17596   0.32231   0.44125   0.19448   0.35195   0.47930
   0.17620   0.32288   0.44222   0.19766   0.35713   0.48562
   0.17589   0.32204   0.44079   0.14727   0.27151   0.37643
   0.17599   0.32229   0.44123   0.18573   0.33738   0.46109
   0.17625   0.32291   0.44228   0.20000   0.36087   0.49009
   0.17649   0.32348   0.44325   0.19866   0.35871   0.48749
   0.17654   0.32359   0.44343   0.18142   0.32999   0.45162
   0.17647   0.32336   0.44304   0.16941   0.30950   0.42538
   0.17650   0.32341   0.44314   0.17910   0.32652   0.44778
   0.17674   0.32400   0.44413   0.20000   0.36085   0.49004
   0.17697   0.32455   0.44504   0.19895   0.35916   0.48801
   0.17693   0.32441   0.44479   0.17318   0.31563   0.43284
   0.17695   0.32443   0.44481   0.17889   0.32556   0.44579
   0.17667   0.32365   0.44344   0.14884   0.27348   0.37796
   0.17690   0.32422   0.44439   0.20000   0.36082   0.48998
   0.17691   0.32420   0.44436   0.17717   0.32312   0.44331
   0.17691   0.32418   0.44434   0.17703   0.32286   0.44296
   0.17708   0.32460   0.44504   0.19457   0.35205   0.47935
   0.17665   0.32340   0.44289   0.13329   0.24456   0.33764
   0.17688   0.32396   0.44383   0.20000   0.36080   0.48993
   0.17709   0.32447   0.44469   0.19863   0.35860   0.48728
   0.17718   0.32466   0.44501   0.18577   0.33730   0.46085
   0.17720   0.32469   0.44506   0.17956   0.32685   0.44763
   0.17603   0.32150   0.43932   0.05674   0.10674   0.15098
   0.17626   0.32208   0.44030   0.20000   0.36078   0.48989
   0.17648   0.32261   0.44122   0.19903   0.35922   0.48801
   0.17668   0.32309   0.44204   0.19674   0.35553   0.48356
   0.17670   0.32315   0.44216   0.17957   0.32716   0.44840
   0.17668   0.32308   0.44205   0.17440   0.31815   0.43660
   0.17690   0.32361   0.44296   0.20000   0.36077   0.48984
   0.17711   0.32412   0.44381   0.19905   0.35924   0.48801
   0.17729   0.32454   0.44452   0.19575   0.35392   0.48157
   0.17700   0.32375   0.44312   0.14660   0.26845   0.36990
   0.17681   0.32325   0.44226   0.15701   0.28766   0.39648
   0.17703   0.32377   0.44314   0.20000   0.36075   0.48980
   0.17723   0.32426   0.44396   0.19907   0.35926   0.48801
   0.17742   0.32471   0.44473   0.19781   0.35723   0.48555
   0.17708   0.32379   0.44312   0.13968   0.25737   0.35670
   0.17708   0.32380   0.44316   0.17797   0.32450   0.44509
   0.17729   0.32430   0.44400   0.20000   0.36073   0.48976
   0.17735   0.32443   0.44423   0.18371   0.33402   0.45692
   0.17754   0.32488   0.44499   0.19820   0.35783   0.48627
   0.17763   0.32510   0.44536   0.18823   0.34135   0.46582
   0.17709   0.32364   0.44278   0.11652   0.21574   0.30045
   0.17625   0.32139   0.43877   0.08233   0.15381   0.21609
   0.17619   0.32124   0.43855   0.16980   0.31028   0.42654
   0.17639   0.32172   0.43939   0.19824   0.35788   0.48630
   0.17653   0.32208   0.44003   0.19298   0.34927   0.47572
   0.17670   0.32252   0.44077   0.19651   0.35509   0.48294
   0.17691   0.32301   0.44162   0.20000   0.36070   0.48968
   0.17710   0.32348   0.44242   0.19913   0.35931   0.48801
   0.17721   0.32376   0.44290   0.19030   0.34490   0.47039
   0.17734   0.32406   0.44342   0.19185   0.34738   0.47337
   0.17703   0.32323   0.44196   0.14092   0.25875   0.35742
   0.17722   0.32370   0.44276   0.20000   0.36068   0.48964
   0.17741   0.32415   0.44353   0.19915   0.35932   0.48801
   0.17758   0.32458   0.44424   0.19821   0.35780   0.48617
   0.17741   0.32411   0.44343   0.15683   0.28716   0.39561
   0.17697   0.32295   0.44142   0.12479   0.23141   0.32270
   0.17710   0.32328   0.44199   0.19302   0.34929   0.47570
   0.17719   0.32350   0.44238   0.18807   0.34120   0.46579
   0.17735   0.32388   0.44303   0.19618   0.35448   0.48210
   0.17751   0.32428   0.44372   0.19753   0.35670   0.48482
   0.17748   0.32418   0.44354   0.17316   0.31556   0.43271
   0.17766   0.32462   0.44429   0.20000   0.36066   0.48958
   0.17784   0.32504   0.44500   0.19919   0.35935   0.48800
   0.17799   0.32542   0.44562   0.19706   0.35590   0.48380
   0.17753   0.32419   0.44346   0.12087   0.22354   0.31099
   0.17739   0.32381   0.44281   0.15944   0.29216   0.40274
   0.17757   0.32425   0.44355   0.20000   0.36064   0.48955
   0.17763   0.32438   0.44380   0.18496   0.33594   0.45913
   0.17779   0.32478   0.44447   0.19812   0.35761   0.48589
   0.17742   0.32380   0.44277   0.13093   0.24222   0.33701
   0.17714   0.32305   0.44145   0.14193   0.26000   0.35843
   0.17732   0.32349   0.44220   0.19990   0.36047   0.48932
   0.17749   0.32391   0.44291   0.19902   0.35906   0.48762
   0.17760   0.32419   0.44339   0.19232   0.34815   0.47433
   0.17757   0.32409   0.44324   0.17335   0.31599   0.43338
   0.17732   0.32345   0.44216   0.14556   0.26865   0.37283
   0.17676   0.32194   0.43950   0.10317   0.19205   0.26886
   0.17691   0.32233   0.44017   0.19684   0.35550   0.48329
   0.17707   0.32273   0.44086   0.19819   0.35770   0.48598
   0.17719   0.32303   0.44138   0.19278   0.34888   0.47519
   0.17733   0.32337   0.44197   0.19517   0.35284   0.48010
   0.17673   0.32178   0.43918   0.09830   0.18314   0.25664
   0.17690   0.32221   0.43991   0.19925   0.35940   0.48800
   0.17706   0.32261   0.44060   0.19831   0.35790   0.48620
   0.17720   0.32296   0.44121   0.19590   0.35400   0.48149
   0.17725   0.32308   0.44143   0.18383   0.33375   0.45600
   0.17708   0.32263   0.44068   0.15407   0.28289   0.39074
   0.17724   0.32304   0.44138   0.19926   0.35941   0.48800
   0.17693   0.32223   0.44001   0.13502   0.24985   0.34771
   0.17708   0.32261   0.44067   0.19780   0.35706   0.48517
   0.17721   0.32292   0.44120   0.19398   0.35085   0.47761
   0.17737   0.32333   0.44190   0.20000   0.36058   0.48940
   0.17753   0.32371   0.44255   0.19882   0.35869   0.48713
   0.17751   0.32367   0.44250   0.17536   0.31968   0.43847
   0.17747   0.32355   0.44231   0.17122   0.31278   0.42984
   0.17730   0.32311   0.44154   0.15385   0.28170   0.38805
   0.17746   0.32350   0.44221   0.19973   0.36014   0.48886
   0.17761   0.32388   0.44286   0.19929   0.35943   0.48800
   0.17708   0.32248   0.44038   0.10275   0.19106   0.26724
   0.17713   0.32260   0.44061   0.18436   0.33461   0.45703
   0.17692   0.32204   0.43963   0.14710   0.26899   0.37018
   0.17709   0.32244   0.44032   0.20000   0.36056   0.48935
   0.17723   0.32281   0.44096   0.19834   0.35789   0.48614
   0.17724   0.32282   0.44100   0.17787   0.32385   0.44367
   0.17655   0.32098   0.43771   0.07726   0.14464   0.20367
   0.17659   0.32109   0.43794   0.18304   0.33249   0.45447
   0.17673   0.32145   0.43856   0.19681   0.35538   0.48304
   0.17688   0.32183   0.43922   0.19854   0.35821   0.48650
   0.17700   0.32213   0.43975   0.19426   0.35129   0.47813
   0.17704   0.32223   0.43995   0.18285   0.33237   0.45461
   0.17700   0.32213   0.43980   0.17117   0.31233   0.42879
   0.17715   0.32252   0.44047   0.20000   0.36054   0.48931
   0.17723   0.32272   0.44083   0.18902   0.34260   0.46733
   0.17737   0.32308   0.44144   0.19840   0.35797   0.48621
   0.17748   0.32335   0.44192   0.19362   0.35022   0.47678
   0.17738   0.32307   0.44145   0.16154   0.29565   0.40708
   0.17753   0.32345   0.44209   0.20000   0.36054   0.48929
   0.17738   0.32305   0.44142   0.15473   0.28378   0.39156
   0.17749   0.32334   0.44191   0.19478   0.35207   0.47899
   0.17762   0.32366   0.44246   0.19711   0.35589   0.48369
   0.17756   0.32350   0.44220   0.16850   0.30762   0.42253
   0.17771   0.32387   0.44282   0.20000   0.36053   0.48927
   0.17784   0.32420   0.44338   0.19853   0.35816   0.48641
   0.17797   0.32452   0.44392   0.19772   0.35686   0.48484
   0.17798   0.32454   0.44397   0.17971   0.32688   0.44742
   0.17771   0.32382   0.44271   0.13552   0.24970   0.34612
   0.17785   0.32417   0.44330   0.20000   0.36052   0.48924
   0.17799   0.32451   0.44387   0.19920   0.35923   0.48769
   0.17799   0.32451   0.44388   0.17812   0.32426   0.44416
   0.17777   0.32392   0.44287   0.14273   0.26304   0.36463
   0.17760   0.32347   0.44209   0.15104   0.27673   0.38146
   0.17773   0.32381   0.44267   0.19921   0.35924   0.48769
   0.17787   0.32415   0.44324   0.19937   0.35949   0.48800
   0.17795   0.32436   0.44360   0.19132   0.34628   0.47171
   0.17804   0.32456   0.44395   0.19127   0.34634   0.47197
   0.17774   0.32376   0.44255   0.12970   0.23909   0.33152
   0.17787   0.32410   0.44313   0.20000   0.36050   0.48921
   0.17801   0.32443   0.44368   0.19907   0.35900   0.48740
   0.17809   0.32465   0.44405   0.19216   0.34774   0.47364
   0.17790   0.32414   0.44317   0.14683   0.26965   0.37256
   0.17785   0.32400   0.44293   0.16968   0.30921   0.42404
   0.17757   0.32325   0.44161   0.13154   0.24226   0.33573
   0.17770   0.32358   0.44218   0.19931   0.35939   0.48785
   0.17779   0.32382   0.44259   0.19343   0.34980   0.47615
   0.17785   0.32396   0.44285   0.18742   0.33978   0.46360
   0.17795   0.32421   0.44327   0.19400   0.35080   0.47744
   0.17756   0.32316   0.44142   0.11250   0.20825   0.29006
   0.17768   0.32347   0.44196   0.19849   0.35805   0.48621
   0.17781   0.32378   0.44249   0.19834   0.35782   0.48596
   0.17747   0.32291   0.44096   0.12230   0.22633   0.31509
   0.17759   0.32319   0.44145   0.19626   0.35447   0.48191
   0.17772   0.32352   0.44201   0.19963   0.35988   0.48843
   0.17774   0.32357   0.44211   0.18155   0.32966   0.45052
   0.17786   0.32387   0.44261   0.19763   0.35666   0.48455
   0.17774   0.32356   0.44209   0.15791   0.28914   0.39833
   0.17770   0.32345   0.44192   0.17094   0.31176   0.42785
   0.17783   0.32378   0.44247   0.19985   0.36024   0.48885
   0.17795   0.32408   0.44299   0.19875   0.35847   0.48673
   0.17801   0.32422   0.44324   0.18787   0.34037   0.46415
   0.17789   0.32390   0.44268   0.15729   0.28737   0.39511
   0.17796   0.32407   0.44298   0.18961   0.34350   0.46835
   0.17808   0.32439   0.44351   0.20000   0.36047   0.48912
   0.17820   0.32468   0.44401   0.19884   0.35860   0.48686
   0.17831   0.32496   0.44447   0.19748   0.35641   0.48422
   0.17827   0.32484   0.44428   0.17040   0.31122   0.42763
   0.17815   0.32452   0.44374   0.15695   0.28779   0.39700
   0.17826   0.32481   0.44423   0.19871   0.35838   0.48659
   0.17839   0.32511   0.44472   0.19943   0.35954   0.48800
   0.17837   0.32506   0.44464   0.17571   0.31957   0.43741
   0.17845   0.32526   0.44497   0.19242   0.34811   0.47400
   0.17844   0.32522   0.44491   0.17606   0.32058   0.43925
   0.17856   0.32551   0.44540   0.20000   0.36045   0.48909
   0.17860   0.32563   0.44559   0.18708   0.33899   0.46233
   0.17870   0.32587   0.44600   0.19650   0.35478   0.48220
   0.17880   0.32609   0.44638   0.19518   0.35267   0.47965
   0.17869   0.32583   0.44592   0.16038   0.29392   0.40522
   0.17881   0.32611   0.44640   0.20000   0.36045   0.48907
   0.17893   0.32639   0.44685   0.19924   0.35922   0.48760
   0.17900   0.32657   0.44716   0.19296   0.34888   0.47483
   0.17907   0.32674   0.44744   0.19146   0.34654   0.47210
   0.17890   0.32629   0.44664   0.14821   0.27183   0.37508
   0.17868   0.32571   0.44562   0.13877   0.25529   0.35339
   0.17880   0.32598   0.44609   0.19945   0.35956   0.48800
   0.17876   0.32587   0.44589   0.17159   0.31229   0.42777
   0.17886   0.32612   0.44631   0.19769   0.35672   0.48456
   0.17865   0.32557   0.44534   0.14092   0.25862   0.35710
   0.17877   0.32586   0.44581   0.20000   0.36043   0.48904
   0.17884   0.32602   0.44609   0.19171   0.34671   0.47199
   0.17894   0.32628   0.44651   0.19805   0.35730   0.48528
   0.17885   0.32602   0.44607   0.16086   0.29408   0.40457
   0.17872   0.32570   0.44551   0.15588   0.28574   0.39408
   0.17872   0.32569   0.44550   0.17860   0.32469   0.44424
   0.17883   0.32596   0.44595   0.19947   0.35957   0.48800
   0.17894   0.32621   0.44637   0.19834   0.35777   0.48582
   0.17902   0.32642   0.44673   0.19563   0.35338   0.48049
   0.17871   0.32558   0.44524   0.11939   0.21986   0.30464
   0.17882   0.32586   0.44569   0.20000   0.36042   0.48901
   0.17893   0.32612   0.44614   0.19948   0.35958   0.48800
   0.17896   0.32620   0.44627   0.18508   0.33581   0.45857
   0.17898   0.32624   0.44634   0.18257   0.33142   0.45280
   0.17903   0.32635   0.44652   0.18783   0.34040   0.46431
   0.17913   0.32661   0.44696   0.20000   0.36042   0.48900
   0.17923   0.32686   0.44736   0.19838   0.35782   0.48587
   0.17922   0.32680   0.44726   0.17597   0.31969   0.43717
   0.17918   0.32671   0.44710   0.17268   0.31462   0.43137
   0.17914   0.32658   0.44687   0.16999   0.30988   0.42510
   0.17924   0.32684   0.44730   0.20000   0.36041   0.48899
   0.17935   0.32709   0.44772   0.19942   0.35949   0.48788
   0.17941   0.32725   0.44798   0.19254   0.34812   0.47380
   0.17943   0.32729   0.44805   0.18321   0.33266   0.45457
   0.17940   0.32719   0.44788   0.17259   0.31440   0.43102
   0.17950   0.32744   0.44829   0.20000   0.36041   0.48898
   0.17960   0.32769   0.44869   0.19949   0.35960   0.48800
   0.17957   0.32758   0.44851   0.17273   0.31427   0.43036
   0.17964   0.32775   0.44878   0.19347   0.34975   0.47593
   0.17951   0.32742   0.44819   0.15495   0.28340   0.39006
   0.17962   0.32767   0.44860   0.20000   0.36040   0.48896
   0.17972   0.32790   0.44899   0.19950   0.35960   0.48800
   0.17980   0.32810   0.44932   0.19658   0.35487   0.48225
   0.17970   0.32783   0.44885   0.15949   0.29168   0.40139
   0.17948   0.32724   0.44781   0.13484   0.24828   0.34392
   0.17957   0.32748   0.44820   0.19920   0.35911   0.48740
   0.17967   0.32772   0.44859   0.19951   0.35961   0.48800
   0.17977   0.32795   0.44897   0.19902   0.35882   0.48706
   0.17960   0.32751   0.44821   0.14632   0.26864   0.37112
   0.17960   0.32748   0.44815   0.17781   0.32335   0.44252
   0.17969   0.32772   0.44855   0.20000   0.36039   0.48894
   0.17979   0.32795   0.44892   0.19903   0.35883   0.48706
   0.17988   0.32817   0.44929   0.19903   0.35883   0.48707
   0.17990   0.32822   0.44937   0.18444   0.33459   0.45683
   0.17968   0.32763   0.44833   0.13418   0.24679   0.34152
   0.17978   0.32787   0.44872   0.20000   0.36039   0.48893
   0.17988   0.32809   0.44909   0.19952   0.35962   0.48800
   0.17997   0.32831   0.44945   0.19880   0.35846   0.48661
   0.17964   0.32743   0.44790   0.11077   0.20543   0.28664
   0.17957   0.32725   0.44758   0.16516   0.30153   0.41427
   0.17966   0.32748   0.44797   0.19976   0.36000   0.48846
   0.17976   0.32771   0.44835   0.19952   0.35962   0.48800
   0.17970   0.32756   0.44809   0.16813   0.30671   0.42105
   0.17979   0.32777   0.44844   0.19793   0.35705   0.48490
   0.17973   0.32762   0.44818   0.16822   0.30680   0.42107
   0.17983   0.32785   0.44856   0.20000   0.36038   0.48891
   0.17991   0.32805   0.44890   0.19771   0.35665   0.48436
   0.18000   0.32827   0.44925   0.19906   0.35887   0.48710
   0.17996   0.32816   0.44907   0.17208   0.31335   0.42942
   0.17976   0.32761   0.44809   0.13502   0.24841   0.34380
   0.17976   0.32761   0.44810   0.18070   0.32830   0.44891
   0.17985   0.32784   0.44847   0.19954   0.35963   0.48800
   0.17933   0.32643   0.44595   0.06655   0.12479   0.17599
   0.17942   0.32665   0.44632   0.19861   0.35815   0.48622
   0.17944   0.32669   0.44640   0.18347   0.33297   0.45482
   0.17953   0.32691   0.44677   0.19891   0.35859   0.48672
   0.17961   0.32711   0.44710   0.19731   0.35598   0.48354
   0.17957   0.32701   0.44692   0.17191   0.31227   0.42699
   0.17965   0.32721   0.44726   0.19777   0.35679   0.48458
   0.17939   0.32650   0.44602   0.12073   0.22317   0.31032
   0.17948   0.32673   0.44641   0.20000   0.36036   0.48888
   0.17927   0.32617   0.44543   0.13248   0.24417   0.33859
   0.17920   0.32599   0.44512   0.16420   0.29944   0.41098
