   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
Mean = 
   0.25200   0.43509   0.56838   0.25259   0.43556   0.56872
Max = 
   0.25324   0.43699   0.61323   0.30000   0.53333   0.73125
Min = 
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000
SD = 
   0.00632   0.00790   0.00722   0.04874   0.07845   0.09543
Last = 
   0.25320   0.43657   0.56993   0.25690   0.44254   0.57729

data = 
   0.25110   0.43400   0.56694   0.20056   0.35320   0.47019
   0.25121   0.43425   0.56734   0.29978   0.50992   0.65717
   0.25125   0.43435   0.56751   0.26944   0.46337   0.60339
   0.25118   0.43418   0.56724   0.21992   0.38418   0.50772
   0.25128   0.43442   0.56762   0.29727   0.50633   0.65332
   0.25120   0.43424   0.56733   0.21734   0.38001   0.50259
   0.25122   0.43429   0.56742   0.26034   0.44968   0.58784
   0.25133   0.43454   0.56782   0.29947   0.50949   0.65671
   0.25138   0.43466   0.56801   0.27303   0.46909   0.61024
   0.25128   0.43441   0.56762   0.20532   0.36072   0.47920
   0.25110   0.43398   0.56692   0.17118   0.30520   0.41099
   0.25121   0.43423   0.56732   0.29978   0.50992   0.65716
   0.25095   0.43360   0.56628   0.13334   0.24185   0.33116
   0.25102   0.43378   0.56658   0.28562   0.48917   0.63433
   0.25113   0.43403   0.56698   0.29989   0.51008   0.65732
   0.25114   0.43407   0.56704   0.25672   0.44405   0.58131
   0.25118   0.43416   0.56721   0.26876   0.46385   0.60577
   0.25103   0.43379   0.56661   0.17986   0.31965   0.42938
   0.25113   0.43403   0.56700   0.29937   0.50934   0.65655
   0.25114   0.43404   0.56702   0.25318   0.43677   0.57049
   0.25113   0.43404   0.56701   0.24910   0.43193   0.56665
   0.25112   0.43402   0.56699   0.24655   0.42768   0.56143
   0.25123   0.43426   0.56738   0.29929   0.50923   0.65644
   0.25114   0.43406   0.56706   0.21187   0.37193   0.49373
   0.25097   0.43365   0.56640   0.17276   0.30818   0.41550
   0.25100   0.43371   0.56651   0.26258   0.45328   0.59226
   0.25108   0.43391   0.56683   0.28863   0.49355   0.63911
   0.25118   0.43415   0.56721   0.29793   0.50730   0.65437
   0.25128   0.43438   0.56758   0.29642   0.50511   0.65199
   0.25134   0.43452   0.56780   0.27842   0.47768   0.62058
   0.25123   0.43427   0.56740   0.20393   0.35747   0.47403
   0.25117   0.43411   0.56715   0.21945   0.38469   0.51008
   0.25111   0.43398   0.56696   0.22541   0.39469   0.52269
   0.25120   0.43420   0.56731   0.29441   0.50206   0.64852
   0.25131   0.43444   0.56770   0.29989   0.51008   0.65732
   0.25138   0.43463   0.56799   0.28664   0.49069   0.63604
   0.25134   0.43451   0.56780   0.22861   0.39739   0.52282
   0.25134   0.43452   0.56783   0.25371   0.43936   0.57585
   0.25128   0.43439   0.56764   0.22546   0.39447   0.52201
   0.25138   0.43462   0.56799   0.29552   0.50380   0.65057
   0.25134   0.43451   0.56784   0.23087   0.40319   0.53255
   0.25144   0.43476   0.56822   0.29963   0.50970   0.65692
   0.25135   0.43455   0.56790   0.21059   0.37031   0.49244
   0.25120   0.43418   0.56730   0.17839   0.31830   0.42892
   0.25124   0.43429   0.56750   0.27375   0.47075   0.61286
   0.25112   0.43401   0.56705   0.19512   0.34533   0.46189
   0.25105   0.43382   0.56674   0.21432   0.37438   0.49478
   0.25115   0.43406   0.56713   0.29973   0.50985   0.65708
   0.25118   0.43413   0.56724   0.26448   0.45553   0.59403
   0.25104   0.43380   0.56671   0.18577   0.33001   0.44292
   0.25086   0.43338   0.56604   0.16861   0.30236   0.40931
   0.25097   0.43362   0.56643   0.29891   0.50870   0.65587
   0.25096   0.43361   0.56641   0.24720   0.42901   0.56343
   0.25087   0.43339   0.56607   0.20943   0.36679   0.48592
   0.25097   0.43363   0.56644   0.29791   0.50722   0.65423
   0.25098   0.43365   0.56648   0.25409   0.43955   0.57554
   0.25097   0.43364   0.56648   0.24982   0.43227   0.56613
   0.25075   0.43309   0.56557   0.14263   0.25727   0.35052
   0.25085   0.43333   0.56596   0.29968   0.50978   0.65700
   0.25090   0.43346   0.56617   0.27650   0.47493   0.61762
   0.25075   0.43310   0.56561   0.17896   0.31968   0.43123
   0.25076   0.43313   0.56567   0.25600   0.44267   0.57930
   0.25074   0.43307   0.56558   0.23751   0.41353   0.54479
   0.25083   0.43330   0.56594   0.29678   0.50563   0.65255
   0.25060   0.43274   0.56504   0.14172   0.25620   0.34972
   0.25061   0.43275   0.56507   0.25185   0.43626   0.57192
   0.25060   0.43275   0.56507   0.24771   0.43066   0.56643
   0.25070   0.43299   0.56545   0.29951   0.50953   0.65673
   0.25078   0.43318   0.56577   0.28897   0.49427   0.64016
   0.25085   0.43334   0.56603   0.28280   0.48456   0.62868
   0.25089   0.43345   0.56621   0.27235   0.46878   0.61077
   0.25099   0.43368   0.56659   0.29914   0.50902   0.65619
   0.25102   0.43375   0.56670   0.26311   0.45411   0.59321
   0.25098   0.43366   0.56655   0.23315   0.40452   0.53128
   0.25108   0.43388   0.56691   0.29747   0.50664   0.65368
   0.25074   0.43304   0.56548   0.08871   0.16119   0.22143
   0.25083   0.43326   0.56584   0.29574   0.50414   0.65094
   0.25070   0.43294   0.56533   0.18657   0.33044   0.44256
   0.25079   0.43316   0.56568   0.29567   0.50387   0.65047
   0.25081   0.43319   0.56574   0.25584   0.44359   0.58185
   0.25072   0.43299   0.56542   0.20958   0.36759   0.48755
   0.25056   0.43261   0.56481   0.17369   0.30911   0.41587
   0.25054   0.43256   0.56475   0.23959   0.41748   0.55030
   0.25062   0.43275   0.56506   0.28906   0.49400   0.63940
   0.25056   0.43260   0.56482   0.22096   0.38470   0.50688
   0.25063   0.43278   0.56511   0.28724   0.49170   0.63728
   0.25071   0.43298   0.56543   0.29017   0.49596   0.64193
   0.25072   0.43300   0.56547   0.25349   0.43916   0.57576
   0.25069   0.43292   0.56535   0.23423   0.40697   0.53519
   0.25078   0.43313   0.56570   0.29603   0.50439   0.65103
   0.25073   0.43302   0.56551   0.22617   0.39456   0.52073
   0.25083   0.43325   0.56588   0.29873   0.50843   0.65558
   0.25092   0.43347   0.56624   0.29782   0.50714   0.65420
   0.25079   0.43314   0.56570   0.18403   0.32533   0.43468
   0.25088   0.43337   0.56606   0.29752   0.50669   0.65370
   0.25065   0.43281   0.56515   0.13760   0.24897   0.34015
   0.25074   0.43303   0.56550   0.29704   0.50599   0.65292
   0.25084   0.43326   0.56587   0.29927   0.50918   0.65636
   0.25091   0.43343   0.56614   0.28560   0.48891   0.63378
   0.25091   0.43343   0.56615   0.25096   0.43397   0.56805
   0.25091   0.43343   0.56616   0.25113   0.43418   0.56822
   0.25101   0.43366   0.56652   0.29970   0.50979   0.65700
   0.25075   0.43301   0.56543   0.11950   0.21595   0.29496
   0.25080   0.43314   0.56565   0.27824   0.47775   0.62104
   0.25090   0.43337   0.56602   0.29985   0.51000   0.65722
   0.25095   0.43348   0.56621   0.27300   0.47004   0.61254
   0.25081   0.43315   0.56566   0.18251   0.32220   0.43004
   0.25068   0.43283   0.56513   0.18708   0.32702   0.43259
   0.25076   0.43302   0.56544   0.29106   0.49724   0.64334
   0.25081   0.43315   0.56565   0.27705   0.47571   0.61844
   0.25067   0.43280   0.56510   0.17861   0.31738   0.42634
   0.25077   0.43303   0.56547   0.29960   0.50965   0.65685
   0.25066   0.43277   0.56504   0.19478   0.34401   0.45929
   0.25056   0.43253   0.56468   0.20042   0.35388   0.47249
   0.25061   0.43267   0.56491   0.27974   0.47990   0.62334
   0.25053   0.43247   0.56460   0.20732   0.36511   0.48620
   0.25062   0.43269   0.56495   0.29705   0.50603   0.65299
   0.25070   0.43289   0.56526   0.29186   0.49816   0.64405
   0.25078   0.43307   0.56555   0.28917   0.49440   0.64013
   0.25083   0.43319   0.56575   0.27527   0.47280   0.61487
   0.25088   0.43331   0.56596   0.27611   0.47491   0.61827
   0.25097   0.43354   0.56632   0.29968   0.50976   0.65696
   0.25092   0.43340   0.56611   0.22239   0.38861   0.51368
   0.25094   0.43347   0.56621   0.26489   0.45534   0.59268
   0.25104   0.43369   0.56657   0.29975   0.50986   0.65707
   0.25104   0.43371   0.56661   0.25351   0.44001   0.57770
   0.25104   0.43370   0.56661   0.24760   0.42992   0.56477
   0.25106   0.43376   0.56671   0.26306   0.45432   0.59382
   0.25116   0.43398   0.56706   0.29939   0.50935   0.65653
   0.25119   0.43407   0.56722   0.27016   0.46509   0.60613
   0.25111   0.43387   0.56690   0.20777   0.36561   0.48624
   0.25120   0.43408   0.56724   0.29729   0.50631   0.65323
   0.25104   0.43370   0.56660   0.16954   0.30099   0.40419
   0.25105   0.43371   0.56663   0.25441   0.43955   0.57488
   0.25114   0.43394   0.56699   0.29973   0.50983   0.65704
   0.25120   0.43408   0.56723   0.28315   0.48482   0.62867
   0.25119   0.43405   0.56717   0.24225   0.42117   0.55400
   0.25128   0.43427   0.56752   0.29978   0.50990   0.65711
   0.25134   0.43442   0.56777   0.28402   0.48617   0.63024
   0.25127   0.43424   0.56748   0.21298   0.37294   0.49394
   0.25120   0.43408   0.56724   0.21672   0.38024   0.50435
   0.25109   0.43382   0.56681   0.19359   0.34232   0.45762
   0.25115   0.43396   0.56704   0.28239   0.48332   0.62651
   0.25121   0.43411   0.56729   0.28308   0.48525   0.62978
   0.25130   0.43432   0.56762   0.29829   0.50777   0.65484
   0.25137   0.43447   0.56787   0.28367   0.48616   0.63085
   0.25116   0.43395   0.56700   0.14317   0.25478   0.34261
   0.25125   0.43417   0.56734   0.29952   0.50953   0.65672
   0.25130   0.43429   0.56755   0.27752   0.47667   0.61983
   0.25129   0.43426   0.56750   0.24465   0.42428   0.55683
   0.25119   0.43403   0.56713   0.20223   0.35446   0.47001
   0.25116   0.43396   0.56701   0.23566   0.40827   0.53550
   0.25125   0.43417   0.56734   0.29708   0.50599   0.65287
   0.25123   0.43411   0.56726   0.23963   0.41588   0.54626
   0.25132   0.43433   0.56760   0.29885   0.50858   0.65569
   0.25141   0.43453   0.56792   0.29692   0.50580   0.65270
   0.25137   0.43443   0.56777   0.22962   0.40040   0.52814
   0.25146   0.43465   0.56811   0.29995   0.51013   0.65735
   0.25141   0.43453   0.56792   0.22521   0.39253   0.51768
   0.25115   0.43390   0.56687   0.11747   0.21339   0.29278
   0.25112   0.43383   0.56678   0.23462   0.40995   0.54176
   0.25113   0.43385   0.56681   0.25382   0.43918   0.57515
   0.25118   0.43398   0.56702   0.27957   0.47950   0.62273
   0.25127   0.43418   0.56734   0.29586   0.50427   0.65105
   0.25134   0.43436   0.56763   0.29205   0.49852   0.64452
   0.25126   0.43417   0.56733   0.20903   0.36742   0.48839
   0.25131   0.43428   0.56751   0.27450   0.47218   0.61482
   0.25138   0.43445   0.56779   0.28976   0.49509   0.64066
   0.25133   0.43434   0.56761   0.22618   0.39482   0.52136
   0.25142   0.43454   0.56793   0.29682   0.50565   0.65254
   0.25125   0.43412   0.56725   0.16070   0.28654   0.38593
   0.25134   0.43433   0.56758   0.29939   0.50934   0.65651
   0.25142   0.43452   0.56788   0.29343   0.50060   0.64689
   0.25131   0.43426   0.56746   0.19573   0.34378   0.45675
   0.25140   0.43447   0.56779   0.29848   0.50804   0.65511
   0.25148   0.43467   0.56810   0.29602   0.50439   0.65105
   0.25136   0.43436   0.56760   0.18321   0.32417   0.43354
   0.25145   0.43457   0.56793   0.29998   0.51016   0.65738
   0.25151   0.43471   0.56816   0.28249   0.48431   0.62866
   0.25144   0.43455   0.56790   0.21465   0.37599   0.49805
   0.25132   0.43426   0.56745   0.18744   0.33283   0.44664
   0.25134   0.43432   0.56755   0.26441   0.45629   0.59601
   0.25138   0.43442   0.56772   0.27428   0.47062   0.61156
   0.25122   0.43402   0.56707   0.16041   0.28850   0.39177
   0.25128   0.43418   0.56733   0.28830   0.49299   0.63840
   0.25137   0.43438   0.56765   0.29756   0.50669   0.65363
   0.25142   0.43450   0.56784   0.27806   0.47702   0.61965
   0.25151   0.43471   0.56817   0.29988   0.51003   0.65724
   0.25151   0.43472   0.56819   0.25319   0.43778   0.57299
   0.25142   0.43449   0.56782   0.20104   0.35233   0.46715
   0.25135   0.43432   0.56755   0.21397   0.37378   0.49400
   0.25144   0.43453   0.56787   0.29961   0.50964   0.65683
   0.25147   0.43460   0.56799   0.26751   0.46047   0.60010
   0.25137   0.43436   0.56760   0.19758   0.34690   0.46074
   0.25146   0.43457   0.56793   0.29986   0.51000   0.65720
   0.25144   0.43453   0.56787   0.24329   0.42075   0.55096
   0.25141   0.43445   0.56774   0.23379   0.40623   0.53416
   0.25150   0.43466   0.56807   0.29989   0.51003   0.65724
   0.25150   0.43465   0.56805   0.24885   0.43002   0.56255
   0.25153   0.43474   0.56821   0.27168   0.46823   0.61070
   0.25144   0.43453   0.56786   0.20357   0.35705   0.47368
   0.25153   0.43473   0.56818   0.29842   0.50793   0.65496
   0.25161   0.43492   0.56848   0.29635   0.50496   0.65177
   0.25134   0.43424   0.56734   0.09995   0.18428   0.25610
   0.25142   0.43444   0.56767   0.29991   0.51006   0.65727
   0.25124   0.43400   0.56695   0.15066   0.27179   0.37021
   0.25125   0.43402   0.56698   0.25462   0.43992   0.57537
   0.25133   0.43422   0.56731   0.29964   0.50968   0.65686
   0.25140   0.43437   0.56755   0.28567   0.48893   0.63369
   0.25137   0.43431   0.56745   0.23662   0.41112   0.54055
   0.25129   0.43411   0.56714   0.20580   0.36197   0.48131
   0.25138   0.43432   0.56747   0.29975   0.50984   0.65703
   0.25139   0.43434   0.56752   0.25733   0.44488   0.58213
   0.25139   0.43437   0.56756   0.25606   0.44286   0.57965
   0.25129   0.43411   0.56715   0.19058   0.33813   0.45346
   0.25137   0.43431   0.56747   0.29932   0.50924   0.65640
   0.25140   0.43439   0.56760   0.26828   0.46260   0.60371
   0.25134   0.43424   0.56738   0.21732   0.38125   0.50592
   0.25116   0.43381   0.56669   0.15158   0.27398   0.37380
   0.25112   0.43371   0.56653   0.22538   0.39488   0.52321
   0.25120   0.43390   0.56685   0.29811   0.50753   0.65459
   0.25126   0.43405   0.56709   0.28575   0.48917   0.63412
   0.25129   0.43411   0.56719   0.26455   0.45675   0.59685
   0.25134   0.43424   0.56739   0.27959   0.47967   0.62310
   0.25142   0.43444   0.56771   0.29946   0.50943   0.65660
   0.25144   0.43448   0.56778   0.26073   0.44953   0.58679
   0.25144   0.43448   0.56778   0.25025   0.43337   0.56802
   0.25115   0.43376   0.56657   0.09205   0.16689   0.22880
   0.25121   0.43391   0.56681   0.28575   0.48898   0.63368
   0.25109   0.43360   0.56630   0.18318   0.31996   0.42295
   0.25110   0.43362   0.56634   0.25557   0.44157   0.57759
   0.25119   0.43383   0.56666   0.29971   0.50978   0.65697
   0.25126   0.43400   0.56694   0.29247   0.49929   0.64557
   0.25119   0.43383   0.56667   0.21181   0.37032   0.48989
   0.25128   0.43404   0.56699   0.29991   0.51006   0.65726
   0.25134   0.43418   0.56723   0.28599   0.48972   0.63496
   0.25128   0.43403   0.56699   0.21672   0.37792   0.49875
   0.25136   0.43424   0.56731   0.29996   0.51012   0.65733
   0.25120   0.43383   0.56665   0.15683   0.28136   0.38107
   0.25125   0.43395   0.56684   0.27900   0.47812   0.62054
   0.25109   0.43358   0.56626   0.16406   0.29558   0.40184
   0.25118   0.43378   0.56658   0.29965   0.50969   0.65687
   0.25121   0.43386   0.56670   0.26789   0.46105   0.60080
   0.25106   0.43349   0.56609   0.16675   0.29508   0.39481
   0.25114   0.43369   0.56641   0.29956   0.50957   0.65674
   0.25115   0.43372   0.56647   0.25648   0.44404   0.58177
   0.25115   0.43372   0.56649   0.25160   0.43658   0.57313
   0.25123   0.43391   0.56679   0.29664   0.50521   0.65184
   0.25113   0.43367   0.56639   0.19387   0.34023   0.45166
   0.25120   0.43382   0.56663   0.28855   0.49272   0.63733
   0.25115   0.43371   0.56645   0.22371   0.39045   0.51559
   0.25122   0.43387   0.56672   0.29010   0.49565   0.64136
   0.25121   0.43385   0.56669   0.24679   0.42720   0.55977
   0.25097   0.43326   0.56572   0.11379   0.20847   0.28806
   0.25105   0.43346   0.56604   0.29935   0.50927   0.65642
   0.25114   0.43365   0.56634   0.29774   0.50694   0.65391
   0.25113   0.43365   0.56634   0.24906   0.43091   0.56432
   0.25122   0.43384   0.56665   0.29978   0.50988   0.65706
   0.25123   0.43388   0.56672   0.25812   0.44703   0.58574
   0.25126   0.43395   0.56683   0.26771   0.46053   0.59984
   0.25113   0.43365   0.56635   0.17788   0.31743   0.42775
   0.25121   0.43383   0.56665   0.29673   0.50532   0.65195
   0.25097   0.43323   0.56564   0.11091   0.20140   0.27631
   0.25087   0.43299   0.56526   0.19353   0.34144   0.45539
   0.25095   0.43319   0.56558   0.29976   0.50985   0.65703
   0.25098   0.43326   0.56570   0.26706   0.46092   0.60202
   0.25080   0.43282   0.56499   0.14597   0.26301   0.35792
   0.25087   0.43300   0.56528   0.29487   0.50279   0.64939
   0.25085   0.43294   0.56519   0.23510   0.40977   0.54032
   0.25076   0.43274   0.56488   0.20226   0.35577   0.47316
   0.25082   0.43288   0.56511   0.28454   0.48730   0.63193
   0.25090   0.43308   0.56542   0.29918   0.50904   0.65618
   0.25089   0.43305   0.56539   0.24361   0.42347   0.55701
   0.25096   0.43323   0.56567   0.29305   0.50006   0.64632
   0.25105   0.43342   0.56598   0.29989   0.51003   0.65722
   0.25109   0.43352   0.56613   0.27316   0.46895   0.60966
   0.25103   0.43339   0.56595   0.22015   0.38632   0.51264
   0.25111   0.43358   0.56624   0.29647   0.50512   0.65193
   0.25116   0.43370   0.56644   0.27959   0.47987   0.62356
   0.25120   0.43378   0.56658   0.27218   0.46801   0.60927
   0.25101   0.43333   0.56584   0.14058   0.25433   0.34740
   0.25109   0.43352   0.56614   0.29923   0.50909   0.65622
   0.25113   0.43362   0.56631   0.27579   0.47383   0.61634
   0.25089   0.43303   0.56533   0.11063   0.20096   0.27580
   0.25092   0.43309   0.56543   0.26487   0.45643   0.59546
   0.25098   0.43325   0.56569   0.29143   0.49766   0.64366
   0.25102   0.43334   0.56585   0.27222   0.46866   0.61074
   0.25110   0.43354   0.56616   0.29979   0.50988   0.65706
   0.25116   0.43368   0.56639   0.28685   0.49042   0.63504
   0.25111   0.43355   0.56619   0.21912   0.38316   0.50683
   0.25108   0.43348   0.56608   0.23269   0.40596   0.53568
   0.25100   0.43330   0.56579   0.20454   0.36007   0.47936
   0.25108   0.43349   0.56610   0.29928   0.50917   0.65631
   0.25105   0.43342   0.56600   0.23394   0.40737   0.53666
   0.25111   0.43356   0.56621   0.28347   0.48553   0.62976
   0.25119   0.43374   0.56651   0.29745   0.50652   0.65344
   0.25109   0.43351   0.56615   0.19466   0.34423   0.46024
   0.25117   0.43371   0.56645   0.29992   0.51006   0.65725
   0.25098   0.43325   0.56570   0.13837   0.25069   0.34291
   0.25101   0.43331   0.56581   0.26619   0.45820   0.59716
   0.25099   0.43327   0.56575   0.24099   0.41735   0.54714
   0.25106   0.43343   0.56601   0.29091   0.49688   0.64277
   0.25114   0.43361   0.56630   0.29736   0.50640   0.65331
   0.25101   0.43331   0.56582   0.17619   0.31444   0.42375
   0.25109   0.43350   0.56612   0.29768   0.50688   0.65385
   0.25110   0.43352   0.56616   0.25595   0.44275   0.57971
   0.25109   0.43351   0.56615   0.24802   0.42931   0.56247
   0.25117   0.43370   0.56645   0.29994   0.51009   0.65728
   0.25121   0.43378   0.56659   0.27071   0.46617   0.60766
   0.25116   0.43368   0.56643   0.22477   0.39232   0.51803
   0.25118   0.43372   0.56651   0.26158   0.45190   0.59088
   0.25126   0.43391   0.56681   0.29977   0.50985   0.65703
   0.25122   0.43382   0.56667   0.22635   0.39594   0.52375
   0.25122   0.43382   0.56668   0.25089   0.43559   0.57218
   0.25120   0.43378   0.56662   0.24101   0.41799   0.54873
   0.25128   0.43397   0.56692   0.29882   0.50851   0.65560
   0.25103   0.43335   0.56588   0.10153   0.18414   0.25240
   0.25110   0.43351   0.56614   0.29157   0.49779   0.64371
   0.25117   0.43367   0.56640   0.29193   0.49850   0.64471
   0.25119   0.43373   0.56650   0.26539   0.45773   0.59758
   0.25118   0.43370   0.56646   0.24501   0.42350   0.55420
   0.25126   0.43389   0.56676   0.29973   0.50980   0.65697
   0.25133   0.43407   0.56703   0.29572   0.50386   0.65037
   0.25126   0.43389   0.56676   0.20689   0.36449   0.48539
   0.25134   0.43408   0.56706   0.29992   0.51006   0.65724
   0.25135   0.43411   0.56712   0.25780   0.44623   0.58445
   0.25130   0.43398   0.56691   0.21797   0.38066   0.50299
   0.25138   0.43417   0.56720   0.30000   0.51017   0.65736
   0.25136   0.43414   0.56717   0.24404   0.42393   0.55721
   0.25126   0.43390   0.56678   0.19002   0.33573   0.44829
   0.25121   0.43377   0.56657   0.21764   0.37967   0.50121
   0.25129   0.43395   0.56686   0.29984   0.50994   0.65712
   0.25126   0.43389   0.56676   0.23278   0.40603   0.53578
   0.25129   0.43398   0.56692   0.27441   0.47207   0.61473
   0.25125   0.43388   0.56677   0.22604   0.39448   0.52098
   0.25126   0.43390   0.56679   0.25415   0.43914   0.57440
   0.25117   0.43368   0.56644   0.19471   0.34369   0.45879
   0.25124   0.43386   0.56674   0.29955   0.50954   0.65670
   0.25111   0.43353   0.56621   0.16834   0.29994   0.40407
   0.25117   0.43368   0.56644   0.28904   0.49349   0.63825
   0.25113   0.43357   0.56627   0.22409   0.38968   0.51293
   0.25112   0.43356   0.56625   0.24791   0.42899   0.56193
   0.25120   0.43374   0.56654   0.29818   0.50755   0.65453
   0.25114   0.43359   0.56629   0.21232   0.37088   0.49020
   0.25121   0.43377   0.56659   0.29990   0.51003   0.65721
   0.25126   0.43387   0.56674   0.27647   0.47410   0.61571
   0.25124   0.43384   0.56670   0.24036   0.41868   0.55171
   0.25132   0.43402   0.56699   0.30000   0.51017   0.65736
   0.25136   0.43411   0.56714   0.27550   0.47316   0.61532
   0.25134   0.43409   0.56711   0.24378   0.42399   0.55774
   0.25125   0.43386   0.56674   0.19312   0.33988   0.45233
   0.25129   0.43397   0.56692   0.27896   0.47883   0.62228
   0.25137   0.43414   0.56720   0.29659   0.50524   0.65201
   0.25135   0.43409   0.56711   0.23832   0.41303   0.54185
   0.25125   0.43387   0.56677   0.19441   0.34376   0.45958
   0.25126   0.43389   0.56681   0.25487   0.44113   0.57784
   0.25133   0.43405   0.56707   0.29396   0.50147   0.64795
   0.25137   0.43416   0.56724   0.27814   0.47754   0.62075
   0.25139   0.43421   0.56732   0.26491   0.45602   0.59435
   0.25136   0.43413   0.56719   0.23023   0.39980   0.52547
   0.25133   0.43406   0.56708   0.23262   0.40457   0.53252
   0.25135   0.43410   0.56716   0.26200   0.45242   0.59135
   0.25142   0.43428   0.56744   0.29946   0.50941   0.65656
   0.25140   0.43423   0.56737   0.23704   0.41326   0.54500
   0.25147   0.43440   0.56764   0.29610   0.50440   0.65094
   0.25123   0.43381   0.56665   0.10135   0.18582   0.25718
   0.25127   0.43389   0.56678   0.27262   0.46776   0.60781
   0.25134   0.43407   0.56707   0.29984   0.50994   0.65712
   0.25135   0.43408   0.56709   0.25246   0.43758   0.57395
   0.25131   0.43399   0.56695   0.22793   0.39771   0.52496
   0.25121   0.43376   0.56658   0.19034   0.33554   0.44723
   0.25129   0.43394   0.56686   0.29984   0.50994   0.65712
   0.25130   0.43397   0.56691   0.25939   0.44706   0.58333
   0.25126   0.43386   0.56674   0.22184   0.38805   0.51329
   0.25133   0.43404   0.56703   0.29959   0.50958   0.65673
   0.25128   0.43391   0.56683   0.21694   0.38035   0.50444
   0.25130   0.43397   0.56693   0.26501   0.45786   0.59859
   0.25138   0.43415   0.56722   0.29996   0.51011   0.65729
   0.25134   0.43407   0.56708   0.22986   0.39901   0.52427
   0.25132   0.43401   0.56700   0.23789   0.41200   0.54022
   0.25132   0.43401   0.56700   0.25130   0.43405   0.56749
   0.25138   0.43416   0.56723   0.29076   0.49655   0.64229
   0.25144   0.43429   0.56744   0.28602   0.48897   0.63318
   0.25140   0.43419   0.56729   0.22600   0.39399   0.51965
   0.25147   0.43437   0.56757   0.29992   0.51005   0.65723
   0.25149   0.43443   0.56767   0.26453   0.45699   0.59743
   0.25142   0.43424   0.56737   0.20285   0.35635   0.47333
   0.25149   0.43442   0.56765   0.29998   0.51014   0.65732
   0.25149   0.43441   0.56765   0.24772   0.43026   0.56536
   0.25153   0.43451   0.56781   0.27769   0.47706   0.62043
   0.25149   0.43442   0.56767   0.22652   0.39627   0.52439
   0.25156   0.43460   0.56795   0.29977   0.50984   0.65700
   0.25160   0.43468   0.56808   0.27265   0.46870   0.61008
   0.25138   0.43415   0.56721   0.11524   0.20975   0.28817
   0.25144   0.43428   0.56742   0.28514   0.48821   0.63299
   0.25151   0.43445   0.56769   0.29932   0.50921   0.65634
   0.25143   0.43426   0.56738   0.19998   0.35174   0.46781
   0.25149   0.43440   0.56761   0.29016   0.49575   0.64150
   0.25155   0.43453   0.56782   0.28670   0.49004   0.63445
   0.25136   0.43407   0.56706   0.12943   0.23450   0.32087
   0.25131   0.43396   0.56688   0.22140   0.38574   0.50855
   0.25139   0.43413   0.56715   0.29983   0.50992   0.65709
   0.25145   0.43428   0.56739   0.29071   0.49639   0.64198
   0.25140   0.43416   0.56721   0.22031   0.38603   0.51156
   0.25142   0.43423   0.56731   0.26739   0.46020   0.59970
   0.25122   0.43372   0.56648   0.12028   0.21748   0.29719
   0.25100   0.43318   0.56558   0.10901   0.19884   0.27396
   0.25108   0.43336   0.56586   0.29960   0.50960   0.65675
   0.25115   0.43353   0.56613   0.29825   0.50765   0.65464
   0.25115   0.43354   0.56615   0.25179   0.43609   0.57162
   0.25093   0.43300   0.56525   0.10963   0.19923   0.27354
   0.25101   0.43317   0.56554   0.29983   0.50992   0.65708
   0.25101   0.43319   0.56557   0.25316   0.43935   0.57682
   0.25094   0.43302   0.56530   0.20572   0.35991   0.47642
   0.25102   0.43320   0.56558   0.29992   0.51005   0.65723
   0.25084   0.43275   0.56486   0.13175   0.23976   0.32930
   0.25084   0.43277   0.56488   0.25393   0.43873   0.57382
   0.25091   0.43293   0.56515   0.29712   0.50585   0.65249
   0.25079   0.43266   0.56471   0.17469   0.31123   0.41912
   0.25085   0.43280   0.56493   0.28908   0.49415   0.63970
   0.25083   0.43276   0.56488   0.23858   0.41578   0.54812
   0.25088   0.43287   0.56508   0.28255   0.48426   0.62844
   0.25095   0.43304   0.56534   0.29690   0.50555   0.65218
   0.25091   0.43294   0.56519   0.22240   0.38996   0.51702
   0.25084   0.43278   0.56493   0.20809   0.36281   0.47875
   0.25092   0.43296   0.56521   0.29962   0.50963   0.65678
   0.25094   0.43301   0.56531   0.26458   0.45721   0.59787
   0.25099   0.43315   0.56553   0.28748   0.49169   0.63688
   0.25093   0.43300   0.56529   0.20880   0.36666   0.48689
   0.25098   0.43313   0.56550   0.28701   0.49090   0.63589
   0.25098   0.43312   0.56550   0.24853   0.43010   0.56344
   0.25105   0.43329   0.56577   0.29975   0.50981   0.65697
   0.25110   0.43341   0.56596   0.28179   0.48341   0.62784
   0.25101   0.43318   0.56560   0.18871   0.33371   0.44596
   0.25108   0.43335   0.56587   0.29957   0.50955   0.65669
   0.25109   0.43337   0.56590   0.25495   0.44019   0.57539
   0.25111   0.43344   0.56601   0.27026   0.46418   0.60374
   0.25100   0.43315   0.56553   0.17545   0.30694   0.40634
   0.25107   0.43333   0.56581   0.29974   0.50979   0.65694
   0.25110   0.43340   0.56593   0.26999   0.46511   0.60649
   0.25105   0.43328   0.56574   0.21795   0.38041   0.50236
   0.25099   0.43313   0.56550   0.21220   0.36915   0.48609
   0.25094   0.43301   0.56531   0.21743   0.37982   0.50198
   0.25096   0.43307   0.56540   0.26413   0.45598   0.59575
