   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
   0.40094   0.61004   0.73009   0.50777   0.74337   0.85854
   0.40153   0.61131   0.73196   0.43173   0.65476   0.77905
   0.40293   0.61399   0.73548   0.47595   0.70587   0.82529
   0.40256   0.61358   0.73524   0.38278   0.59919   0.72899
   0.40423   0.61665   0.73911   0.49299   0.72440   0.83986
   0.40509   0.61831   0.74128   0.45093   0.67670   0.79820
   0.40683   0.62149   0.74528   0.50092   0.73488   0.85138
   0.40884   0.62507   0.74968   0.51841   0.75399   0.86716
   0.40987   0.62697   0.75212   0.46622   0.69618   0.81805
   0.40733   0.62164   0.74436   0.26652   0.42622   0.53287
   0.40884   0.62436   0.74775   0.49336   0.72494   0.84119
   0.40786   0.62257   0.74545   0.35241   0.55572   0.68149
   0.40831   0.62327   0.74620   0.43435   0.64958   0.76725
   0.40669   0.62013   0.74194   0.31315   0.50072   0.62141
   0.40817   0.62283   0.74536   0.49444   0.72648   0.84291
   0.40817   0.62289   0.74555   0.40784   0.62541   0.75119
   0.40970   0.62557   0.74881   0.49979   0.73000   0.84337
   0.40867   0.62347   0.74585   0.34792   0.54064   0.65902
   0.41015   0.62611   0.74915   0.49855   0.73086   0.84663
   0.40995   0.62559   0.74834   0.39795   0.60503   0.72435
   0.41148   0.62824   0.75153   0.50508   0.73505   0.84721
   0.41326   0.63133   0.75528   0.52238   0.75707   0.86874
   0.41332   0.63146   0.75553   0.41720   0.63667   0.76291
   0.41497   0.63432   0.75899   0.51786   0.75241   0.86541
   0.41091   0.62551   0.74575   0.15531   0.25849   0.33547
   0.41069   0.62506   0.74520   0.39648   0.60639   0.72810
   0.41084   0.62546   0.74593   0.42054   0.64226   0.76884
   0.41114   0.62603   0.74673   0.43096   0.65027   0.77202
   0.41048   0.62488   0.74538   0.36698   0.57541   0.70234
   0.41159   0.62692   0.74803   0.48447   0.71537   0.83346
   0.41309   0.62957   0.75131   0.51222   0.74511   0.85790
   0.41321   0.62984   0.75178   0.42108   0.64173   0.76700
   0.41494   0.63289   0.75554   0.53111   0.76821   0.87982
   0.41648   0.63551   0.75868   0.52004   0.75240   0.86309
   0.41733   0.63687   0.76024   0.47500   0.69841   0.81231
   0.41738   0.63689   0.76026   0.42138   0.63779   0.76102
   0.41713   0.63626   0.75933   0.39982   0.60757   0.72759
   0.41748   0.63677   0.75989   0.44196   0.65999   0.77921
   0.41816   0.63787   0.76118   0.46525   0.68905   0.80569
   0.41937   0.63983   0.76341   0.50458   0.73118   0.84099
   0.42066   0.64203   0.76606   0.51276   0.74534   0.85876
   0.42148   0.64324   0.76729   0.48003   0.70060   0.81060
   0.42093   0.64218   0.76594   0.38086   0.59160   0.71810
   0.41789   0.63563   0.75624   0.19743   0.32112   0.40920
   0.41826   0.63628   0.75713   0.44558   0.66801   0.78938
   0.41935   0.63815   0.75945   0.49949   0.72913   0.84350
   0.42060   0.64022   0.76188   0.51292   0.74131   0.85056
   0.41843   0.63567   0.75538   0.25667   0.41139   0.51655
   0.41861   0.63598   0.75587   0.43245   0.65152   0.77384
   0.41993   0.63822   0.75856   0.51990   0.75002   0.85899
   0.42123   0.64040   0.76121   0.51977   0.75027   0.86035
   0.42269   0.64288   0.76421   0.53442   0.76826   0.87748
   0.42348   0.64418   0.76580   0.48452   0.71050   0.82627
   0.42469   0.64612   0.76805   0.51811   0.74608   0.85426
   0.42581   0.64798   0.77027   0.51306   0.74371   0.85579
   0.42700   0.64990   0.77252   0.52025   0.75010   0.85978
   0.42649   0.64877   0.77088   0.38664   0.58945   0.70692
   0.42529   0.64630   0.76745   0.33016   0.51605   0.63273
   0.42608   0.64752   0.76884   0.48882   0.71219   0.82382
   0.42646   0.64804   0.76943   0.45694   0.67602   0.79259
   0.42690   0.64869   0.77018   0.46242   0.68327   0.80015
   0.42673   0.64820   0.76945   0.41326   0.62206   0.74020
   0.42414   0.64268   0.76133   0.21197   0.34243   0.43244
   0.42536   0.64470   0.76379   0.52530   0.75530   0.86400
   0.42593   0.64556   0.76473   0.47335   0.69272   0.80340
   0.42713   0.64758   0.76721   0.52738   0.75951   0.86939
   0.42518   0.64349   0.76133   0.26169   0.41590   0.51752
   0.42357   0.64007   0.75642   0.28750   0.44829   0.55127
   0.42473   0.64198   0.75874   0.52295   0.74989   0.85615
   0.42341   0.63939   0.75526   0.31090   0.49237   0.60831
   0.42366   0.63985   0.75601   0.44552   0.66640   0.78791
   0.42347   0.63948   0.75563   0.40647   0.61810   0.73947
   0.42262   0.63787   0.75360   0.34886   0.54521   0.66627
   0.41963   0.63148   0.74419   0.15795   0.26087   0.33733
   0.41908   0.63050   0.74311   0.37062   0.57327   0.69586
   0.41947   0.63127   0.74430   0.45379   0.67609   0.79621
   0.41709   0.62638   0.73739   0.20531   0.33825   0.43353
   0.41806   0.62822   0.73991   0.50542   0.73706   0.85152
   0.41696   0.62607   0.73709   0.31740   0.49804   0.61172
   0.41810   0.62814   0.73983   0.52129   0.75231   0.86219
   0.41549   0.62274   0.73212   0.17842   0.29686   0.38504
   0.41668   0.62498   0.73518   0.52527   0.76111   0.87394
   0.41772   0.62695   0.73787   0.51392   0.74688   0.86024
   0.41778   0.62713   0.73834   0.42298   0.63833   0.75960
   0.41776   0.62718   0.73864   0.41578   0.63036   0.75275
   0.41631   0.62436   0.73486   0.28032   0.44898   0.56002
   0.41629   0.62437   0.73505   0.41442   0.62508   0.74397
   0.41708   0.62585   0.73707   0.49263   0.71882   0.83112
   0.41805   0.62766   0.73954   0.50969   0.74188   0.85579
   0.41664   0.62491   0.73585   0.28190   0.45072   0.56153
   0.41744   0.62643   0.73795   0.49404   0.72280   0.83785
   0.41835   0.62811   0.74020   0.50670   0.73569   0.84724
   0.41930   0.62990   0.74263   0.51154   0.74487   0.85967
   0.41764   0.62667   0.73832   0.25574   0.41781   0.53029
   0.41771   0.62680   0.73862   0.42437   0.63548   0.75289
   0.41866   0.62847   0.74073   0.51237   0.73757   0.84376
   0.41692   0.62495   0.73582   0.24422   0.39384   0.49521
   0.41787   0.62674   0.73826   0.51225   0.74468   0.85822
   0.41864   0.62816   0.74016   0.49627   0.72264   0.83453
   0.41783   0.62670   0.73839   0.33589   0.52924   0.65002
   0.41864   0.62819   0.74035   0.50099   0.72777   0.83875
   0.41575   0.62188   0.73082   0.12230   0.19727   0.25175
   0.41664   0.62352   0.73303   0.50732   0.73452   0.84442
   0.41772   0.62555   0.73578   0.52828   0.76360   0.87537
   0.41771   0.62561   0.73606   0.41655   0.62997   0.75050
   0.41787   0.62595   0.73662   0.43462   0.64925   0.76560
   0.41743   0.62523   0.73590   0.37129   0.57546   0.69859
   0.41834   0.62695   0.73824   0.51369   0.74604   0.85946
   0.41929   0.62866   0.74047   0.51931   0.74786   0.85606
   0.42027   0.63044   0.74280   0.52358   0.75478   0.86480
   0.41822   0.62622   0.73679   0.20082   0.32997   0.42099
   0.41911   0.62782   0.73887   0.51414   0.74083   0.84879
   0.41975   0.62901   0.74051   0.48814   0.71326   0.82739
   0.42057   0.63048   0.74244   0.50845   0.73560   0.84540
   0.42159   0.63234   0.74487   0.53203   0.76505   0.87461
   0.42192   0.63294   0.74573   0.45814   0.67633   0.79221
   0.42170   0.63253   0.74530   0.39726   0.60273   0.72180
   0.42205   0.63317   0.74622   0.46091   0.68026   0.79649
   0.42077   0.63072   0.74299   0.27986   0.45145   0.56680
   0.42080   0.63085   0.74334   0.42354   0.64071   0.76249
   0.42144   0.63207   0.74505   0.49238   0.72202   0.83901
   0.42181   0.63274   0.74599   0.46295   0.68237   0.79811
   0.41919   0.62713   0.73762   0.12667   0.20985   0.27292
   0.41693   0.62241   0.73082   0.16239   0.27028   0.35156
   0.41729   0.62316   0.73199   0.45716   0.67919   0.79752
   0.41686   0.62244   0.73121   0.36831   0.56822   0.68748
   0.41769   0.62403   0.73341   0.51223   0.74413   0.85780
   0.41851   0.62553   0.73542   0.51239   0.73995   0.84940
   0.41947   0.62733   0.73781   0.53074   0.76407   0.87414
   0.42039   0.62901   0.74003   0.52672   0.75778   0.86708
   0.42069   0.62955   0.74084   0.45440   0.67125   0.78734
   0.42163   0.63126   0.74308   0.53173   0.76378   0.87270
   0.42260   0.63300   0.74533   0.53574   0.76786   0.87591
   0.42348   0.63459   0.74744   0.52659   0.75916   0.87025
   0.42399   0.63549   0.74863   0.48502   0.70569   0.81780
   0.42494   0.63718   0.75082   0.53687   0.77030   0.87951
   0.42487   0.63706   0.75072   0.41653   0.62724   0.74481
   0.42496   0.63726   0.75109   0.43562   0.65323   0.77355
   0.42345   0.63426   0.74700   0.24243   0.39548   0.50310
   0.42441   0.63599   0.74923   0.54081   0.77457   0.88292
   0.42421   0.63562   0.74883   0.39918   0.60564   0.72465
   0.42513   0.63727   0.75095   0.53719   0.77014   0.87879
   0.42591   0.63866   0.75273   0.52163   0.75097   0.86063
   0.42607   0.63896   0.75320   0.44482   0.66339   0.78142
   0.42684   0.64035   0.75502   0.52166   0.75398   0.86617
   0.42707   0.64075   0.75558   0.45554   0.67354   0.79010
   0.42786   0.64210   0.75727   0.52580   0.75355   0.86093
   0.42837   0.64296   0.75837   0.49190   0.71418   0.82627
   0.42696   0.64019   0.75461   0.25070   0.41007   0.52168
   0.42585   0.63798   0.75153   0.28720   0.45353   0.55955
   0.42457   0.63551   0.74825   0.26245   0.42879   0.54362
   0.42433   0.63508   0.74778   0.39459   0.59945   0.71774
   0.42499   0.63619   0.74913   0.50902   0.72999   0.83438
   0.42483   0.63592   0.74887   0.40439   0.61307   0.73239
   0.42484   0.63597   0.74902   0.42558   0.63968   0.75875
   0.42496   0.63621   0.74943   0.44031   0.65734   0.77531
   0.42432   0.63506   0.74799   0.34247   0.53577   0.65607
   0.42218   0.63058   0.74148   0.14510   0.24584   0.32315
   0.42095   0.62822   0.73837   0.26034   0.42457   0.53767
   0.42115   0.62866   0.73906   0.44771   0.66638   0.78411
   0.42131   0.62900   0.73966   0.44135   0.65904   0.77810
   0.42166   0.62969   0.74064   0.46894   0.68968   0.80513
   0.41923   0.62444   0.73277   0.09774   0.16443   0.21671
   0.41903   0.62414   0.73250   0.39239   0.59717   0.71506
   0.41979   0.62555   0.73436   0.52154   0.75006   0.85718
   0.42059   0.62705   0.73640   0.52724   0.76031   0.87115
   0.42093   0.62773   0.73742   0.46664   0.68877   0.80521
   0.41949   0.62495   0.73368   0.22574   0.37625   0.48451
   0.41962   0.62525   0.73421   0.43736   0.65210   0.76949
   0.41796   0.62190   0.72951   0.19292   0.31993   0.41358
   0.41825   0.62252   0.73050   0.45788   0.67901   0.79699
   0.41834   0.62278   0.73102   0.43020   0.64670   0.76648
   0.41917   0.62436   0.73316   0.53336   0.76820   0.87864
   0.41968   0.62532   0.73450   0.48886   0.71272   0.82596
   0.41897   0.62407   0.73302   0.32085   0.50949   0.63145
   0.41846   0.62321   0.73206   0.34829   0.54374   0.66637
   0.41887   0.62404   0.73328   0.47643   0.70112   0.81752
   0.41850   0.62341   0.73256   0.36687   0.56508   0.68292
   0.41888   0.62415   0.73363   0.47091   0.69286   0.80778
   0.41682   0.61983   0.72729   0.12828   0.21664   0.28486
   0.41721   0.62061   0.72842   0.47138   0.69319   0.80794
   0.41635   0.61897   0.72624   0.29481   0.46483   0.57282
   0.41712   0.62047   0.72831   0.52746   0.76218   0.87389
   0.41772   0.62163   0.72993   0.50306   0.73180   0.84494
   0.41616   0.61851   0.72559   0.19321   0.32183   0.41754
   0.41421   0.61440   0.71956   0.13359   0.22243   0.28971
   0.41434   0.61479   0.72030   0.43356   0.65226   0.77329
   0.41409   0.61444   0.72001   0.37828   0.58045   0.69911
   0.41428   0.61490   0.72081   0.44124   0.65956   0.77861
   0.41436   0.61514   0.72130   0.42577   0.63862   0.75634
   0.41465   0.61581   0.72236   0.45785   0.68046   0.79939
   0.41345   0.61353   0.71937   0.23716   0.39215   0.50218
   0.41407   0.61474   0.72104   0.50576   0.73271   0.84293
   0.41243   0.61140   0.71632   0.16917   0.28333   0.37030
   0.41280   0.61221   0.71758   0.46827   0.69280   0.81012
   0.41241   0.61163   0.71705   0.35512   0.55402   0.67775
   0.41301   0.61283   0.71875   0.50151   0.73112   0.84509
   0.41371   0.61420   0.72068   0.51808   0.75099   0.86361
   0.41323   0.61342   0.71984   0.34103   0.53498   0.65712
   0.41349   0.61403   0.72083   0.45364   0.67565   0.79503
   0.41396   0.61497   0.72219   0.48449   0.70922   0.82387
   0.41466   0.61633   0.72404   0.52113   0.75305   0.86397
   0.41515   0.61731   0.72545   0.49008   0.71685   0.83143
   0.41586   0.61868   0.72731   0.52320   0.75658   0.86837
   0.41556   0.61818   0.72675   0.37036   0.56806   0.68445
   0.41536   0.61788   0.72648   0.38352   0.58693   0.70590
   0.41522   0.61772   0.72640   0.39498   0.60153   0.71973
   0.41584   0.61889   0.72797   0.51113   0.73925   0.84885
   0.41642   0.62000   0.72949   0.50547   0.73408   0.84654
   0.41575   0.61889   0.72822   0.31242   0.50425   0.63020
   0.41527   0.61812   0.72740   0.34042   0.53806   0.66355
   0.41446   0.61659   0.72540   0.28814   0.45736   0.57008
   0.41417   0.61612   0.72490   0.36825   0.56764   0.68579
   0.41471   0.61718   0.72635   0.50008   0.72758   0.84010
   0.41534   0.61837   0.72796   0.51451   0.74385   0.85386
   0.41571   0.61914   0.72909   0.47366   0.70012   0.81863
   0.41539   0.61864   0.72859   0.36418   0.56532   0.68857
   0.41604   0.61990   0.73030   0.52031   0.75351   0.86585
   0.41670   0.62115   0.73197   0.52181   0.75394   0.86495
   0.41700   0.62177   0.73287   0.46584   0.68810   0.80464
   0.41664   0.62118   0.73221   0.35906   0.55833   0.67954
   0.41632   0.62065   0.73159   0.36481   0.56329   0.68164
   0.41485   0.61767   0.72739   0.17592   0.29707   0.38934
   0.41545   0.61885   0.72901   0.51357   0.74620   0.85991
   0.41460   0.61732   0.72710   0.27630   0.45191   0.57227
   0.41440   0.61703   0.72683   0.38140   0.58488   0.70447
   0.41502   0.61823   0.72846   0.51664   0.74924   0.86199
   0.41337   0.61475   0.72333   0.14220   0.23439   0.30381
   0.41368   0.61542   0.72434   0.46480   0.68903   0.80715
   0.41341   0.61501   0.72397   0.36739   0.56967   0.69310
   0.41212   0.61244   0.72038   0.19880   0.32915   0.42463
   0.41239   0.61304   0.72131   0.45719   0.67990   0.79846
   0.41304   0.61433   0.72309   0.52231   0.75732   0.87044
   0.41190   0.61214   0.72013   0.22121   0.36766   0.47371
   0.41255   0.61341   0.72189   0.52144   0.75590   0.86858
   0.41206   0.61246   0.72061   0.32973   0.50625   0.61334
   0.41105   0.61056   0.71811   0.24041   0.39713   0.50845
   0.41162   0.61168   0.71964   0.50765   0.73689   0.84831
   0.41219   0.61278   0.72114   0.50953   0.73782   0.84803
   0.41214   0.61275   0.72122   0.40307   0.60956   0.72828
   0.41121   0.61095   0.71880   0.25248   0.40621   0.51286
   0.41093   0.61052   0.71835   0.36221   0.56085   0.68045
   0.41113   0.61098   0.71910   0.44543   0.66382   0.78269
   0.41140   0.61157   0.71997   0.45860   0.67891   0.79498
   0.41187   0.61252   0.72132   0.49222   0.72169   0.83746
   0.41241   0.61361   0.72285   0.50740   0.73977   0.85452
   0.41233   0.61355   0.72289   0.39756   0.60646   0.72628
   0.41154   0.61211   0.72106   0.27471   0.44560   0.56256
   0.41215   0.61329   0.72267   0.51845   0.75076   0.86248
   0.41223   0.61352   0.72308   0.42557   0.64015   0.75894
   0.41284   0.61471   0.72470   0.51997   0.75359   0.86609
   0.41336   0.61571   0.72603   0.50551   0.73273   0.84325
   0.41380   0.61658   0.72724   0.49169   0.71872   0.83327
   0.41269   0.61435   0.72407   0.21671   0.35150   0.44448
   0.41193   0.61297   0.72233   0.27605   0.44991   0.56877
   0.41222   0.61359   0.72326   0.46313   0.68713   0.80515
   0.41279   0.61469   0.72473   0.51525   0.74570   0.85581
   0.41283   0.61484   0.72503   0.42028   0.63278   0.75191
   0.41320   0.61558   0.72605   0.48047   0.70411   0.81770
   0.41344   0.61608   0.72678   0.45566   0.67557   0.79235
   0.41390   0.61694   0.72790   0.49745   0.72033   0.82841
   0.41399   0.61720   0.72835   0.43125   0.64853   0.76862
   0.41307   0.61529   0.72563   0.24445   0.38449   0.47982
   0.41311   0.61547   0.72600   0.42165   0.63794   0.75915
   0.41283   0.61497   0.72536   0.36138   0.55326   0.66776
   0.41330   0.61588   0.72662   0.49918   0.72756   0.84084
   0.41307   0.61556   0.72633   0.37053   0.57584   0.70020
   0.41368   0.61673   0.72792   0.52622   0.76125   0.87334
   0.41373   0.61692   0.72827   0.42291   0.63949   0.76072
   0.41429   0.61799   0.72968   0.51848   0.74956   0.86029
   0.41397   0.61738   0.72888   0.35449   0.54235   0.65464
   0.41269   0.61473   0.72499   0.17433   0.28602   0.36397
   0.41207   0.61364   0.72367   0.29520   0.47838   0.60092
   0.41232   0.61415   0.72442   0.45891   0.67817   0.79460
   0.41283   0.61513   0.72573   0.50948   0.73760   0.84789
   0.41338   0.61621   0.72718   0.51746   0.75066   0.86363
   0.41249   0.61440   0.72461   0.24288   0.38716   0.48303
   0.41247   0.61448   0.72486   0.40908   0.62435   0.74846
   0.41296   0.61541   0.72611   0.50577   0.73315   0.84380
   0.41318   0.61589   0.72683   0.45471   0.67643   0.79515
   0.41374   0.61697   0.72829   0.52167   0.75496   0.86692
   0.41411   0.61771   0.72932   0.48424   0.71149   0.82759
   0.41459   0.61862   0.73052   0.50714   0.73494   0.84533
   0.41445   0.61842   0.73035   0.38821   0.59290   0.71334
   0.41340   0.61632   0.72735   0.21130   0.34655   0.43982
   0.41310   0.61581   0.72676   0.35329   0.55002   0.66949
   0.41291   0.61554   0.72649   0.37763   0.58070   0.70052
   0.41256   0.61493   0.72574   0.34455   0.53630   0.65308
   0.41310   0.61597   0.72716   0.51733   0.75141   0.86522
   0.41338   0.61657   0.72804   0.46837   0.69472   0.81370
   0.41388   0.61751   0.72927   0.51139   0.73961   0.84956
   0.41443   0.61856   0.73067   0.52208   0.75513   0.86688
   0.41496   0.61958   0.73204   0.52089   0.75422   0.86651
   0.41551   0.62062   0.73341   0.52355   0.75663   0.86806
   0.41519   0.62007   0.73275   0.35082   0.54798   0.66786
   0.41502   0.61980   0.73246   0.38254   0.58400   0.70380
   0.41508   0.61999   0.73282   0.42619   0.64515   0.76856
   0.41561   0.62101   0.73418   0.52138   0.75556   0.86861
   0.41587   0.62155   0.73496   0.46883   0.69463   0.81325
   0.41625   0.62229   0.73596   0.49142   0.71986   0.83539
   0.41634   0.62250   0.73630   0.43406   0.65111   0.77056
   0.41682   0.62342   0.73753   0.51442   0.74726   0.86105
   0.41703   0.62387   0.73819   0.45957   0.68376   0.80406
   0.41757   0.62486   0.73947   0.52586   0.75794   0.86806
   0.41799   0.62566   0.74051   0.50522   0.73380   0.84633
   0.41763   0.62504   0.73978   0.34332   0.54102   0.66554
   0.41790   0.62556   0.74047   0.47408   0.69610   0.81087
   0.41827   0.62626   0.74141   0.49305   0.72136   0.83668
   0.41778   0.62542   0.74039   0.31800   0.51095   0.63669
   0.41757   0.62503   0.73990   0.37263   0.57135   0.68909
   0.41805   0.62591   0.74103   0.51780   0.74742   0.85669
   0.41769   0.62530   0.74029   0.34354   0.54050   0.66465
   0.41781   0.62555   0.74066   0.44241   0.66025   0.77864
   0.41809   0.62608   0.74136   0.47656   0.69925   0.81393
   0.41863   0.62708   0.74265   0.53177   0.76594   0.87633
   0.41726   0.62415   0.73828   0.12967   0.21700   0.28437
   0.41730   0.62425   0.73846   0.42560   0.63936   0.75762
   0.41650   0.62276   0.73649   0.24964   0.41404   0.53094
   0.41702   0.62372   0.73775   0.52577   0.75890   0.86992
   0.41667   0.62315   0.73710   0.34461   0.54343   0.66875
   0.41660   0.62307   0.73704   0.40118   0.61059   0.73016
   0.41708   0.62397   0.73823   0.51781   0.75068   0.86359
   0.41745   0.62465   0.73911   0.49671   0.72132   0.83178
   0.41750   0.62479   0.73935   0.42694   0.64441   0.76510
   0.41772   0.62524   0.73998   0.46481   0.68842   0.80650
   0.41820   0.62613   0.74112   0.52132   0.75254   0.86310
   0.41862   0.62689   0.74210   0.50746   0.73529   0.84647
   0.41764   0.62493   0.73936   0.20924   0.34602   0.44597
   0.41749   0.62467   0.73903   0.38527   0.58678   0.70458
   0.41616   0.62183   0.73481   0.12905   0.21544   0.28175
   0.41665   0.62276   0.73604   0.52240   0.75619   0.86859
   0.41645   0.62244   0.73567   0.37298   0.57553   0.69593
   0.41606   0.62177   0.73488   0.33236   0.52570   0.64881
   0.41617   0.62200   0.73521   0.43956   0.65470   0.77116
   0.41577   0.62126   0.73425   0.32872   0.51477   0.62972
   0.41528   0.62032   0.73297   0.30685   0.48335   0.59411
   0.41524   0.62034   0.73309   0.40820   0.62261   0.74640
   0.41571   0.62124   0.73430   0.51830   0.75260   0.86642
   0.41457   0.61888   0.73089   0.16429   0.27454   0.35787
   0.41443   0.61866   0.73069   0.38201   0.58625   0.70793
