   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
Mean = 
   0.80993   0.89809   0.92849   0.85045   0.93921   0.96408
   0.80996   0.89814   0.92856   0.85852   0.95122   0.97799
   0.80994   0.89810   0.92851   0.77112   0.85861   0.89324
   0.80996   0.89814   0.92856   0.84250   0.93680   0.96693
   0.80999   0.89819   0.92863   0.85969   0.95193   0.97806
   0.81003   0.89825   0.92870   0.86519   0.95676   0.98156
   0.80999   0.89820   0.92864   0.75140   0.84425   0.88284
   0.81002   0.89824   0.92869   0.85283   0.94050   0.96485
   0.81003   0.89826   0.92871   0.82487   0.91434   0.94530
   0.80997   0.89816   0.92859   0.71858   0.80449   0.84120
   0.80998   0.89819   0.92863   0.83066   0.92397   0.95398
   0.80999   0.89820   0.92865   0.82783   0.91555   0.94517
   0.81003   0.89826   0.92872   0.86465   0.95691   0.98214
   0.81006   0.89831   0.92878   0.85534   0.94729   0.97436
   0.81010   0.89837   0.92885   0.86683   0.95850   0.98298
   0.81000   0.89823   0.92867   0.67060   0.75617   0.79362
   0.81003   0.89828   0.92873   0.85550   0.94652   0.97298
   0.81006   0.89833   0.92879   0.85453   0.94610   0.97306
   0.81008   0.89836   0.92883   0.83886   0.92780   0.95637
   0.81012   0.89842   0.92890   0.86967   0.96145   0.98529
   0.81011   0.89841   0.92890   0.79506   0.89004   0.92708
   0.81014   0.89846   0.92896   0.85285   0.94464   0.97204
   0.80992   0.89812   0.92852   0.47329   0.55725   0.60407
   0.80988   0.89805   0.92842   0.75657   0.82969   0.85360
   0.80989   0.89806   0.92844   0.83051   0.91575   0.94068
   0.80991   0.89808   0.92845   0.82738   0.91159   0.93756
   0.80993   0.89811   0.92849   0.83917   0.92791   0.95611
   0.80992   0.89810   0.92849   0.79761   0.89047   0.92712
   0.80994   0.89814   0.92854   0.84981   0.94051   0.96790
   0.80995   0.89814   0.92853   0.81354   0.89531   0.92090
   0.80997   0.89817   0.92857   0.83869   0.92979   0.95821
   0.80997   0.89817   0.92856   0.82088   0.89942   0.92208
   0.80999   0.89820   0.92860   0.83759   0.92920   0.95830
   0.80986   0.89800   0.92833   0.61208   0.69119   0.72680
   0.80983   0.89795   0.92828   0.76315   0.85099   0.88645
   0.80981   0.89792   0.92824   0.78946   0.87092   0.89979
   0.80985   0.89799   0.92831   0.86949   0.96137   0.98523
   0.80986   0.89800   0.92833   0.82184   0.90935   0.93911
   0.80985   0.89799   0.92832   0.79520   0.88792   0.92381
   0.80987   0.89801   0.92835   0.82914   0.92091   0.95206
   0.80979   0.89789   0.92821   0.69468   0.78033   0.81725
   0.80981   0.89792   0.92824   0.83816   0.92800   0.95603
   0.80984   0.89798   0.92831   0.86211   0.95504   0.98100
   0.80988   0.89804   0.92839   0.86956   0.96143   0.98528
   0.80991   0.89809   0.92844   0.85073   0.94146   0.96864
   0.80991   0.89809   0.92846   0.80864   0.90260   0.93802
   0.80985   0.89800   0.92835   0.71821   0.80911   0.85187
   0.80981   0.89795   0.92830   0.75779   0.84837   0.88530
   0.80984   0.89801   0.92836   0.85723   0.95059   0.97791
   0.80980   0.89792   0.92825   0.74101   0.81443   0.84022
   0.80977   0.89788   0.92819   0.76345   0.85131   0.88676
   0.80979   0.89792   0.92824   0.84897   0.93999   0.96770
   0.80982   0.89795   0.92828   0.84657   0.93395   0.95989
   0.80986   0.89801   0.92836   0.86663   0.95840   0.98291
   0.80985   0.89801   0.92835   0.80036   0.88954   0.92091
   0.80987   0.89804   0.92840   0.84582   0.93699   0.96554
   0.80970   0.89778   0.92807   0.54990   0.63685   0.68431
   0.80971   0.89780   0.92810   0.82203   0.91335   0.94555
   0.80973   0.89784   0.92815   0.84639   0.93686   0.96479
   0.80976   0.89788   0.92819   0.85059   0.93719   0.96066
   0.80980   0.89793   0.92826   0.86208   0.95503   0.98100
   0.80979   0.89793   0.92826   0.79818   0.89124   0.92811
   0.80981   0.89796   0.92830   0.84153   0.93151   0.95856
   0.80982   0.89797   0.92831   0.82608   0.90901   0.93502
   0.80974   0.89786   0.92816   0.69466   0.78030   0.81722
   0.80977   0.89791   0.92822   0.85504   0.94760   0.97497
   0.80979   0.89794   0.92826   0.83471   0.92886   0.96003
   0.80982   0.89799   0.92833   0.86169   0.95231   0.97723
   0.80984   0.89802   0.92837   0.83923   0.93064   0.96060
   0.80987   0.89806   0.92842   0.84321   0.93545   0.96496
   0.80989   0.89810   0.92847   0.84717   0.93981   0.96822
   0.80993   0.89816   0.92854   0.86462   0.95690   0.98212
   0.80996   0.89821   0.92860   0.85717   0.94606   0.97074
   0.80995   0.89819   0.92859   0.79207   0.88499   0.91973
   0.80977   0.89793   0.92826   0.54337   0.63434   0.68264
   0.80980   0.89799   0.92833   0.86223   0.95307   0.97801
   0.80984   0.89804   0.92839   0.85822   0.94828   0.97369
   0.80986   0.89807   0.92842   0.84703   0.92929   0.94970
   0.80985   0.89805   0.92839   0.79907   0.88282   0.91036
   0.80987   0.89808   0.92843   0.83559   0.92595   0.95567
   0.80990   0.89813   0.92849   0.85843   0.95114   0.97791
   0.80994   0.89819   0.92856   0.86454   0.95549   0.98000
   0.80997   0.89824   0.92863   0.85989   0.95271   0.97918
   0.80988   0.89811   0.92846   0.67296   0.76056   0.79970
   0.80992   0.89816   0.92853   0.86544   0.95648   0.98079
   0.80994   0.89821   0.92858   0.85052   0.94053   0.96717
   0.80993   0.89819   0.92857   0.79513   0.88780   0.92365
   0.80995   0.89822   0.92861   0.83168   0.92366   0.95500
   0.80995   0.89822   0.92860   0.81736   0.89955   0.92554
   0.80997   0.89824   0.92863   0.82917   0.92088   0.95200
   0.80999   0.89828   0.92868   0.84682   0.93989   0.96911
   0.80997   0.89826   0.92866   0.78032   0.87250   0.91027
   0.80999   0.89830   0.92871   0.84602   0.93725   0.96584
   0.81001   0.89833   0.92875   0.84094   0.93182   0.96081
   0.80979   0.89799   0.92832   0.47244   0.55586   0.60216
   0.80982   0.89803   0.92837   0.84324   0.93551   0.96499
   0.80983   0.89806   0.92841   0.83920   0.92799   0.95617
   0.80985   0.89809   0.92844   0.83926   0.92803   0.95621
   0.80989   0.89815   0.92852   0.86727   0.95909   0.98347
   0.80975   0.89793   0.92823   0.58955   0.66933   0.70598
   0.80977   0.89796   0.92826   0.83927   0.92810   0.95627
   0.80981   0.89802   0.92834   0.86952   0.96142   0.98526
   0.80981   0.89803   0.92835   0.81936   0.90622   0.93507
   0.80983   0.89805   0.92838   0.83539   0.92486   0.95260
   0.80982   0.89804   0.92837   0.79535   0.88808   0.92392
   0.80979   0.89800   0.92832   0.76071   0.85482   0.89235
   0.80976   0.89796   0.92828   0.76116   0.85285   0.89328
   0.80979   0.89801   0.92834   0.85859   0.95060   0.97686
   0.80982   0.89807   0.92841   0.86669   0.95848   0.98296
   0.80985   0.89810   0.92846   0.84863   0.93708   0.96305
   0.80988   0.89814   0.92850   0.84987   0.93836   0.96330
   0.80991   0.89820   0.92857   0.86549   0.95657   0.98088
   0.80993   0.89823   0.92861   0.83919   0.92782   0.95592
   0.80993   0.89824   0.92862   0.81295   0.90530   0.93931
   0.80994   0.89824   0.92864   0.81504   0.90754   0.94140
   0.80988   0.89815   0.92853   0.71706   0.80479   0.84173
   0.80990   0.89819   0.92857   0.84589   0.93705   0.96555
   0.80984   0.89811   0.92848   0.71768   0.81051   0.85409
   0.80987   0.89815   0.92853   0.84968   0.93964   0.96643
   0.80990   0.89821   0.92860   0.86674   0.95849   0.98296
   0.80982   0.89809   0.92846   0.68613   0.77680   0.82147
   0.80983   0.89811   0.92849   0.82929   0.92110   0.95222
   0.80983   0.89810   0.92848   0.80191   0.88769   0.91822
   0.80978   0.89803   0.92840   0.74014   0.83053   0.87159
   0.80979   0.89805   0.92842   0.82204   0.90963   0.93936
   0.80982   0.89809   0.92848   0.85315   0.94738   0.97583
   0.80986   0.89815   0.92855   0.86504   0.95667   0.98148
   0.80988   0.89819   0.92859   0.84316   0.93540   0.96489
   0.80990   0.89823   0.92864   0.85027   0.94111   0.96859
   0.80993   0.89826   0.92869   0.84545   0.93631   0.96463
   0.80994   0.89829   0.92872   0.82979   0.91918   0.94913
   0.80986   0.89816   0.92857   0.68541   0.77256   0.81433
   0.80973   0.89797   0.92833   0.61237   0.69918   0.74430
   0.80974   0.89798   0.92834   0.82976   0.91051   0.93284
   0.80977   0.89802   0.92839   0.84572   0.93694   0.96549
   0.80979   0.89806   0.92843   0.84602   0.93735   0.96594
   0.80982   0.89811   0.92849   0.85529   0.94627   0.97267
   0.80985   0.89815   0.92855   0.85481   0.94875   0.97612
   0.80987   0.89819   0.92859   0.84549   0.93149   0.95560
   0.80989   0.89822   0.92862   0.84473   0.93093   0.95628
   0.80992   0.89825   0.92866   0.84378   0.93353   0.96012
   0.80992   0.89826   0.92867   0.81459   0.90543   0.93562
   0.80992   0.89826   0.92868   0.81196   0.90209   0.93415
   0.80992   0.89827   0.92869   0.81296   0.90532   0.93935
   0.80995   0.89832   0.92876   0.85934   0.95210   0.97868
   0.80997   0.89835   0.92879   0.83673   0.92419   0.95175
   0.81000   0.89840   0.92885   0.85850   0.95118   0.97793
   0.81002   0.89843   0.92889   0.83952   0.92823   0.95637
   0.81003   0.89844   0.92891   0.82137   0.91458   0.94772
   0.81005   0.89848   0.92896   0.84903   0.93999   0.96769
   0.81007   0.89850   0.92898   0.82671   0.91552   0.94466
   0.81009   0.89854   0.92904   0.85532   0.94724   0.97430
   0.80996   0.89834   0.92878   0.59670   0.68281   0.72837
   0.80994   0.89831   0.92875   0.78310   0.86949   0.90243
   0.80996   0.89834   0.92879   0.83916   0.93057   0.96056
   0.80998   0.89837   0.92882   0.83944   0.92817   0.95634
   0.81000   0.89841   0.92887   0.84615   0.93738   0.96594
   0.81003   0.89846   0.92893   0.86023   0.95060   0.97579
   0.81002   0.89843   0.92890   0.78375   0.87175   0.90548
   0.81004   0.89847   0.92895   0.84947   0.93918   0.96589
   0.81006   0.89850   0.92898   0.84557   0.93145   0.95555
   0.81010   0.89855   0.92904   0.85896   0.94935   0.97473
   0.81013   0.89860   0.92911   0.86077   0.95381   0.98012
   0.81013   0.89861   0.92912   0.81519   0.90760   0.94144
   0.81008   0.89854   0.92903   0.73217   0.82107   0.86031
   0.81011   0.89859   0.92910   0.85946   0.95215   0.97871
   0.81014   0.89862   0.92913   0.84564   0.93150   0.95559
   0.81016   0.89865   0.92917   0.84241   0.93162   0.95841
   0.81018   0.89869   0.92921   0.84605   0.93706   0.96554
   0.81021   0.89874   0.92928   0.86237   0.95513   0.98103
   0.81021   0.89874   0.92928   0.80581   0.89762   0.93126
   0.81024   0.89878   0.92933   0.85098   0.94154   0.96866
   0.81020   0.89874   0.92928   0.76224   0.84984   0.88468
   0.81022   0.89876   0.92931   0.83587   0.92716   0.95622
   0.81018   0.89871   0.92925   0.75212   0.84484   0.88332
   0.81021   0.89876   0.92931   0.85780   0.94745   0.97281
   0.81017   0.89869   0.92922   0.74092   0.82830   0.86448
   0.81019   0.89873   0.92927   0.84329   0.93537   0.96484
   0.81021   0.89875   0.92930   0.83973   0.92837   0.95649
   0.81024   0.89881   0.92937   0.86012   0.95283   0.97927
   0.81025   0.89882   0.92938   0.81909   0.90947   0.93824
   0.81014   0.89866   0.92919   0.64195   0.73108   0.77640
   0.81017   0.89871   0.92924   0.86028   0.95059   0.97577
   0.81017   0.89871   0.92924   0.81277   0.90042   0.92960
   0.81020   0.89875   0.92929   0.85245   0.94126   0.96640
   0.81021   0.89876   0.92931   0.82227   0.91329   0.94541
   0.81023   0.89880   0.92935   0.85160   0.93863   0.96259
   0.81026   0.89884   0.92940   0.84335   0.93572   0.96545
   0.81020   0.89875   0.92930   0.72099   0.80958   0.84954
   0.81016   0.89868   0.92922   0.74061   0.82782   0.86385
   0.81013   0.89866   0.92919   0.77793   0.87254   0.91171
   0.81013   0.89865   0.92917   0.80197   0.88553   0.91362
   0.81014   0.89866   0.92920   0.82535   0.91476   0.94565
   0.81008   0.89858   0.92910   0.71946   0.81137   0.85471
   0.81010   0.89861   0.92913   0.84561   0.93149   0.95559
   0.81014   0.89867   0.92921   0.86970   0.96146   0.98528
   0.81005   0.89853   0.92904   0.66443   0.75462   0.80040
   0.81006   0.89855   0.92906   0.82309   0.91301   0.94415
   0.81008   0.89859   0.92911   0.84920   0.94008   0.96775
   0.81010   0.89861   0.92914   0.83433   0.92542   0.95554
   0.81011   0.89863   0.92917   0.82529   0.91661   0.94781
   0.81012   0.89864   0.92919   0.82530   0.91472   0.94562
   0.81011   0.89864   0.92919   0.79943   0.89262   0.92773
   0.81012   0.89864   0.92919   0.82358   0.90389   0.92794
   0.81015   0.89869   0.92924   0.86037   0.95076   0.97577
   0.81018   0.89874   0.92930   0.86066   0.95202   0.97771
   0.81021   0.89879   0.92936   0.86142   0.95097   0.97513
   0.81016   0.89870   0.92925   0.71918   0.80496   0.84162
   0.81012   0.89864   0.92918   0.74984   0.83659   0.87453
   0.81007   0.89858   0.92911   0.73764   0.82812   0.86881
   0.81011   0.89863   0.92917   0.86685   0.95851   0.98298
   0.81014   0.89867   0.92922   0.85087   0.94148   0.96863
   0.81014   0.89868   0.92924   0.81313   0.90539   0.93941
   0.81014   0.89869   0.92925   0.81519   0.90760   0.94146
   0.81014   0.89868   0.92924   0.81444   0.89407   0.91882
   0.81017   0.89873   0.92930   0.85535   0.94773   0.97505
   0.81021   0.89879   0.92937   0.86974   0.96147   0.98529
   0.81023   0.89883   0.92941   0.84610   0.93710   0.96559
   0.81026   0.89886   0.92946   0.84895   0.93722   0.96316
   0.81028   0.89890   0.92950   0.84643   0.93752   0.96605
   0.81029   0.89892   0.92953   0.82847   0.92084   0.95183
   0.81027   0.89889   0.92949   0.78098   0.86507   0.89614
   0.81028   0.89890   0.92951   0.82559   0.91493   0.94579
   0.81029   0.89892   0.92952   0.82180   0.91247   0.94206
   0.81032   0.89897   0.92959   0.86666   0.95804   0.98247
   0.81036   0.89903   0.92966   0.86839   0.95991   0.98400
   0.81032   0.89897   0.92959   0.73874   0.83242   0.87497
   0.81024   0.89885   0.92945   0.68542   0.77648   0.82122
   0.81027   0.89890   0.92952   0.85954   0.95217   0.97873
   0.81030   0.89894   0.92956   0.85584   0.94363   0.96709
   0.81032   0.89899   0.92962   0.85450   0.94625   0.97350
   0.81032   0.89898   0.92962   0.80490   0.89435   0.92738
   0.81030   0.89895   0.92957   0.77203   0.86037   0.89760
   0.81032   0.89899   0.92962   0.85495   0.94267   0.96631
   0.81035   0.89903   0.92967   0.85514   0.94227   0.96516
   0.81033   0.89899   0.92962   0.76698   0.85864   0.89702
   0.81019   0.89878   0.92937   0.58678   0.67911   0.72943
   0.81022   0.89883   0.92944   0.86008   0.95280   0.97927
   0.81024   0.89888   0.92949   0.85333   0.94745   0.97590
   0.81024   0.89888   0.92950   0.80365   0.89719   0.93269
   0.81025   0.89890   0.92953   0.83204   0.92391   0.95520
   0.81028   0.89895   0.92959   0.85096   0.94555   0.97379
   0.81031   0.89899   0.92964   0.85735   0.94570   0.96950
   0.81025   0.89891   0.92955   0.72364   0.81625   0.86101
   0.81022   0.89887   0.92951   0.75132   0.85086   0.89550
   0.81019   0.89883   0.92947   0.76949   0.85807   0.89518
   0.81022   0.89888   0.92952   0.86033   0.95066   0.97586
   0.81022   0.89888   0.92953   0.80290   0.89678   0.93265
   0.81025   0.89893   0.92959   0.86695   0.95857   0.98303
   0.81025   0.89893   0.92959   0.80563   0.89423   0.92709
   0.81026   0.89894   0.92960   0.82252   0.91060   0.94091
   0.81017   0.89880   0.92944   0.66233   0.75446   0.80041
   0.81020   0.89886   0.92951   0.86481   0.95699   0.98219
   0.81014   0.89876   0.92939   0.70853   0.79599   0.83700
   0.81016   0.89880   0.92944   0.85148   0.94166   0.96861
   0.81019   0.89885   0.92950   0.85545   0.94628   0.97267
   0.81015   0.89879   0.92944   0.74947   0.84240   0.88250
   0.81017   0.89882   0.92947   0.83922   0.92776   0.95589
   0.81017   0.89883   0.92948   0.81332   0.90559   0.93962
   0.81021   0.89888   0.92955   0.86968   0.96144   0.98529
   0.81020   0.89887   0.92953   0.79767   0.88042   0.90902
   0.81024   0.89893   0.92960   0.86971   0.96146   0.98530
   0.81027   0.89898   0.92966   0.86095   0.95358   0.97978
   0.81029   0.89901   0.92970   0.84885   0.93712   0.96308
   0.81029   0.89900   0.92969   0.80262   0.88920   0.92085
   0.81032   0.89906   0.92975   0.86587   0.95738   0.98208
   0.81035   0.89910   0.92980   0.85510   0.94224   0.96514
   0.81036   0.89912   0.92983   0.82997   0.92129   0.95276
   0.81040   0.89918   0.92989   0.86986   0.96152   0.98533
   0.81043   0.89921   0.92994   0.85056   0.94119   0.96864
   0.81045   0.89924   0.92998   0.84301   0.93193   0.95922
   0.81047   0.89928   0.93001   0.84520   0.93244   0.95842
   0.81040   0.89918   0.92990   0.70134   0.79432   0.84036
   0.81040   0.89919   0.92992   0.81620   0.90805   0.94139
   0.81041   0.89920   0.92993   0.82140   0.91179   0.94347
   0.81041   0.89920   0.92994   0.81272   0.90321   0.93575
   0.81037   0.89914   0.92986   0.74116   0.82886   0.86531
   0.81037   0.89913   0.92986   0.80608   0.89453   0.92504
   0.81018   0.89885   0.92950   0.50124   0.59190   0.64295
   0.81020   0.89888   0.92954   0.84545   0.93288   0.95795
   0.81023   0.89893   0.92960   0.86237   0.95516   0.98108
   0.81026   0.89897   0.92965   0.85099   0.94191   0.96942
   0.81023   0.89894   0.92962   0.77421   0.86409   0.90249
   0.81021   0.89890   0.92957   0.77491   0.85859   0.89128
   0.81023   0.89892   0.92960   0.83512   0.92331   0.95239
   0.81025   0.89896   0.92965   0.85082   0.94140   0.96857
   0.81028   0.89900   0.92969   0.85052   0.94122   0.96869
   0.81022   0.89891   0.92958   0.72229   0.80167   0.83516
   0.81014   0.89879   0.92942   0.68271   0.76459   0.80009
   0.81017   0.89884   0.92948   0.86057   0.95111   0.97620
   0.81021   0.89889   0.92953   0.86035   0.95075   0.97577
   0.81023   0.89893   0.92958   0.85565   0.94389   0.96804
   0.81021   0.89890   0.92955   0.77382   0.86600   0.90295
   0.81024   0.89895   0.92961   0.86489   0.95703   0.98221
   0.81027   0.89900   0.92967   0.85864   0.95121   0.97797
   0.81030   0.89904   0.92972   0.85120   0.94189   0.96908
   0.81032   0.89908   0.92977   0.85080   0.94182   0.96920
   0.81035   0.89912   0.92981   0.85513   0.94227   0.96516
   0.81037   0.89913   0.92982   0.83619   0.91485   0.93487
   0.81030   0.89903   0.92970   0.70381   0.79257   0.83425
   0.81024   0.89894   0.92959   0.70168   0.79433   0.84036
   0.81027   0.89898   0.92965   0.86033   0.95064   0.97584
   0.81028   0.89901   0.92968   0.83981   0.92919   0.95644
   0.81031   0.89905   0.92972   0.84627   0.93737   0.96592
   0.81032   0.89906   0.92974   0.82537   0.91467   0.94555
   0.81035   0.89912   0.92981   0.86983   0.96151   0.98532
   0.81031   0.89906   0.92974   0.74138   0.83211   0.87392
   0.81032   0.89908   0.92977   0.82984   0.92149   0.95327
   0.81028   0.89902   0.92970   0.74190   0.83020   0.86717
   0.81028   0.89902   0.92971   0.81332   0.90555   0.93959
   0.81028   0.89902   0.92971   0.80267   0.89466   0.92935
   0.81029   0.89904   0.92974   0.83751   0.92769   0.95721
   0.81032   0.89908   0.92979   0.85031   0.94145   0.96908
   0.81035   0.89912   0.92984   0.85733   0.94607   0.97076
   0.81037   0.89916   0.92988   0.84738   0.93470   0.96018
   0.81039   0.89919   0.92992   0.84601   0.93694   0.96544
   0.81041   0.89922   0.92995   0.84201   0.93193   0.95801
   0.81043   0.89924   0.92998   0.83648   0.92256   0.94884
   0.81042   0.89924   0.92997   0.79982   0.89284   0.92795
   0.81028   0.89903   0.92971   0.58172   0.67153   0.71658
   0.81028   0.89903   0.92972   0.81198   0.90233   0.93499
   0.81030   0.89906   0.92975   0.83804   0.92830   0.95774
   0.81023   0.89896   0.92964   0.70375   0.79523   0.83792
   0.81023   0.89896   0.92964   0.80451   0.89476   0.92863
   0.81026   0.89901   0.92970   0.85803   0.94834   0.97391
   0.81024   0.89898   0.92967   0.77509   0.86848   0.90645
   0.81025   0.89900   0.92969   0.83070   0.92115   0.95071
   0.81027   0.89902   0.92972   0.84237   0.92678   0.95044
   0.81031   0.89908   0.92979   0.86974   0.96144   0.98527
   0.81034   0.89913   0.92985   0.86585   0.95734   0.98204
   0.81034   0.89913   0.92985   0.80907   0.89940   0.93354
   0.81031   0.89907   0.92976   0.75793   0.83056   0.85592
   0.81033   0.89911   0.92981   0.85160   0.94255   0.96997
   0.81036   0.89915   0.92986   0.84945   0.94024   0.96789
   0.81038   0.89918   0.92989   0.84567   0.93143   0.95553
   0.81040   0.89921   0.92992   0.84578   0.93197   0.95672
   0.81042   0.89925   0.92997   0.85089   0.94137   0.96852
   0.81044   0.89928   0.93000   0.84381   0.93211   0.95905
   0.81034   0.89912   0.92982   0.64175   0.73001   0.77462
   0.81037   0.89917   0.92988   0.86294   0.95372   0.97867
   0.81040   0.89921   0.92992   0.85509   0.94220   0.96511
   0.81031   0.89906   0.92973   0.65571   0.73861   0.77808
   0.81033   0.89910   0.92978   0.84373   0.93571   0.96512
   0.81035   0.89914   0.92982   0.85547   0.94388   0.96882
   0.81037   0.89916   0.92985   0.82901   0.92043   0.95149
   0.81040   0.89921   0.92992   0.86982   0.96146   0.98527
   0.81041   0.89922   0.92992   0.82696   0.90924   0.93452
   0.81042   0.89924   0.92994   0.83064   0.91884   0.94807
   0.81044   0.89926   0.92996   0.83839   0.92163   0.94449
   0.81042   0.89923   0.92993   0.77514   0.86841   0.90636
   0.81044   0.89926   0.92996   0.84580   0.93152   0.95562
   0.81043   0.89924   0.92994   0.79426   0.87928   0.91027
   0.81045   0.89927   0.92998   0.83955   0.93241   0.96256
   0.81045   0.89928   0.92998   0.80940   0.90091   0.93204
   0.81047   0.89932   0.93003   0.85475   0.94611   0.97306
   0.81050   0.89936   0.93009   0.85562   0.94625   0.97260
   0.81044   0.89927   0.92998   0.71021   0.79805   0.83964
   0.81047   0.89932   0.93003   0.86217   0.95250   0.97734
   0.81048   0.89933   0.93005   0.82225   0.90946   0.93914
   0.81051   0.89937   0.93010   0.86033   0.95212   0.97807
   0.81053   0.89941   0.93015   0.85122   0.94199   0.96947
   0.81057   0.89947   0.93022   0.86898   0.96045   0.98444
   0.81053   0.89940   0.93014   0.74206   0.82745   0.86411
   0.81055   0.89943   0.93017   0.84434   0.93337   0.95945
   0.81058   0.89948   0.93023   0.86023   0.95276   0.97920
   0.81058   0.89949   0.93024   0.81908   0.90708   0.93518
   0.81041   0.89923   0.92992   0.52488   0.61582   0.66631
   0.81044   0.89928   0.92998   0.86471   0.95543   0.97992
   0.81039   0.89920   0.92989   0.72060   0.81066   0.85364
   0.81039   0.89921   0.92990   0.81521   0.90760   0.94192
   0.81040   0.89922   0.92990   0.82610   0.90575   0.92853
   0.81041   0.89922   0.92991   0.81491   0.90717   0.94104
   0.81040   0.89921   0.92990   0.79427   0.88556   0.92163
   0.81041   0.89922   0.92992   0.82943   0.91348   0.93998
   0.81041   0.89923   0.92993   0.82211   0.90935   0.93906
   0.81041   0.89923   0.92993   0.80951   0.89800   0.92939
   0.81045   0.89929   0.92999   0.86682   0.95814   0.98255
   0.81041   0.89923   0.92992   0.75393   0.83757   0.87175
   0.81045   0.89929   0.92999   0.86985   0.96145   0.98527
   0.81045   0.89929   0.93000   0.81507   0.90730   0.94115
   0.81041   0.89923   0.92993   0.74328   0.83273   0.87070
   0.81042   0.89925   0.92995   0.82034   0.91294   0.94578
   0.81035   0.89914   0.92981   0.69215   0.77932   0.81646
   0.81033   0.89912   0.92979   0.78891   0.87894   0.91492
   0.81034   0.89914   0.92982   0.82465   0.92000   0.95447
   0.81036   0.89916   0.92985   0.84155   0.92782   0.95294
   0.81036   0.89915   0.92983   0.79987   0.88351   0.91269
   0.81036   0.89915   0.92982   0.81301   0.89573   0.92233
   0.81034   0.89912   0.92979   0.78506   0.87298   0.90718
   0.81037   0.89917   0.92985   0.85457   0.94630   0.97356
   0.81038   0.89918   0.92986   0.82537   0.91460   0.94549
   0.81029   0.89905   0.92971   0.65638   0.74891   0.79686
   0.81032   0.89910   0.92977   0.86692   0.95848   0.98296
   0.81032   0.89911   0.92978   0.81515   0.90743   0.94129
   0.81035   0.89915   0.92984   0.85749   0.95059   0.97788
   0.81036   0.89916   0.92986   0.82067   0.91230   0.94453
   0.81039   0.89921   0.92992   0.85960   0.95216   0.97872
   0.81033   0.89912   0.92978   0.71604   0.79173   0.81888
   0.81036   0.89916   0.92984   0.86253   0.95312   0.97804
   0.81036   0.89916   0.92983   0.81309   0.89581   0.92241
   0.81039   0.89920   0.92989   0.85552   0.94730   0.97437
   0.81042   0.89925   0.92994   0.86046   0.95072   0.97573
   0.81031   0.89908   0.92972   0.63531   0.71347   0.74775
   0.81032   0.89911   0.92976   0.82740   0.92283   0.95622
   0.81026   0.89901   0.92965   0.70913   0.79694   0.83818
   0.81028   0.89903   0.92967   0.83614   0.92213   0.94838
   0.81024   0.89898   0.92960   0.74626   0.83465   0.87314
   0.81026   0.89900   0.92962   0.83614   0.92214   0.94841
   0.81024   0.89897   0.92960   0.77771   0.87007   0.90853
   0.81026   0.89900   0.92963   0.83955   0.92811   0.95627
   0.81028   0.89903   0.92967   0.84598   0.93691   0.96544
   0.81025   0.89900   0.92963   0.76582   0.85793   0.89650
   0.81028   0.89904   0.92968   0.85329   0.94459   0.97168
   0.81029   0.89906   0.92971   0.83643   0.92254   0.94885
   0.81031   0.89908   0.92973   0.83623   0.92221   0.94848
   0.81034   0.89913   0.92979   0.86976   0.96141   0.98526
   0.81032   0.89910   0.92976   0.77357   0.86539   0.90211
   0.81019   0.89891   0.92952   0.59627   0.68247   0.72792
   0.81013   0.89881   0.92939   0.69537   0.78151   0.81902
   0.81008   0.89874   0.92931   0.73155   0.81886   0.85875
   0.81010   0.89878   0.92936   0.85291   0.94347   0.96999
   0.81012   0.89880   0.92938   0.82935   0.92098   0.95211
   0.81004   0.89868   0.92924   0.68611   0.77054   0.80805
   0.80999   0.89861   0.92915   0.72496   0.81588   0.85644
   0.80996   0.89856   0.92910   0.75131   0.84338   0.88483
   0.80995   0.89855   0.92909   0.80176   0.88937   0.92108
   0.80996   0.89857   0.92912   0.82354   0.91550   0.94818
   0.80986   0.89842   0.92893   0.64002   0.72774   0.77148
   0.80987   0.89843   0.92895   0.82996   0.91492   0.94212
   0.80987   0.89842   0.92892   0.80363   0.88417   0.91023
   0.80989   0.89845   0.92897   0.84849   0.93846   0.96543
   0.80988   0.89843   0.92895   0.78655   0.87661   0.91259
   0.80986   0.89840   0.92891   0.78079   0.86547   0.89694
   0.80989   0.89845   0.92897   0.85828   0.95098   0.97783
   0.80990   0.89846   0.92898   0.82012   0.91043   0.94230
   0.80989   0.89845   0.92898   0.79631   0.88844   0.92472
   0.80992   0.89850   0.92903   0.85653   0.94888   0.97578
   0.80994   0.89854   0.92909   0.86013   0.95056   0.97583
   0.80996   0.89857   0.92912   0.83171   0.92405   0.95438
   0.80998   0.89860   0.92916   0.84720   0.93984   0.96831
   0.80998   0.89860   0.92916   0.81593   0.90117   0.92961
   0.81001   0.89864   0.92920   0.84966   0.93666   0.96142
   0.80997   0.89858   0.92914   0.74669   0.83499   0.87350
   0.80988   0.89845   0.92898   0.65553   0.74677   0.79386
   0.80990   0.89849   0.92903   0.85503   0.94692   0.97384
   0.80991   0.89850   0.92904   0.82171   0.90931   0.93919
   0.80994   0.89855   0.92910   0.86006   0.95053   0.97564
   0.80997   0.89858   0.92914   0.85212   0.94102   0.96630
   0.80996   0.89858   0.92913   0.80513   0.89261   0.92427
   0.80990   0.89848   0.92901   0.69894   0.78422   0.82337
