0.28212	-3.4292	0.188	1	1
0.46429	-2.74341	0.20093	1	1
0.35074	-2.66541	0.2052	1	1
0.37622	-2.50664	0.2354	1	1
0.28227	-2.26857	0.26074	1	1
0.60727	-0.07633	0.28479	2	1
0.89732	-0.03003	0.21412	1	1
1.46518	0.49739	0.16306	2	1
0.85197	-0.26127	0.15188	3	1
1.0015	-0.06586	0.28001	3	1
1.47703	0.32935	0.12674	1	1
1.31899	0.70483	0.11459	2	1
1.73185	0.73005	0.14341	2	1
1.0886	0.75784	0.127	2	1
0.91332	0.6779	0.14975	1	1
1.16142	1.02491	0.05526	2	1
0.63325	1.36473	0.05896	2	1
1.11723	0.57372	0.23913	3	1
1.05853	0.71218	0.21766	3	1
1.5695	2.02583	0.15193	2	1
0.36385	-3.33036	0.1767	1	2
0.36893	-2.93842	0.18308	1	2
1.07956	-0.03388	0.33509	2	2
1.32618	0.31777	0.08593	2	2
0.8646	0.07006	0.20903	1	2
1.38875	0.47849	0.11522	2	2
1.08761	0.56218	0.27451	2	2
0.51767	0.23125	0.21801	1	2
0.72184	0.28359	0.08711	1	2
0.82244	0.35952	0.19388	1	2
1.269	0.6906	0.09007	2	2
1.12345	0.05971	0.19227	3	2
1.05138	0.51094	0.07302	1	2
0.98843	0.07261	0.11335	3	2
1.56915	0.48487	0.2063	3	2
0.91941	1.10743	0.30241	1	2
1.38278	1.96672	0.2976	2	2
2.05814	1.99655	0.18825	2	2
1.608	2.01146	0.09196	2	2
1.14405	1.98778	0.25225	3	2
1.17793	-0.1527	0.5	2	3
0.74871	-0.3736	0.19772	1	3
0.74188	0.23092	0.08413	2	3
0.89984	0.10393	0.13245	1	3
0.94186	0.16016	0.14885	1	3
0.69642	0.50846	0.0993	2	3
0.82096	0.51316	0.13109	2	3
0.90976	0.55405	0.27422	2	3
1.01454	0.33055	0.23742	1	3
1.27402	0.34729	0.10004	1	3
1.20655	0.70357	0.5	2	3
1.16655	0.72347	0.08417	2	3
0.75207	-0.03358	0.14237	3	3
1.20666	-0.03132	0.16188	3	3
1.15175	0.4965	0.09064	1	3
0.7895	0.16883	0.04702	3	3
0.63595	0.73997	0.31749	1	3
1.08426	0.40513	0.12455	3	3
0.74207	2.576	0.13225	1	3
1.20437	2.24437	0.16068	2	3
0.60717	-0.29228	0.18623	1	4
0.62832	-0.21445	0.2227	1	4
1.00126	-0.10199	0.40648	1	4
1.19155	0.11524	0.25589	2	4
1.13838	0.20749	0.17817	2	4
0.95026	0.22868	0.15552	2	4
0.50461	-0.06314	0.10643	1	4
0.62533	0.01329	0.5	1	4
0.89208	0.32987	0.14618	2	4
0.94247	0.52405	0.19019	2	4
1.05444	0.60125	0.16527	2	4
0.93253	0.68271	0.14128	2	4
0.81181	0.02365	0.18466	3	4
0.92648	0.77724	0.13964	2	4
1.51543	0.12667	0.18331	3	4
1.16382	0.1503	0.34191	3	4
0.90487	0.68147	0.19902	1	4
