0.51599	-1.23995	0.28683	1	1	1	1	1	1
0.72185	0.00125	0.09602	1	1	1	1	1	2
1.41811	0.06245	0.14843	1	1	1	1	1	3
0.91332	0.6779	0.14975	1	1	1	1	1	4
1.19155	0.11524	0.25589	2	1	1	1	1	5
1.46518	0.49739	0.16306	2	1	1	1	1	6
1.269	0.6906	0.09007	2	1	1	1	1	7
1.3552	1.38621	0.26964	2	1	1	1	1	8
0.7632	-0.82894	0.19896	3	1	1	1	1	9
1.14405	1.98778	0.25225	3	1	1	1	1	10
0.91703	-0.03528	0.17517	1	1	2	1	2	1
0.89732	-0.03003	0.21412	1	1	2	1	2	2
0.8646	0.07006	0.20903	1	1	2	1	2	3
0.94186	0.16016	0.14885	1	1	2	1	2	4
0.95411	0.2691	0.34229	2	1	2	1	2	5
1.32618	0.31777	0.08593	2	1	2	1	2	6
1.4842	1.48036	0.16499	2	1	2	1	2	7
1.49179	1.52422	0.18658	2	1	2	1	2	8
0.63901	-0.53989	0.19376	3	1	2	1	2	9
0.97426	-0.40939	0.05283	3	1	2	1	2	10
1.47703	0.32935	0.12674	1	1	3	1	3	1
0.74134	0.51626	0.21251	1	1	3	1	3	2
0.83239	0.70586	0.03472	1	1	3	1	3	3
1.80468	2.01305	0.18574	1	1	3	1	3	4
0.55474	-1.44975	0.34075	2	1	3	1	3	5
1.0046	0.1092	0.08802	2	1	3	1	3	6
1.16655	0.72347	0.08417	2	1	3	1	3	7
0.96093	2.13658	0.17003	2	1	3	1	3	8
1.12345	0.05971	0.19227	3	1	3	1	3	9
0.7895	0.16883	0.04702	3	1	3	1	3	10
0.50461	-0.06314	0.10643	1	1	4	1	4	1
0.8525	0.11091	0.08883	1	1	4	1	4	2
1.35539	0.59898	0.27613	1	1	4	1	4	3
0.90487	0.68147	0.19902	1	1	4	1	4	4
1.17793	-0.1527	0.5	2	1	4	1	4	5
1.07956	-0.03388	0.33509	2	1	4	1	4	6
1.07636	0.37194	0.02523	2	1	4	1	4	7
1.34538	1.57022	0.15129	2	1	4	1	4	8
1.07807	-0.44051	0.15996	3	1	4	1	4	9
0.85197	-0.26127	0.15188	3	1	4	1	4	10
1.01793	0.19273	0.34486	1	1	5	1	5	1
0.72184	0.28359	0.08711	1	1	5	1	5	2
1.27402	0.34729	0.10004	1	1	5	1	5	3
1.05615	0.77543	0.10983	1	1	5	1	5	4
1.05444	0.60125	0.16527	2	1	5	1	5	5
1.28432	1.43018	0.09536	2	1	5	1	5	6
0.81933	1.54567	0.30536	2	1	5	1	5	7
1.00627	1.81689	0.18622	2	1	5	1	5	8
0.85969	-0.68603	0.08217	3	1	5	1	5	9
1.51543	0.12667	0.18331	3	1	5	1	5	10
0.80824	0.47071	0.07509	1	1	6	1	6	1
1.15175	0.4965	0.09064	1	1	6	1	6	2
1.30404	1.37048	0.07061	1	1	6	1	6	3
1.34917	1.6974	0.13229	1	1	6	1	6	4
0.89208	0.32987	0.14618	2	1	6	1	6	5
1.11062	0.37674	0.20046	2	1	6	1	6	6
1.08761	0.56218	0.27451	2	1	6	1	6	7
1.00382	0.82144	0.10494	2	1	6	1	6	8
1.20666	-0.03132	0.16188	3	1	6	1	6	9
1.16382	0.1503	0.34191	3	1	6	1	6	10
0.28212	-3.4292	0.188	1	1	7	1	7	1
