1.41811	0.06245	0.14843	1	1	1	1	1	1
1.12392	0.08478	0.09302	1	1	1	1	1	2
1.80468	2.01305	0.18574	1	1	1	1	1	3
1.59193	2.30401	0.10469	1	1	1	1	1	4
1.21852	0.10318	0.05654	2	1	1	1	1	5
1.49179	1.52422	0.18658	2	1	1	1	1	6
1.25602	1.68444	0.15788	2	1	1	1	1	7
0.6464	2.66381	0.39275	2	1	1	1	1	8
1.20666	-0.03132	0.16188	3	1	1	1	1	9
1.12345	0.05971	0.19227	3	1	1	1	1	10
0.36385	-3.33036	0.1767	1	2	2	1	1	1
0.36893	-2.93842	0.18308	1	2	2	1	1	2
0.35074	-2.66541	0.2052	1	2	2	1	1	3
0.37622	-2.50664	0.2354	1	2	2	1	1	4
0.55474	-1.44975	0.34075	2	2	2	1	1	5
1.73185	0.73005	0.14341	2	2	2	1	1	6
1.4342	0.84885	0.11995	2	2	2	1	1	7
1.28983	1.52127	0.14887	2	2	2	1	1	8
1.01096	-1.42941	0.18369	3	2	2	1	1	9
1.22339	1.02213	0.10194	3	2	2	1	1	10
1.091	-0.19352	0.17694	1	2	3	2	1	1
1.27402	0.34729	0.10004	1	2	3	2	1	2
1.16434	1.54005	0.23937	1	2	3	2	1	3
0.90689	1.9717	0.08154	1	2	3	2	1	4
1.0046	0.1092	0.08802	2	2	3	2	1	5
1.17228	0.13248	0.18882	2	2	3	2	1	6
1.38875	0.47849	0.11522	2	2	3	2	1	7
1.31899	0.70483	0.11459	2	2	3	2	1	8
0.85969	-0.68603	0.08217	3	2	3	2	1	9
1.24214	1.79488	0.20648	3	2	3	2	1	10
1.01832	-1.70256	0.32517	1	2	4	3	1	1
0.73863	-1.25067	0.10454	1	2	4	3	1	2
1.02068	-0.49628	0.25138	1	2	4	3	1	3
0.9491	-0.01374	0.06349	1	2	4	3	1	4
1.21828	-0.8066	0.21113	2	2	4	3	1	5
0.94372	-0.77609	0.35953	2	2	4	3	1	6
1.17266	-0.76548	0.16692	2	2	4	3	1	7
1.09781	-0.25021	0.052	2	2	4	3	1	8
0.95676	-1.20698	0.11154	3	2	4	3	1	9
1.08948	-0.71943	0.17009	3	2	4	3	1	10
0.59362	-2.06476	0.16105	1	3	5	1	1	1
0.34901	-1.56045	0.20501	1	3	5	1	1	2
1.35539	0.59898	0.27613	1	3	5	1	1	3
1.01546	1.4578	0.08892	1	3	5	1	1	4
1.54012	0.88356	0.2663	2	3	5	1	1	5
1.16142	1.02491	0.05526	2	3	5	1	1	6
1.43289	1.19057	0.28078	2	3	5	1	1	7
2.05814	1.99655	0.18825	2	3	5	1	1	8
0.59685	-1.26581	0.23214	3	3	5	1	1	9
0.59006	-1.02769	0.10096	3	3	5	1	1	10
0.28212	-3.4292	0.188	1	3	6	2	1	1
1.47703	0.32935	0.12674	1	3	6	2	1	2
0.92247	1.26716	0.10077	1	3	6	2	1	3
0.74207	2.576	0.13225	1	3	6	2	1	4
1.10579	0.07243	0.16636	2	3	6	2	1	5
1.13838	0.20749	0.17817	2	3	6	2	1	6
1.07636	0.37194	0.02523	2	3	6	2	1	7
1.16738	1.93815	0.10698	2	3	6	2	1	8
1.05442	-0.50597	0.08432	3	3	6	2	1	9
0.97426	-0.40939	0.05283	3	3	6	2	1	10
0.78774	-1.73743	0.17432	1	3	7	3	1	1
0.87388	-0.99558	0.22001	1	3	7	3	1	2
0.94676	-0.93393	0.06713	1	3	7	3	1	3
0.73199	-0.59644	0.11454	1	3	7	3	1	4
0.76663	-1.06104	0.1238	2	3	7	3	1	5
1.05559	-0.90949	0.5	2	3	7	3	1	6
1.15438	-0.67169	0.34593	2	3	7	3	1	7
1.49252	-0.52602	0.19399	2	3	7	3	1	8
1.1064	-1.3969	0.19598	3	3	7	3	1	9
1.04963	-0.60418	0.09479	3	3	7	3	1	10
0.46429	-2.74341	0.20093	1	4	8	1	1	1
0.28227	-2.26857	0.26074	1	4	8	1	1	2
0.5117	-1.81496	0.16376	1	4	8	1	1	3
1.3784	0.8036	0.19098	1	4	8	1	1	4
1.46518	0.49739	0.16306	2	4	8	1	1	5
1.269	0.6906	0.09007	2	4	8	1	1	6
1.4777	1.34767	0.09881	2	4	8	1	1	7
0.8274	2.05123	0.13169	2	4	8	1	1	8
0.51477	-1.84796	0.13564	3	4	8	1	1	9
0.83657	-1.45579	0.1715	3	4	8	1	1	10
1.15175	0.4965	0.09064	1	4	9	2	1	1
0.89657	1.49338	0.19509	1	4	9	2	1	2
0.94871	1.6028	0.16098	1	4	9	2	1	3
1.34917	1.6974	0.13229	1	4	9	2	1	4
1.30463	-0.16596	0.15073	2	4	9	2	1	5
1.32618	0.31777	0.08593	2	4	9	2	1	6
1.34538	1.57022	0.15129	2	4	9	2	1	7
0.71858	2.15778	0.1412	2	4	9	2	1	8
1.51543	0.12667	0.18331	3	4	9	2	1	9
1.25325	0.23521	0.21215	3	4	9	2	1	10
0.83992	-0.74371	0.11924	1	4	10	3	1	1
0.90327	-0.54208	0.14408	1	4	10	3	1	2
1.07983	-0.46626	0.17154	1	4	10	3	1	3
0.96256	-0.44516	0.12454	1	4	10	3	1	4
0.83806	-1.22873	0.13238	2	4	10	3	1	5
1.07235	-0.18562	0.08196	2	4	10	3	1	6
0.73571	-0.17581	0.06579	2	4	10	3	1	7
1.23326	-0.10127	0.10312	2	4	10	3	1	8
1.18722	-1.31787	0.13321	3	4	10	3	1	9
1.35127	-0.47087	0.09622	3	4	10	3	1	10
