0.48935	-1.78184	0.18681	1	14
0.51357	-1.48062	0.17331	1	14
1.23978	1.19639	0.16853	1	14
0.98444	1.37395	0.17914	1	14
1.16142	1.02491	0.05526	2	14
1.28432	1.43018	0.09536	2	14
0.93878	2.26758	0.25055	2	14
1.20642	2.37519	0.14645	2	14
0.59006	-1.02769	0.10096	3	14
1.05853	0.71218	0.21766	3	14
0.59362	-2.06476	0.16105	1	15
0.46165	-0.68048	0.21056	1	15
1.09077	1.29115	0.14429	1	15
1.08781	1.40442	0.28071	1	15
0.8012	1.03055	0.15447	2	15
1.10354	1.10563	0.21571	2	15
1.4777	1.34767	0.09881	2	15
1.2538	1.51119	0.24526	2	15
0.66978	-0.42208	0.15858	3	15
1.23619	2.08179	0.11321	3	15
0.94676	-0.93393	0.06713	1	16
0.85165	-0.60429	0.33388	1	16
1.02068	-0.49628	0.25138	1	16
0.79089	-0.37825	0.28961	1	16
0.76663	-1.06104	0.1238	2	16
1.21828	-0.8066	0.21113	2	16
0.76685	-0.3716	0.202	2	16
0.70538	-0.29667	0.11547	2	16
0.91251	-1.19655	0.08727	3	16
0.91004	-1.12367	0.13877	3	16
1.01832	-1.70256	0.32517	1	17
0.66529	-0.88196	0.1816	1	17
0.74871	-0.3736	0.19772	1	17
0.93621	-0.05029	0.14846	1	17
0.64116	-1.29142	0.14806	2	17
0.80136	-0.76802	0.34693	2	17
1.17266	-0.76548	0.16692	2	17
1.49252	-0.52602	0.19399	2	17
1.01096	-1.42941	0.18369	3	17
1.05442	-0.50597	0.08432	3	17
0.78774	-1.73743	0.17432	1	18
0.73863	-1.25067	0.10454	1	18
0.90327	-0.54208	0.14408	1	18
0.9491	-0.01374	0.06349	1	18
0.69825	-0.98901	0.21158	2	18
0.94372	-0.77609	0.35953	2	18
1.09781	-0.25021	0.052	2	18
0.73571	-0.17581	0.06579	2	18
1.04963	-0.60418	0.09479	3	18
1.35127	-0.47087	0.09622	3	18
0.87388	-0.99558	0.22001	1	19
0.83992	-0.74371	0.11924	1	19
0.96256	-0.44516	0.12454	1	19
0.81498	-0.31511	0.15461	1	19
1.15438	-0.67169	0.34593	2	19
0.93593	-0.20202	0.17977	2	19
1.07235	-0.18562	0.08196	2	19
1.23326	-0.10127	0.10312	2	19
0.95676	-1.20698	0.11154	3	19
1.08948	-0.71943	0.17009	3	19
0.78424	-0.69231	0.26217	1	20
0.73199	-0.59644	0.11454	1	20
1.07983	-0.46626	0.17154	1	20
1.091	-0.19352	0.17694	1	20
0.83806	-1.22873	0.13238	2	20
1.05559	-0.90949	0.5	2	20
1.30463	-0.16596	0.15073	2	20
0.8034	-0.09937	0.0924	2	20
1.1064	-1.3969	0.19598	3	20
1.18722	-1.31787	0.13321	3	20
