0.78424	-0.69231	0.26217	1	1	1	1	1	1
1.12392	0.08478	0.09302	1	1	1	1	1	2
0.99128	0.15425	0.12452	1	1	1	1	1	3
0.93885	1.41013	0.08369	1	1	1	1	1	4
0.72659	-0.0159	0.30398	2	1	1	1	1	5
0.95026	0.22868	0.15552	2	1	1	1	1	6
1.38875	0.47849	0.11522	2	1	1	1	1	7
1.25602	1.68444	0.15788	2	1	1	1	1	8
1.05442	-0.50597	0.08432	3	1	1	1	1	9
0.97426	-0.40939	0.05283	3	1	1	1	1	10
0.89732	-0.03003	0.21412	1	1	2	1	2	1
1.47703	0.32935	0.12674	1	1	2	1	2	2
0.94775	0.7774	0.21869	1	1	2	1	2	3
1.0169	0.83638	0.37559	1	1	2	1	2	4
1.10579	0.07243	0.16636	2	1	2	1	2	5
1.0046	0.1092	0.08802	2	1	2	1	2	6
1.46518	0.49739	0.16306	2	1	2	1	2	7
1.49179	1.52422	0.18658	2	1	2	1	2	8
1.25325	0.23521	0.21215	3	1	2	1	2	9
0.7599	1.82824	0.09075	3	1	2	1	2	10
1.04105	0.08671	0.16097	1	1	3	1	3	1
1.01454	0.33055	0.23742	1	1	3	1	3	2
1.35539	0.59898	0.27613	1	1	3	1	3	3
1.10438	0.86576	0.23899	1	1	3	1	3	4
1.17228	0.13248	0.18882	2	1	3	1	3	5
1.31899	0.70483	0.11459	2	1	3	1	3	6
1.0886	0.75784	0.127	2	1	3	1	3	7
0.96237	1.0887	0.2303	2	1	3	1	3	8
1.07807	-0.44051	0.15996	3	1	3	1	3	9
1.20666	-0.03132	0.16188	3	1	3	1	3	10
0.28212	-3.4292	0.188	1	2	4	1	1	1
0.36385	-3.33036	0.1767	1	2	4	1	1	2
0.59362	-2.06476	0.16105	1	2	4	1	1	3
0.34901	-1.56045	0.20501	1	2	4	1	1	4
1.73185	0.73005	0.14341	2	2	4	1	1	5
1.4342	0.84885	0.11995	2	2	4	1	1	6
1.54012	0.88356	0.2663	2	2	4	1	1	7
0.71858	2.15778	0.1412	2	2	4	1	1	8
0.51477	-1.84796	0.13564	3	2	4	1	1	9
0.83657	-1.45579	0.1715	3	2	4	1	1	10
0.37867	-1.04841	0.20456	1	2	5	2	1	1
1.41811	0.06245	0.14843	1	2	5	2	1	2
0.94186	0.16016	0.14885	1	2	5	2	1	3
1.14926	1.99497	0.11357	1	2	5	2	1	4
0.64116	-1.29142	0.14806	2	2	5	2	1	5
0.69825	-0.98901	0.21158	2	2	5	2	1	6
1.21852	0.10318	0.05654	2	2	5	2	1	7
1.07636	0.37194	0.02523	2	2	5	2	1	8
1.56915	0.48487	0.2063	3	2	5	2	1	9
1.08885	1.89334	0.18232	3	2	5	2	1	10
0.83992	-0.74371	0.11924	1	2	6	3	1	1
1.02068	-0.49628	0.25138	1	2	6	3	1	2
1.07983	-0.46626	0.17154	1	2	6	3	1	3
0.9491	-0.01374	0.06349	1	2	6	3	1	4
0.76663	-1.06104	0.1238	2	2	6	3	1	5
1.21828	-0.8066	0.21113	2	2	6	3	1	6
0.94372	-0.77609	0.35953	2	2	6	3	1	7
1.23326	-0.10127	0.10312	2	2	6	3	1	8
1.1064	-1.3969	0.19598	3	2	6	3	1	9
1.18722	-1.31787	0.13321	3	2	6	3	1	10
0.35074	-2.66541	0.2052	1	3	7	1	1	1
1.3784	0.8036	0.19098	1	3	7	1	1	2
0.94871	1.6028	0.16098	1	3	7	1	1	3
1.59193	2.30401	0.10469	1	3	7	1	1	4
0.73571	-0.17581	0.06579	2	3	7	1	1	5
1.08761	0.56218	0.27451	2	3	7	1	1	6
1.00373	0.78973	0.17344	2	3	7	1	1	7
1.4777	1.34767	0.09881	2	3	7	1	1	8
1.01096	-1.42941	0.18369	3	3	7	1	1	9
1.07091	0.7	0.16372	3	3	7	1	1	10
1.091	-0.19352	0.17694	1	3	8	2	1	1
1.27402	0.34729	0.10004	1	3	8	2	1	2
1.15175	0.4965	0.09064	1	3	8	2	1	3
1.34917	1.6974	0.13229	1	3	8	2	1	4
0.50991	-1.44914	0.14694	2	3	8	2	1	5
1.13838	0.20749	0.17817	2	3	8	2	1	6
1.32618	0.31777	0.08593	2	3	8	2	1	7
0.83668	1.1658	0.13975	2	3	8	2	1	8
0.44338	-0.94449	0.09175	3	3	8	2	1	9
1.17548	0.81871	0.07185	3	3	8	2	1	10
0.78774	-1.73743	0.17432	1	3	9	3	1	1
0.87388	-0.99558	0.22001	1	3	9	3	1	2
0.73199	-0.59644	0.11454	1	3	9	3	1	3
0.96256	-0.44516	0.12454	1	3	9	3	1	4
1.15438	-0.67169	0.34593	2	3	9	3	1	5
1.49252	-0.52602	0.19399	2	3	9	3	1	6
1.09781	-0.25021	0.052	2	3	9	3	1	7
1.07235	-0.18562	0.08196	2	3	9	3	1	8
0.95676	-1.20698	0.11154	3	3	9	3	1	9
1.35127	-0.47087	0.09622	3	3	9	3	1	10
0.36893	-2.93842	0.18308	1	4	10	1	1	1
0.37622	-2.50664	0.2354	1	4	10	1	1	2
1.23978	1.19639	0.16853	1	4	10	1	1	3
1.30404	1.37048	0.07061	1	4	10	1	1	4
1.269	0.6906	0.09007	2	4	10	1	1	5
