0.6802	-0.24366	0.18296	1	1
1.01793	0.19273	0.34486	1	1
1.47703	0.32935	0.12674	1	1
1.16434	1.54005	0.23937	1	1
1.07956	-0.03388	0.33509	2	1
0.72659	-0.0159	0.30398	2	1
0.95411	0.2691	0.34229	2	1
0.61269	0.44052	0.10758	2	1
0.81181	0.02365	0.18466	3	1
1.51543	0.12667	0.18331	3	1
0.72185	0.00125	0.09602	1	2
0.72184	0.28359	0.08711	1	2
1.01454	0.33055	0.23742	1	2
1.27402	0.34729	0.10004	1	2
0.85096	-0.09029	0.26784	2	2
1.11062	0.37674	0.20046	2	2
0.94247	0.52405	0.19019	2	2
1.08761	0.56218	0.27451	2	2
1.16382	0.1503	0.34191	3	2
1.66544	0.7285	0.0981	3	2
0.94186	0.16016	0.14885	1	3
1.05138	0.51094	0.07302	1	3
0.74134	0.51626	0.21251	1	3
0.90487	0.68147	0.19902	1	3
1.17793	-0.1527	0.5	2	3
1.19155	0.11524	0.25589	2	3
1.38875	0.47849	0.11522	2	3
1.18534	0.73779	0.15533	2	3
0.71958	-0.34696	0.06723	3	3
0.85197	-0.26127	0.15188	3	3
0.66529	-0.88196	0.1816	1	4
0.76931	-0.19069	0.24636	1	4
0.80824	0.47071	0.07509	1	4
1.15175	0.4965	0.09064	1	4
0.75222	-0.16255	0.27858	2	4
1.13838	0.20749	0.17817	2	4
1.46518	0.49739	0.16306	2	4
0.93253	0.68271	0.14128	2	4
1.0015	-0.06586	0.28001	3	4
0.7895	0.16883	0.04702	3	4
0.28212	-3.4292	0.188	1	5
0.36385	-3.33036	0.1767	1	5
0.36893	-2.93842	0.18308	1	5
1.41811	0.06245	0.14843	1	5
0.69642	0.50846	0.0993	2	5
0.82096	0.51316	0.13109	2	5
1.00382	0.82144	0.10494	2	5
1.16142	1.02491	0.05526	2	5
0.75207	-0.03358	0.14237	3	5
1.17548	0.81871	0.07185	3	5
0.46429	-2.74341	0.20093	1	6
0.35074	-2.66541	0.2052	1	6
0.94775	0.7774	0.21869	1	6
0.76297	0.878	0.13084	1	6
0.74105	0.36816	0.1887	2	6
1.73185	0.73005	0.14341	2	6
0.8012	1.03055	0.15447	2	6
1.4777	1.34767	0.09881	2	6
1.11723	0.57372	0.23913	3	6
1.07091	0.7	0.16372	3	6
0.37622	-2.50664	0.2354	1	7
1.3784	0.8036	0.19098	1	7
1.80468	2.01305	0.18574	1	7
1.59193	2.30401	0.10469	1	7
1.32618	0.31777	0.08593	2	7
1.20655	0.70357	0.5	2	7
0.96237	1.0887	0.2303	2	7
1.93513	1.83794	0.18836	2	7
1.56915	0.48487	0.2063	3	7
1.22339	1.02213	0.10194	3	7
0.85165	-0.60429	0.33388	1	8
1.07983	-0.46626	0.17154	1	8
0.91703	-0.03528	0.17517	1	8
1.12392	0.08478	0.09302	1	8
0.69825	-0.98901	0.21158	2	8
0.80136	-0.76802	0.34693	2	8
1.23326	-0.10127	0.10312	2	8
1.2324	1.28199	0.28949	2	8
1.35127	-0.47087	0.09622	3	8
1.25655	1.14811	0.24037	3	8
0.79089	-0.37825	0.28961	1	9
0.89984	0.10393	0.13245	1	9
0.8525	0.11091	0.08883	1	9
1.08781	1.40442	0.28071	1	9
1.49252	-0.52602	0.19399	2	9
0.76685	-0.3716	0.202	2	9
0.75679	0.06256	0.13823	2	9
1.0046	0.1092	0.08802	2	9
0.91004	-1.12367	0.13877	3	9
1.05442	-0.50597	0.08432	3	9
0.78424	-0.69231	0.26217	1	10
1.091	-0.19352	0.17694	1	10
0.86811	-0.12321	0.18031	1	10
0.83206	-0.07859	0.17202	1	10
0.70538	-0.29667	0.11547	2	10
0.8034	-0.09937	0.0924	2	10
1.21852	0.10318	0.05654	2	10
0.95026	0.22868	0.15552	2	10
0.85969	-0.68603	0.08217	3	10
0.97426	-0.40939	0.05283	3	10
0.51767	0.23125	0.21801	1	11
0.77834	1.44274	0.09122	1	11
1.01546	1.4578	0.08892	1	11
1.14926	1.99497	0.11357	1	11
1.41126	1.3741	0.13428	2	11
1.4842	1.48036	0.16499	2	11
1.2538	1.51119	0.24526	2	11
1.10122	1.56418	0.09575	2	11
0.855	0.40163	0.41689	3	11
1.09366	1.23839	0.25795	3	11
1.00433	1.29001	0.20413	1	12
1.11079	1.30293	0.24064	1	12
0.85019	1.38074	0.08722	1	12
1.34917	1.6974	0.13229	1	12
1.4342	0.84885	0.11995	2	12
1.3552	1.38621	0.26964	2	12
1.49179	1.52422	0.18658	2	12
0.9238	2.92677	0.22862	2	12
0.66322	-0.04312	0.14751	3	12
1.14405	1.98778	0.25225	3	12
1.00126	-0.10199	0.40648	1	13
1.04105	0.08671	0.16097	1	13
1.35539	0.59898	0.27613	1	13
1.07821	1.68906	0.23733	1	13
1.17228	0.13248	0.18882	2	13
1.05444	0.60125	0.16527	2	13
1.0886	0.75784	0.127	2	13
0.92648	0.77724	0.13964	2	13
1.12345	0.05971	0.19227	3	13
0.98843	0.07261	0.11335	3	13
0.8646	0.07006	0.20903	1	14
0.82244	0.35952	0.19388	1	14
0.83239	0.70586	0.03472	1	14
0.74207	2.576	0.13225	1	14
0.89208	0.32987	0.14618	2	14
1.269	0.6906	0.09007	2	14
1.31899	0.70483	0.11459	2	14
1.16655	0.72347	0.08417	2	14
1.25325	0.23521	0.21215	3	14
1.08426	0.40513	0.12455	3	14
0.83992	-0.74371	0.11924	1	15
0.73199	-0.59644	0.11454	1	15
0.90327	-0.54208	0.14408	1	15
0.96256	-0.44516	0.12454	1	15
1.05559	-0.90949	0.5	2	15
1.17266	-0.76548	0.16692	2	15
1.09781	-0.25021	0.052	2	15
0.73571	-0.17581	0.06579	2	15
1.01096	-1.42941	0.18369	3	15
0.91251	-1.19655	0.08727	3	15
0.87388	-0.99558	0.22001	1	16
1.02068	-0.49628	0.25138	1	16
0.81498	-0.31511	0.15461	1	16
0.9491	-0.01374	0.06349	1	16
1.21828	-0.8066	0.21113	2	16
0.94372	-0.77609	0.35953	2	16
1.15438	-0.67169	0.34593	2	16
1.07235	-0.18562	0.08196	2	16
0.95676	-1.20698	0.11154	3	16
1.04963	-0.60418	0.09479	3	16
0.37867	-1.04841	0.20456	1	17
0.41108	0.92304	0.1534	1	17
0.94871	1.6028	0.16098	1	17
0.97787	1.79151	0.22901	1	17
0.47563	-0.94598	0.16654	2	17
0.53847	0.96234	0.13939	2	17
0.5994	1.2851	0.34499	2	17
2.19054	1.70257	0.21894	2	17
1.24214	1.79488	0.20648	3	17
0.78131	2.07047	0.09394	3	17
0.85246	0.55829	0.30867	1	18
1.17927	0.70579	0.35243	1	18
0.85226	0.75467	0.13435	1	18
