0.69642	0.50846	0.0993	3
0.82096	0.51316	0.13109	3
0.78154	0.57756	0.18445	1
0.91332	0.6779	0.14975	1
0.90061	0.52271	0.26448	2
0.90976	0.55405	0.27422	2
1.35881	0.51453	0.12301	3
0.94247	0.52405	0.19019	3
0.90487	0.68147	0.19902	1
1.269	0.6906	0.09007	1
1.11723	0.57372	0.23913	2
1.35539	0.59898	0.27613	2
1.08761	0.56218	0.27451	3
1.05444	0.60125	0.16527	3
1.17927	0.70579	0.35243	1
0.81517	0.73836	0.29089	1
0.81006	0.61925	0.30838	2
0.93253	0.68271	0.14128	2
1.10957	0.63542	0.13374	3
1.69432	0.64578	0.32097	3
0.63595	0.73997	0.31749	1
0.85226	0.75467	0.13435	1
1.07091	0.7	0.16372	2
1.05853	0.71218	0.21766	2
1.20655	0.70357	0.5	3
1.31899	0.70483	0.11459	3
1.2033	0.76082	0.18097	1
0.94775	0.7774	0.21869	1
1.66544	0.7285	0.0981	2
1.05615	0.77543	0.10983	2
0.83239	0.70586	0.03472	3
0.84321	0.71503	0.1816	3
1.3784	0.8036	0.19098	1
1.00382	0.82144	0.10494	1
0.92648	0.77724	0.13964	2
1.17548	0.81871	0.07185	2
1.16655	0.72347	0.08417	3
1.73185	0.73005	0.14341	3
0.76297	0.878	0.13084	1
0.69656	0.90408	0.12192	1
1.0169	0.83638	0.37559	2
0.81953	0.84577	0.30116	2
1.18534	0.73779	0.15533	3
1.0886	0.75784	0.127	3
0.70849	0.91832	0.08652	1
0.41108	0.92304	0.1534	1
1.10438	0.86576	0.23899	2
1.54012	0.88356	0.2663	2
0.70188	0.78333	0.27819	3
1.00373	0.78973	0.17344	3
1.00494	0.98477	0.10781	1
0.74217	1.03455	0.48883	1
0.92049	0.94775	0.23537	2
1.22339	1.02213	0.10194	2
0.71321	0.79345	0.23398	3
1.4342	0.84885	0.11995	3
0.75578	1.08622	0.30707	1
0.91941	1.10743	0.30241	1
0.80912	1.03894	0.29215	2
1.22973	1.05722	0.26348	2
0.968	0.93463	0.29013	3
0.75085	0.94963	0.19069	3
0.7784	1.15269	0.25227	1
0.70108	1.23634	0.1818	1
0.96237	1.0887	0.2303	2
0.95634	1.10508	0.13913	2
0.53847	0.96234	0.13939	3
1.46128	0.99322	0.0851	3
1.20254	1.26145	0.21586	1
1.3246	1.26985	0.25744	1
0.84825	1.11944	0.16906	2
0.7404	1.13319	0.13845	2
1.16142	1.02491	0.05526	3
0.8012	1.03055	0.15447	3
1.09077	1.29115	0.14429	1
0.53831	1.33477	0.11419	1
1.25655	1.14811	0.24037	2
0.83668	1.1658	0.13975	2
1.03949	1.03144	0.30238	3
0.9757	1.04306	0.10603	3
1.4777	1.34767	0.09881	1
0.98444	1.37395	0.17914	1
1.23978	1.19639	0.16853	2
1.09366	1.23839	0.25795	2
1.10354	1.10563	0.21571	3
0.50389	1.17222	0.15992	3
1.41126	1.3741	0.13428	1
0.85019	1.38074	0.08722	1
0.74364	1.28452	0.08485	2
1.00433	1.29001	0.20413	2
1.43289	1.19057	0.28078	3
0.80758	1.24333	0.09332	3
1.08781	1.40442	0.28071	1
0.93885	1.41013	0.08369	1
0.63325	1.36473	0.05896	2
1.30404	1.37048	0.07061	2
0.92247	1.26716	0.10077	3
1.2324	1.28199	0.28949	3
0.77834	1.44274	0.09122	1
1.4842	1.48036	0.16499	1
1.3552	1.38621	0.26964	2
1.16434	1.54005	0.23937	2
0.5994	1.2851	0.34499	3
1.11079	1.30293	0.24064	3
0.89657	1.49338	0.19509	1
1.2538	1.51119	0.24526	1
1.46579	1.54433	0.37864	2
0.97787	1.79151	0.22901	2
0.69831	1.31602	0.15771	3
1.02427	1.33306	0.23151	3
1.17753	1.53977	0.1301	1
0.94871	1.6028	0.16098	1
1.24214	1.79488	0.20648	2
0.86838	1.79655	0.1688	2
0.73875	1.36371	0.23305	3
1.52984	1.36699	0.17374	3
1.25602	1.68444	0.15788	1
1.61352	1.73753	0.15632	1
0.7599	1.82824	0.09075	2
1.08885	1.89334	0.18232	2
0.62856	1.40717	0.28566	3
1.28432	1.43018	0.09536	3
0.96093	2.13658	0.17003	1
0.74207	2.576	0.13225	1
1.80441	1.92346	0.12425	2
0.90689	1.9717	0.08154	2
0.92473	1.44495	0.14829	3
1.18797	1.45391	0.22923	3
1.55212	2.63073	0.13484	1
0.6464	2.66381	0.39275	1
1.14405	1.98778	0.25225	2
2.05814	1.99655	0.18825	2
1.01546	1.4578	0.08892	3
1.28983	1.52127	0.14887	3
