0.82096	0.51316	0.13109	5
1.35881	0.51453	0.12301	3
0.74134	0.51626	0.21251	4
0.90061	0.52271	0.26448	2
0.94247	0.52405	0.19019	5
0.74181	0.52574	0.10859	1
0.78022	0.54647	0.27643	1
0.90976	0.55405	0.27422	4
0.85246	0.55829	0.30867	1
1.08761	0.56218	0.27451	5
1.11723	0.57372	0.23913	2
0.78154	0.57756	0.18445	1
1.35539	0.59898	0.27613	4
1.05444	0.60125	0.16527	5
0.81006	0.61925	0.30838	2
1.10957	0.63542	0.13374	3
1.69432	0.64578	0.32097	5
0.91332	0.6779	0.14975	6
0.91332	0.6779	0.14975	6
0.91332	0.6779	0.14975	6
0.90487	0.68147	0.19902	1
0.93253	0.68271	0.14128	4
1.269	0.6906	0.09007	6
1.269	0.6906	0.09007	6
1.269	0.6906	0.09007	6
1.07091	0.7	0.16372	2
1.20655	0.70357	0.5	3
1.31899	0.70483	0.11459	5
1.17927	0.70579	0.35243	6
1.17927	0.70579	0.35243	6
1.17927	0.70579	0.35243	6
0.83239	0.70586	0.03472	3
1.05853	0.71218	0.21766	2
0.84321	0.71503	0.1816	5
1.16655	0.72347	0.08417	3
1.66544	0.7285	0.0981	2
1.73185	0.73005	0.14341	5
1.18534	0.73779	0.15533	5
0.81517	0.73836	0.29089	1
0.63595	0.73997	0.31749	1
0.85226	0.75467	0.13435	1
1.0886	0.75784	0.127	5
1.2033	0.76082	0.18097	6
1.2033	0.76082	0.18097	6
1.2033	0.76082	0.18097	6
1.05615	0.77543	0.10983	4
0.92648	0.77724	0.13964	4
0.94775	0.7774	0.21869	1
0.70188	0.78333	0.27819	3
1.00373	0.78973	0.17344	5
0.71321	0.79345	0.23398	3
1.3784	0.8036	0.19098	6
1.3784	0.8036	0.19098	6
1.3784	0.8036	0.19098	6
1.17548	0.81871	0.07185	2
1.00382	0.82144	0.10494	6
1.00382	0.82144	0.10494	6
1.00382	0.82144	0.10494	6
1.0169	0.83638	0.37559	4
0.81953	0.84577	0.30116	4
1.4342	0.84885	0.11995	5
1.10438	0.86576	0.23899	4
0.76297	0.878	0.13084	6
0.76297	0.878	0.13084	6
0.76297	0.878	0.13084	6
1.54012	0.88356	0.2663	4
0.69656	0.90408	0.12192	1
0.70849	0.91832	0.08652	1
0.41108	0.92304	0.1534	1
0.968	0.93463	0.29013	3
0.92049	0.94775	0.23537	4
0.75085	0.94963	0.19069	5
0.53847	0.96234	0.13939	5
1.00494	0.98477	0.10781	1
1.46128	0.99322	0.0851	5
1.22339	1.02213	0.10194	2
1.16142	1.02491	0.05526	5
0.8012	1.03055	0.15447	5
1.03949	1.03144	0.30238	5
0.74217	1.03455	0.48883	1
0.80912	1.03894	0.29215	4
0.9757	1.04306	0.10603	5
1.22973	1.05722	0.26348	4
0.75578	1.08622	0.30707	1
0.96237	1.0887	0.2303	4
0.95634	1.10508	0.13913	2
1.10354	1.10563	0.21571	3
0.91941	1.10743	0.30241	1
0.84825	1.11944	0.16906	2
0.7404	1.13319	0.13845	4
1.25655	1.14811	0.24037	2
0.7784	1.15269	0.25227	1
0.83668	1.1658	0.13975	4
0.50389	1.17222	0.15992	3
1.43289	1.19057	0.28078	3
1.23978	1.19639	0.16853	4
0.70108	1.23634	0.1818	1
1.09366	1.23839	0.25795	2
0.80758	1.24333	0.09332	5
1.20254	1.26145	0.21586	1
0.92247	1.26716	0.10077	3
1.3246	1.26985	0.25744	6
1.3246	1.26985	0.25744	6
1.3246	1.26985	0.25744	6
1.2324	1.28199	0.28949	3
0.74364	1.28452	0.08485	4
0.5994	1.2851	0.34499	5
1.00433	1.29001	0.20413	4
1.09077	1.29115	0.14429	6
1.09077	1.29115	0.14429	6
1.09077	1.29115	0.14429	6
1.11079	1.30293	0.24064	3
0.69831	1.31602	0.15771	3
1.02427	1.33306	0.23151	5
0.53831	1.33477	0.11419	1
1.4777	1.34767	0.09881	6
1.4777	1.34767	0.09881	6
1.4777	1.34767	0.09881	6
0.73875	1.36371	0.23305	5
0.63325	1.36473	0.05896	4
1.52984	1.36699	0.17374	5
1.30404	1.37048	0.07061	4
0.98444	1.37395	0.17914	6
0.98444	1.37395	0.17914	6
1.41126	1.3741	0.13428	6
1.41126	1.3741	0.13428	6
0.85019	1.38074	0.08722	1
1.3552	1.38621	0.26964	4
1.08781	1.40442	0.28071	6
1.08781	1.40442	0.28071	6
0.62856	1.40717	0.28566	3
0.93885	1.41013	0.08369	1
1.28432	1.43018	0.09536	5
0.77834	1.44274	0.09122	1
0.92473	1.44495	0.14829	3
1.18797	1.45391	0.22923	5
1.01546	1.4578	0.08892	3
1.4842	1.48036	0.16499	6
1.4842	1.48036	0.16499	6
0.89657	1.49338	0.19509	6
0.89657	1.49338	0.19509	6
1.2538	1.51119	0.24526	6
1.2538	1.51119	0.24526	6
1.2538	1.51119	0.24526	6
1.28983	1.52127	0.14887	5
1.49179	1.52422	0.18658	5
1.17753	1.53977	0.1301	1
1.16434	1.54005	0.23937	4
1.46579	1.54433	0.37864	4
0.81933	1.54567	0.30536	5
1.10122	1.56418	0.09575	3
1.34538	1.57022	0.15129	5
0.94871	1.6028	0.16098	6
0.94871	1.6028	0.16098	6
0.94871	1.6028	0.16098	6
1.25602	1.68444	0.15788	6
1.25602	1.68444	0.15788	6
1.25602	1.68444	0.15788	6
1.07821	1.68906	0.23733	3
1.01601	1.69223	0.29597	3
1.34917	1.6974	0.13229	3
2.19054	1.70257	0.21894	5
1.61352	1.73753	0.15632	6
1.61352	1.73753	0.15632	6
1.61352	1.73753	0.15632	6
0.88245	1.75496	0.1944	3
0.97787	1.79151	0.22901	4
1.24214	1.79488	0.20648	2
0.86838	1.79655	0.1688	2
1.00627	1.81689	0.18622	5
0.7599	1.82824	0.09075	2
1.93513	1.83794	0.18836	5
1.08885	1.89334	0.18232	2
1.80441	1.92346	0.12425	4
1.16738	1.93815	0.10698	5
1.38278	1.96672	0.2976	5
0.90689	1.9717	0.08154	4
1.14405	1.98778	0.25225	2
1.14926	1.99497	0.11357	3
2.05814	1.99655	0.18825	4
1.608	2.01146	0.09196	3
0.99114	2.01179	0.10711	5
1.80468	2.01305	0.18574	3
1.5695	2.02583	0.15193	3
2.01415	2.0366	0.17632	4
0.8274	2.05123	0.13169	5
0.78131	2.07047	0.09394	2
1.23619	2.08179	0.11321	2
0.96093	2.13658	0.17003	6
0.96093	2.13658	0.17003	6
0.96093	2.13658	0.17003	6
0.71858	2.15778	0.1412	4
2.36601	2.19434	0.21611	5
0.88323	2.23953	0.07006	3
1.20437	2.24437	0.16068	3
0.70531	2.2619	0.15478	3
1.62764	2.26527	0.08149	5
0.93878	2.26758	0.25055	5
0.90249	2.30378	0.1471	5
1.59193	2.30401	0.10469	4
1.57637	2.31453	0.1279	5
1.20642	2.37519	0.14645	3
0.37037	2.56859	0.14548	5
0.74207	2.576	0.13225	1
1.55212	2.63073	0.13484	6
1.55212	2.63073	0.13484	6
0.6464	2.66381	0.39275	6
0.6464	2.66381	0.39275	6
0.9238	2.92677	0.22862	5
1.03819	2.94339	0.12525	4
