1.30463	-0.16596	0.15073	2	2	10	2	3	7
1.17793	-0.1527	0.5	2	2	10	2	3	8
1.07807	-0.44051	0.15996	3	2	10	2	3	9
0.97426	-0.40939	0.05283	3	2	10	2	3	10
0.46429	-2.74341	0.20093	1	3	11	1	1	1
0.70108	1.23634	0.1818	1	3	11	1	1	2
1.01546	1.4578	0.08892	1	3	11	1	1	3
1.16434	1.54005	0.23937	1	3	11	1	1	4
1.54012	0.88356	0.2663	2	3	11	1	1	5
1.3246	1.26985	0.25744	2	3	11	1	1	6
1.02427	1.33306	0.23151	2	3	11	1	1	7
1.41126	1.3741	0.13428	2	3	11	1	1	8
0.855	0.40163	0.41689	3	3	11	1	1	9
0.81006	0.61925	0.30838	3	3	11	1	1	10
0.28227	-2.26857	0.26074	1	3	12	1	2	1
0.60717	-0.29228	0.18623	1	3	12	1	2	2
1.11079	1.30293	0.24064	1	3	12	1	2	3
1.07821	1.68906	0.23733	1	3	12	1	2	4
1.43289	1.19057	0.28078	2	3	12	1	2	5
1.4777	1.34767	0.09881	2	3	12	1	2	6
1.3552	1.38621	0.26964	2	3	12	1	2	7
1.4842	1.48036	0.16499	2	3	12	1	2	8
0.51477	-1.84796	0.13564	3	3	12	1	2	9
0.84825	1.11944	0.16906	3	3	12	1	2	10
0.93621	-0.05029	0.14846	1	3	13	2	1	1
0.94186	0.16016	0.14885	1	3	13	2	1	2
1.27402	0.34729	0.10004	1	3	13	2	1	3
0.83239	0.70586	0.03472	1	3	13	2	1	4
1.269	0.6906	0.09007	2	3	13	2	1	5
1.16655	0.72347	0.08417	2	3	13	2	1	6
1.0886	0.75784	0.127	2	3	13	2	1	7
1.49179	1.52422	0.18658	2	3	13	2	1	8
0.7895	0.16883	0.04702	3	3	13	2	1	9
1.17548	0.81871	0.07185	3	3	13	2	1	10
0.8646	0.07006	0.20903	1	3	14	2	2	1
0.99128	0.15425	0.12452	1	3	14	2	2	2
0.80824	0.47071	0.07509	1	3	14	2	2	3
1.05615	0.77543	0.10983	1	3	14	2	2	4
0.89208	0.32987	0.14618	2	3	14	2	2	5
0.74105	0.36816	0.1887	2	3	14	2	2	6
1.11062	0.37674	0.20046	2	3	14	2	2	7
0.90976	0.55405	0.27422	2	3	14	2	2	8
1.0015	-0.06586	0.28001	3	3	14	2	2	9
1.20666	-0.03132	0.16188	3	3	14	2	2	10
0.59362	-2.06476	0.16105	1	3	15	3	1	1
0.83992	-0.74371	0.11924	1	3	15	3	1	2
0.78424	-0.69231	0.26217	1	3	15	3	1	3
0.96256	-0.44516	0.12454	1	3	15	3	1	4
0.69825	-0.98901	0.21158	2	3	15	3	1	5
1.05559	-0.90949	0.5	2	3	15	3	1	6
1.21828	-0.8066	0.21113	2	3	15	3	1	7
1.09781	-0.25021	0.052	2	3	15	3	1	8
0.91251	-1.19655	0.08727	3	3	15	3	1	9
1.35127	-0.47087	0.09622	3	3	15	3	1	10
0.73863	-1.25067	0.10454	1	3	16	3	2	1
0.87388	-0.99558	0.22001	1	3	16	3	2	2
0.66529	-0.88196	0.1816	1	3	16	3	2	3
0.90327	-0.54208	0.14408	1	3	16	3	2	4
0.94372	-0.77609	0.35953	2	3	16	3	2	5
1.15438	-0.67169	0.34593	2	3	16	3	2	6
1.49252	-0.52602	0.19399	2	3	16	3	2	7
1.07235	-0.18562	0.08196	2	3	16	3	2	8
0.95676	-1.20698	0.11154	3	3	16	3	2	9
1.04963	-0.60418	0.09479	3	3	16	3	2	10
0.37622	-2.50664	0.2354	1	4	17	1	1	1
0.98444	1.37395	0.17914	1	4	17	1	1	2
1.34917	1.6974	0.13229	1	4	17	1	1	3
0.70531	2.2619	0.15478	1	4	17	1	1	4
0.65367	0.30637	0.5	2	4	17	1	1	5
0.53847	0.96234	0.13939	2	4	17	1	1	6
2.19054	1.70257	0.21894	2	4	17	1	1	7
1.93513	1.83794	0.18836	2	4	17	1	1	8
0.6157	-1.24491	0.09633	3	4	17	1	1	9
0.7632	-0.82894	0.19896	3	4	17	1	1	10
0.94775	0.7774	0.21869	1	4	18	2	1	1
1.3784	0.8036	0.19098	1	4	18	2	1	2
1.10438	0.86576	0.23899	1	4	18	2	1	3
0.93885	1.41013	0.08369	1	4	18	2	1	4
1.07636	0.37194	0.02523	2	4	18	2	1	5
1.20655	0.70357	0.5	2	4	18	2	1	6
1.00373	0.78973	0.17344	2	4	18	2	1	7
1.20437	2.24437	0.16068	2	4	18	2	1	8
1.16382	0.1503	0.34191	3	4	18	2	1	9
1.05853	0.71218	0.21766	3	4	18	2	1	10
1.02068	-0.49628	0.25138	1	4	19	3	1	1
0.86811	-0.12321	0.18031	1	4	19	3	1	2
0.91703	-0.03528	0.17517	1	4	19	3	1	3
0.72185	0.00125	0.09602	1	4	19	3	1	4
0.8034	-0.09937	0.0924	2	4	19	3	1	5
1.17228	0.13248	0.18882	2	4	19	3	1	6
1.13838	0.20749	0.17817	2	4	19	3	1	7
0.74188	0.23092	0.08413	2	4	19	3	1	8
1.08948	-0.71943	0.17009	3	4	19	3	1	9
1.05442	-0.50597	0.08432	3	4	19	3	1	10
0.78774	-1.73743	0.17432	1	4	20	4	1	1
1.01832	-1.70256	0.32517	1	4	20	4	1	2
0.94676	-0.93393	0.06713	1	4	20	4	1	3
0.73199	-0.59644	0.11454	1	4	20	4	1	4
0.64116	-1.29142	0.14806	2	4	20	4	1	5
0.83806	-1.22873	0.13238	2	4	20	4	1	6
0.76663	-1.06104	0.1238	2	4	20	4	1	7
1.17266	-0.76548	0.16692	2	4	20	4	1	8
1.1064	-1.3969	0.19598	3	4	20	4	1	9
1.18722	-1.31787	0.13321	3	4	20	4	1	10
