1.17548	0.81871	0.07185	3	3	4
1.3784	0.8036	0.19098	1	3	5
1.0169	0.83638	0.37559	1	3	5
1.10438	0.86576	0.23899	1	3	5
0.76297	0.878	0.13084	1	3	5
0.70849	0.91832	0.08652	1	3	5
0.41108	0.92304	0.1534	1	3	5
0.968	0.93463	0.29013	1	3	5
0.92049	0.94775	0.23537	1	3	5
1.3246	1.26985	0.25744	2	3	5
1.2324	1.28199	0.28949	2	3	5
0.74364	1.28452	0.08485	2	3	5
0.5994	1.2851	0.34499	2	3	5
1.02427	1.33306	0.23151	2	3	5
1.4777	1.34767	0.09881	2	3	5
0.73875	1.36371	0.23305	2	3	5
0.63325	1.36473	0.05896	2	3	5
1.56915	0.48487	0.2063	3	3	5
0.90061	0.52271	0.26448	3	3	5
1.11723	0.57372	0.23913	3	3	5
0.81006	0.61925	0.30838	3	3	5
0.91332	0.6779	0.14975	1	2	6
0.90487	0.68147	0.19902	1	2	6
1.17927	0.70579	0.35243	1	2	6
0.83239	0.70586	0.03472	1	2	6
0.63595	0.73997	0.31749	1	2	6
0.85226	0.75467	0.13435	1	2	6
1.05615	0.77543	0.10983	1	2	6
0.94775	0.7774	0.21869	1	2	6
1.16142	1.02491	0.05526	2	2	6
0.8012	1.03055	0.15447	2	2	6
1.03949	1.03144	0.30238	2	2	6
0.80912	1.03894	0.29215	2	2	6
0.96237	1.0887	0.2303	2	2	6
1.10354	1.10563	0.21571	2	2	6
0.83668	1.1658	0.13975	2	2	6
1.43289	1.19057	0.28078	2	2	6
1.25325	0.23521	0.21215	3	2	6
0.76827	0.39634	0.3143	3	2	6
0.855	0.40163	0.41689	3	2	6
1.08426	0.40513	0.12455	3	2	6
0.80824	0.47071	0.07509	1	2	7
1.15175	0.4965	0.09064	1	2	7
1.05138	0.51094	0.07302	1	2	7
0.74134	0.51626	0.21251	1	2	7
0.78022	0.54647	0.27643	1	2	7
0.85246	0.55829	0.30867	1	2	7
0.78154	0.57756	0.18445	1	2	7
1.35539	0.59898	0.27613	1	2	7
0.92648	0.77724	0.13964	2	2	7
1.00373	0.78973	0.17344	2	2	7
0.71321	0.79345	0.23398	2	2	7
1.00382	0.82144	0.10494	2	2	7
1.4342	0.84885	0.11995	2	2	7
1.54012	0.88356	0.2663	2	2	7
0.75085	0.94963	0.19069	2	2	7
0.53847	0.96234	0.13939	2	2	7
0.98843	0.07261	0.11335	3	2	7
1.51543	0.12667	0.18331	3	2	7
1.16382	0.1503	0.34191	3	2	7
0.7895	0.16883	0.04702	3	2	7
1.01793	0.19273	0.34486	1	2	8
0.51767	0.23125	0.21801	1	2	8
0.72184	0.28359	0.08711	1	2	8
0.52688	0.29777	0.1472	1	2	8
1.47703	0.32935	0.12674	1	2	8
1.01454	0.33055	0.23742	1	2	8
1.27402	0.34729	0.10004	1	2	8
0.82244	0.35952	0.19388	1	2	8
0.93253	0.68271	0.14128	2	2	8
1.269	0.6906	0.09007	2	2	8
1.20655	0.70357	0.5	2	2	8
1.31899	0.70483	0.11459	2	2	8
1.16655	0.72347	0.08417	2	2	8
1.73185	0.73005	0.14341	2	2	8
1.18534	0.73779	0.15533	2	2	8
1.0886	0.75784	0.127	2	2	8
0.75207	-0.03358	0.14237	3	2	8
1.20666	-0.03132	0.16188	3	2	8
0.81181	0.02365	0.18466	3	2	8
1.12345	0.05971	0.19227	3	2	8
1.41811	0.06245	0.14843	1	2	9
0.8646	0.07006	0.20903	1	2	9
1.12392	0.08478	0.09302	1	2	9
1.04105	0.08671	0.16097	1	2	9
0.89984	0.10393	0.13245	1	2	9
0.8525	0.11091	0.08883	1	2	9
0.99128	0.15425	0.12452	1	2	9
0.94186	0.16016	0.14885	1	2	9
1.38875	0.47849	0.11522	2	2	9
1.46518	0.49739	0.16306	2	2	9
0.69642	0.50846	0.0993	2	2	9
0.82096	0.51316	0.13109	2	2	9
0.94247	0.52405	0.19019	2	2	9
0.90976	0.55405	0.27422	2	2	9
1.08761	0.56218	0.27451	2	2	9
1.05444	0.60125	0.16527	2	2	9
0.71958	-0.34696	0.06723	3	2	9
0.85197	-0.26127	0.15188	3	2	9
1.0015	-0.06586	0.28001	3	2	9
0.66322	-0.04312	0.14751	3	2	9
0.83206	-0.07859	0.17202	1	2	10
0.50461	-0.06314	0.10643	1	2	10
0.93621	-0.05029	0.14846	1	2	10
0.91703	-0.03528	0.17517	1	2	10
0.89732	-0.03003	0.21412	1	2	10
0.9491	-0.01374	0.06349	1	2	10
0.72185	0.00125	0.09602	1	2	10
0.62533	0.01329	0.5	1	2	10
0.65367	0.30637	0.5	2	2	10
1.32618	0.31777	0.08593	2	2	10
0.89208	0.32987	0.14618	2	2	10
0.66667	0.35117	0.25579	2	2	10
0.74105	0.36816	0.1887	2	2	10
1.07636	0.37194	0.02523	2	2	10
1.11062	0.37674	0.20046	2	2	10
0.61269	0.44052	0.10758	2	2	10
1.35127	-0.47087	0.09622	3	2	10
1.07807	-0.44051	0.15996	3	2	10
0.66978	-0.42208	0.15858	3	2	10
0.97426	-0.40939	0.05283	3	2	10
0.81498	-0.31511	0.15461	1	1	11
0.60717	-0.29228	0.18623	1	1	11
0.6802	-0.24366	0.18296	1	1	11
0.62832	-0.21445	0.2227	1	1	11
1.091	-0.19352	0.17694	1	1	11
0.76931	-0.19069	0.24636	1	1	11
0.86811	-0.12321	0.18031	1	1	11
1.00126	-0.10199	0.40648	1	1	11
1.21852	0.10318	0.05654	2	1	11
1.0046	0.1092	0.08802	2	1	11
1.19155	0.11524	0.25589	2	1	11
1.17228	0.13248	0.18882	2	1	11
1.13838	0.20749	0.17817	2	1	11
0.95026	0.22868	0.15552	2	1	11
0.74188	0.23092	0.08413	2	1	11
0.95411	0.2691	0.34229	2	1	11
1.04963	-0.60418	0.09479	3	1	11
0.8442	-0.5534	0.27218	3	1	11
0.63901	-0.53989	0.19376	3	1	11
1.05442	-0.50597	0.08432	3	1	11
0.85165	-0.60429	0.33388	1	1	12
0.73199	-0.59644	0.11454	1	1	12
0.90327	-0.54208	0.14408	1	1	12
1.02068	-0.49628	0.25138	1	1	12
1.07983	-0.46626	0.17154	1	1	12
0.96256	-0.44516	0.12454	1	1	12
0.79089	-0.37825	0.28961	1	1	12
0.74871	-0.3736	0.19772	1	1	12
1.23326	-0.10127	0.10312	2	1	12
0.8034	-0.09937	0.0924	2	1	12
0.85096	-0.09029	0.26784	2	1	12
0.60727	-0.07633	0.28479	2	1	12
1.07956	-0.03388	0.33509	2	1	12
0.72659	-0.0159	0.30398	2	1	12
0.75679	0.06256	0.13823	2	1	12
1.10579	0.07243	0.16636	2	1	12
0.7632	-0.82894	0.19896	3	1	12
1.08948	-0.71943	0.17009	3	1	12
0.85969	-0.68603	0.08217	3	1	12
0.65346	-0.62802	0.17127	3	1	12
0.37867	-1.04841	0.20456	1	1	13
0.87388	-0.99558	0.22001	1	1	13
0.94676	-0.93393	0.06713	1	1	13
0.66529	-0.88196	0.1816	1	1	13
0.83992	-0.74371	0.11924	1	1	13
0.57169	-0.73814	0.22675	1	1	13
0.78424	-0.69231	0.26217	1	1	13
0.46165	-0.68048	0.21056	1	1	13
1.09781	-0.25021	0.052	2	1	13
0.47284	-0.21862	0.28663	2	1	13
0.93593	-0.20202	0.17977	2	1	13
1.07235	-0.18562	0.08196	2	1	13
0.73571	-0.17581	0.06579	2	1	13
1.30463	-0.16596	0.15073	2	1	13
0.75222	-0.16255	0.27858	2	1	13
1.17793	-0.1527	0.5	2	1	13
0.91251	-1.19655	0.08727	3	1	13
0.91004	-1.12367	0.13877	3	1	13
0.59006	-1.02769	0.10096	3	1	13
0.44338	-0.94449	0.09175	3	1	13
0.5117	-1.81496	0.16376	1	1	14
0.48935	-1.78184	0.18681	1	1	14
0.78774	-1.73743	0.17432	1	1	14
1.01832	-1.70256	0.32517	1	1	14
0.34901	-1.56045	0.20501	1	1	14
0.51357	-1.48062	0.17331	1	1	14
0.73863	-1.25067	0.10454	1	1	14
0.51599	-1.23995	0.28683	1	1	14
1.21828	-0.8066	0.21113	2	1	14
0.94372	-0.77609	0.35953	2	1	14
0.80136	-0.76802	0.34693	2	1	14
1.17266	-0.76548	0.16692	2	1	14
1.15438	-0.67169	0.34593	2	1	14
1.49252	-0.52602	0.19399	2	1	14
0.76685	-0.3716	0.202	2	1	14
0.70538	-0.29667	0.11547	2	1	14
1.18722	-1.31787	0.13321	3	1	14
0.59685	-1.26581	0.23214	3	1	14
0.6157	-1.24491	0.09633	3	1	14
0.95676	-1.20698	0.11154	3	1	14
0.28212	-3.4292	0.188	1	1	15
0.36385	-3.33036	0.1767	1	1	15
0.36893	-2.93842	0.18308	1	1	15
0.46429	-2.74341	0.20093	1	1	15
0.35074	-2.66541	0.2052	1	1	15
0.37622	-2.50664	0.2354	1	1	15
0.28227	-2.26857	0.26074	1	1	15
0.59362	-2.06476	0.16105	1	1	15
0.55474	-1.44975	0.34075	2	1	15
0.50991	-1.44914	0.14694	2	1	15
0.64116	-1.29142	0.14806	2	1	15
0.83806	-1.22873	0.13238	2	1	15
0.76663	-1.06104	0.1238	2	1	15
0.69825	-0.98901	0.21158	2	1	15
0.47563	-0.94598	0.16654	2	1	15
1.05559	-0.90949	0.5	2	1	15
0.51477	-1.84796	0.13564	3	1	15
0.83657	-1.45579	0.1715	3	1	15
1.01096	-1.42941	0.18369	3	1	15
1.1064	-1.3969	0.19598	3	1	15
