0.28227	-2.26857	0.26074	1	1
0.50991	-1.44914	0.14694	2	1
0.63901	-0.53989	0.19376	3	1
0.83206	-0.07859	0.17202	1	1
1.38875	0.47849	0.11522	2	1
1.27402	0.34729	0.10004	1	1
1.0886	0.75784	0.127	2	1
1.05615	0.77543	0.10983	1	1
1.93513	1.83794	0.18836	2	1
1.24214	1.79488	0.20648	3	1
0.36385	-3.33036	0.1767	1	2
0.36893	-2.93842	0.18308	1	2
0.35074	-2.66541	0.2052	1	2
0.44338	-0.94449	0.09175	3	2
1.47703	0.32935	0.12674	1	2
1.31899	0.70483	0.11459	2	2
1.66544	0.7285	0.0981	3	2
1.608	2.01146	0.09196	2	2
1.5695	2.02583	0.15193	2	2
0.93878	2.26758	0.25055	2	2
0.28212	-3.4292	0.188	1	3
0.46429	-2.74341	0.20093	1	3
0.75679	0.06256	0.13823	2	3
1.46518	0.49739	0.16306	2	3
1.73185	0.73005	0.14341	2	3
1.25325	0.23521	0.21215	3	3
1.22339	1.02213	0.10194	3	3
1.14926	1.99497	0.11357	1	3
1.59193	2.30401	0.10469	1	3
1.20642	2.37519	0.14645	2	3
1.19155	0.11524	0.25589	2	4
1.11062	0.37674	0.20046	2	4
1.269	0.6906	0.09007	2	4
1.56915	0.48487	0.2063	3	4
1.05853	0.71218	0.21766	3	4
0.97787	1.79151	0.22901	1	4
0.90689	1.9717	0.08154	1	4
1.80468	2.01305	0.18574	1	4
0.88323	2.23953	0.07006	1	4
1.20437	2.24437	0.16068	2	4
0.51477	-1.84796	0.13564	3	5
0.51357	-1.48062	0.17331	1	5
0.57169	-0.73814	0.22675	1	5
0.66978	-0.42208	0.15858	3	5
1.18534	0.73779	0.15533	2	5
0.71321	0.79345	0.23398	2	5
1.54012	0.88356	0.2663	2	5
1.17927	0.70579	0.35243	1	5
0.83668	1.1658	0.13975	2	5
1.10438	0.86576	0.23899	1	5
0.37622	-2.50664	0.2354	1	6
0.46165	-0.68048	0.21056	1	6
0.8442	-0.5534	0.27218	3	6
1.16142	1.02491	0.05526	2	6
1.3784	0.8036	0.19098	1	6
1.3246	1.26985	0.25744	2	6
1.02427	1.33306	0.23151	2	6
1.07091	0.7	0.16372	3	6
1.08781	1.40442	0.28071	1	6
0.71858	2.15778	0.1412	2	6
0.55474	-1.44975	0.34075	2	7
0.83657	-1.45579	0.1715	3	7
0.5117	-1.81496	0.16376	1	7
0.47284	-0.21862	0.28663	2	7
0.62533	0.01329	0.5	1	7
0.85246	0.55829	0.30867	1	7
1.00382	0.82144	0.10494	2	7
1.4342	0.84885	0.11995	2	7
1.22973	1.05722	0.26348	1	7
1.17548	0.81871	0.07185	3	7
1.05559	-0.90949	0.5	2	8
0.80136	-0.76802	0.34693	2	8
0.76685	-0.3716	0.202	2	8
0.78424	-0.69231	0.26217	1	8
1.02068	-0.49628	0.25138	1	8
1.07983	-0.46626	0.17154	1	8
1.23326	-0.10127	0.10312	2	8
1.08948	-0.71943	0.17009	3	8
0.85969	-0.68603	0.08217	3	8
0.93621	-0.05029	0.14846	1	8
0.70538	-0.29667	0.11547	2	9
