   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
Mean = 
   0.39958   0.61010   0.72834   0.49330   0.72116   0.83486
   0.39777   0.60643   0.72316   0.19955   0.33887   0.44079
   0.39859   0.60796   0.72521   0.48896   0.72020   0.83772
   0.39901   0.60872   0.72626   0.44484   0.66452   0.78383
   0.39797   0.60664   0.72339   0.28281   0.45271   0.56504
   0.39546   0.60113   0.71501   0.11444   0.19126   0.24996
   0.39364   0.59729   0.70950   0.18838   0.31110   0.40219
   0.39461   0.59913   0.71201   0.50407   0.73715   0.85259
   0.39432   0.59860   0.71142   0.36195   0.55846   0.67837
   0.39535   0.60055   0.71407   0.51245   0.74808   0.86336
   0.39618   0.60208   0.71611   0.49109   0.71844   0.83221
   0.39710   0.60383   0.71849   0.50303   0.73701   0.85386
   0.39738   0.60440   0.71938   0.43006   0.64858   0.77021
   0.39686   0.60341   0.71812   0.33627   0.52670   0.64592
   0.39784   0.60522   0.72053   0.51165   0.74559   0.85991
   0.39878   0.60695   0.72281   0.50904   0.74123   0.85479
   0.39973   0.60867   0.72506   0.51091   0.74298   0.85607
   0.40036   0.60986   0.72669   0.47489   0.70333   0.82246
   0.40107   0.61114   0.72836   0.48529   0.71185   0.82638
   0.40096   0.61094   0.72816   0.38787   0.59441   0.71595
   0.40049   0.61002   0.72700   0.34510   0.53762   0.65827
   0.39962   0.60833   0.72477   0.29471   0.47337   0.59260
   0.40036   0.60963   0.72644   0.48895   0.71371   0.82583
   0.39939   0.60769   0.72378   0.28282   0.45215   0.56457
   0.40019   0.60912   0.72564   0.49672   0.72433   0.83730
   0.40077   0.61016   0.72697   0.47235   0.69410   0.80786
   0.40105   0.61067   0.72772   0.43445   0.65218   0.77327
   0.40185   0.61210   0.72955   0.50081   0.72882   0.84097
   0.40237   0.61306   0.73086   0.46623   0.69177   0.81127
   0.40322   0.61456   0.73276   0.50884   0.73818   0.84965
   0.40403   0.61598   0.73455   0.50510   0.73326   0.84466
   0.40324   0.61430   0.73220   0.30388   0.47532   0.58694
   0.40284   0.61351   0.73118   0.35308   0.54742   0.66726
   0.40069   0.60886   0.72423   0.12935   0.21966   0.28978
   0.40074   0.60893   0.72437   0.40728   0.61455   0.73354
   0.40144   0.61016   0.72595   0.49069   0.71413   0.82500
   0.40142   0.61015   0.72602   0.39902   0.60903   0.73094
   0.40088   0.60912   0.72472   0.33152   0.52169   0.64175
   0.40058   0.60852   0.72396   0.36211   0.55789   0.67604
   0.40019   0.60780   0.72309   0.35019   0.54625   0.66682
   0.39833   0.60383   0.71726   0.15673   0.26177   0.34298
   0.39710   0.60145   0.71410   0.23726   0.39651   0.51013
   0.39750   0.60227   0.71532   0.45048   0.67320   0.79412
   0.39757   0.60242   0.71563   0.40684   0.61563   0.73591
   0.39785   0.60298   0.71649   0.43428   0.65193   0.77294
   0.39598   0.59901   0.71066   0.14925   0.25091   0.32893
   0.39527   0.59763   0.70883   0.30150   0.47578   0.58842
   0.39611   0.59923   0.71101   0.50768   0.74025   0.85448
   0.39688   0.60066   0.71293   0.49944   0.72769   0.84002
   0.39763   0.60205   0.71479   0.49758   0.72583   0.83889
   0.39577   0.59821   0.70929   0.14546   0.25537   0.34224
   0.39650   0.59962   0.71123   0.49566   0.72564   0.84130
   0.39618   0.59906   0.71064   0.35202   0.54854   0.67070
   0.39656   0.59981   0.71176   0.44872   0.66806   0.78721
   0.39595   0.59873   0.71047   0.31296   0.50041   0.62305
   0.39671   0.60014   0.71236   0.50018   0.72871   0.84113
   0.39744   0.60152   0.71421   0.49873   0.72740   0.84056
   0.39665   0.60011   0.71250   0.28782   0.47131   0.59553
   0.39616   0.59918   0.71136   0.32716   0.51374   0.63278
   0.39593   0.59879   0.71094   0.36416   0.56229   0.68216
   0.39629   0.59954   0.71207   0.44714   0.66876   0.78971
   0.39656   0.60009   0.71292   0.43363   0.65171   0.77216
   0.39443   0.59547   0.70594   0.09495   0.16453   0.21949
   0.39523   0.59701   0.70805   0.50822   0.74118   0.85553
   0.39429   0.59515   0.70550   0.26171   0.41971   0.52651
   0.39494   0.59639   0.70721   0.48737   0.71374   0.82765
   0.39506   0.59666   0.70771   0.41171   0.62250   0.74302
   0.39357   0.59366   0.70349   0.18110   0.30792   0.40394
   0.39191   0.59015   0.69837   0.15313   0.25581   0.33315
   0.39208   0.59056   0.69908   0.41687   0.63029   0.75048
   0.39125   0.58894   0.69690   0.27138   0.43318   0.54025
   0.39107   0.58870   0.69677   0.36564   0.56577   0.68726
   0.39112   0.58890   0.69724   0.39743   0.60818   0.73126
   0.39183   0.59030   0.69922   0.49531   0.72636   0.84244
   0.39116   0.58911   0.69778   0.29303   0.47300   0.59323
   0.39182   0.59041   0.69957   0.48932   0.71673   0.83072
