0.85226	0.75467	0.13435	1	12
1.07821	1.68906	0.23733	1	12
1.54012	0.88356	0.2663	2	12
1.25602	1.68444	0.15788	2	12
0.86838	1.79655	0.1688	3	12
0.36893	-2.93842	0.18308	1	13
1.091	-0.19352	0.17694	1	13
1.17228	0.13248	0.18882	2	13
1.13838	0.20749	0.17817	2	13
1.16382	0.1503	0.34191	3	13
0.99128	0.15425	0.12452	1	14
0.88323	2.23953	0.07006	1	14
1.07636	0.37194	0.02523	2	14
1.11062	0.37674	0.20046	2	14
1.25325	0.23521	0.21215	3	14
0.73863	-1.25067	0.10454	1	15
0.87388	-0.99558	0.22001	1	15
0.76663	-1.06104	0.1238	2	15
1.21828	-0.8066	0.21113	2	15
1.1064	-1.3969	0.19598	3	15
0.83992	-0.74371	0.11924	1	16
1.07983	-0.46626	0.17154	1	16
1.09781	-0.25021	0.052	2	16
1.07235	-0.18562	0.08196	2	16
1.35127	-0.47087	0.09622	3	16
0.78774	-1.73743	0.17432	1	17
1.30404	1.37048	0.07061	1	17
0.50991	-1.44914	0.14694	2	17
2.19054	1.70257	0.21894	2	17
0.91251	-1.19655	0.08727	3	17
0.59362	-2.06476	0.16105	1	18
1.16434	1.54005	0.23937	1	18
1.31899	0.70483	0.11459	2	18
1.16655	0.72347	0.08417	2	18
1.17548	0.81871	0.07185	3	18
0.96256	-0.44516	0.12454	1	19
0.81498	-0.31511	0.15461	1	19
0.93593	-0.20202	0.17977	2	19
1.10579	0.07243	0.16636	2	19
1.05442	-0.50597	0.08432	3	19
1.01832	-1.70256	0.32517	1	20
0.94676	-0.93393	0.06713	1	20
0.83806	-1.22873	0.13238	2	20
1.17266	-0.76548	0.16692	2	20
1.18722	-1.31787	0.13321	3	20
0.37867	-1.04841	0.20456	1	21
0.94775	0.7774	0.21869	1	21
1.00627	1.81689	0.18622	2	21
0.90249	2.30378	0.1471	2	21
0.51477	-1.84796	0.13564	3	21
0.28212	-3.4292	0.188	1	22
0.74217	1.03455	0.48883	1	22
0.88245	1.75496	0.1944	2	22
0.71858	2.15778	0.1412	2	22
0.44338	-0.94449	0.09175	3	22
0.78022	0.54647	0.27643	1	23
0.7784	1.15269	0.25227	1	23
0.71321	0.79345	0.23398	2	23
0.6464	2.66381	0.39275	2	23
0.855	0.40163	0.41689	3	23
0.75578	1.08622	0.30707	1	24
1.34917	1.6974	0.13229	1	24
1.2324	1.28199	0.28949	2	24
0.92473	1.44495	0.14829	2	24
0.83657	-1.45579	0.1715	3	24
0.90487	0.68147	0.19902	1	25
0.63595	0.73997	0.31749	1	25
1.17793	-0.1527	0.5	2	25
0.96237	1.0887	0.2303	2	25
0.7599	1.82824	0.09075	3	25
1.0169	0.83638	0.37559	1	26
0.70531	2.2619	0.15478	1	26
0.75085	0.94963	0.19069	2	26
0.37037	2.56859	0.14548	2	26
0.81006	0.61925	0.30838	3	26
0.85246	0.55829	0.30867	1	27
0.70108	1.23634	0.1818	1	27
0.80912	1.03894	0.29215	2	27
0.73875	1.36371	0.23305	2	27
0.76827	0.39634	0.3143	3	27
0.968	0.93463	0.29013	1	28
0.92049	0.94775	0.23537	1	28
0.83668	1.1658	0.13975	2	28
0.8274	2.05123	0.13169	2	28
0.95634	1.10508	0.13913	3	28
0.62533	0.01329	0.5	1	29
0.50389	1.17222	0.15992	1	29
0.65367	0.30637	0.5	2	29
0.8012	1.03055	0.15447	2	29
0.59685	-1.26581	0.23214	3	29
0.91941	1.10743	0.30241	1	30
0.77834	1.44274	0.09122	1	30
0.95411	0.2691	0.34229	2	30
0.74364	1.28452	0.08485	2	30
0.90061	0.52271	0.26448	3	30
