   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
   0.15683   0.29663   0.41067   0.11944   0.22496   0.31806
   0.15829   0.29995   0.41660   0.18446   0.33870   0.46699
   0.15955   0.30275   0.42150   0.18289   0.33631   0.46432
   0.15901   0.30079   0.41800   0.14872   0.27672   0.38657
   0.16101   0.30543   0.42581   0.20000   0.36410   0.49798
   0.16263   0.30905   0.43175   0.19512   0.35610   0.48818
   0.16390   0.31173   0.43601   0.18988   0.34744   0.47752
   0.16234   0.30695   0.42712   0.12965   0.24167   0.33831
   0.16038   0.30127   0.41695   0.11818   0.22183   0.31267
   0.16159   0.30408   0.42182   0.18833   0.34432   0.47295
   0.16302   0.30737   0.42737   0.19511   0.35563   0.48705
   0.16418   0.30996   0.43164   0.19096   0.34880   0.47866
   0.16448   0.31033   0.43212   0.17135   0.31594   0.43750
   0.16449   0.30995   0.43127   0.16480   0.30406   0.42142
   0.16567   0.31255   0.43546   0.19450   0.35418   0.48472
   0.16684   0.31511   0.43951   0.19608   0.35686   0.48812
   0.16780   0.31712   0.44261   0.19231   0.35068   0.48054
   0.16805   0.31731   0.44257   0.17453   0.32046   0.44213
   0.16591   0.31121   0.43149   0.10926   0.20545   0.29015
   0.16703   0.31374   0.43565   0.19727   0.35852   0.48977
   0.16781   0.31540   0.43829   0.18929   0.34524   0.47328
   0.16865   0.31719   0.44112   0.19211   0.35005   0.47940
   0.16920   0.31825   0.44271   0.18491   0.33807   0.46448
   0.16818   0.31514   0.43691   0.13856   0.25609   0.35569
   0.16922   0.31748   0.44069   0.20000   0.36271   0.49456
   0.17007   0.31932   0.44358   0.19549   0.35536   0.48560
   0.17081   0.32088   0.44601   0.19355   0.35219   0.48176
   0.17003   0.31836   0.44115   0.14563   0.26715   0.36835
   0.16828   0.31337   0.43206   0.11328   0.21027   0.29335
   0.16924   0.31561   0.43582   0.20000   0.36250   0.49405
   0.16870   0.31397   0.43290   0.15114   0.27894   0.38700
   0.16899   0.31451   0.43383   0.17836   0.32628   0.44867
   0.16677   0.30845   0.42309   0.09265   0.17511   0.24865
   0.16511   0.30400   0.41544   0.10870   0.20455   0.28917
   0.16610   0.30646   0.41984   0.20000   0.36232   0.49361
   0.16649   0.30741   0.42165   0.18028   0.32934   0.45231
   0.16709   0.30889   0.42432   0.18854   0.34344   0.47032
   0.16746   0.30977   0.42595   0.18048   0.33041   0.45462
   0.16571   0.30503   0.41761   0.10203   0.19131   0.26951
   0.16661   0.30728   0.42159   0.20000   0.36216   0.49322
   0.16740   0.30921   0.42497   0.19671   0.35682   0.48675
   0.16792   0.31047   0.42721   0.18766   0.34197   0.46851
   0.16788   0.31030   0.42700   0.16635   0.30603   0.42311
   0.16726   0.30861   0.42406   0.14335   0.26504   0.36830
   0.16789   0.31014   0.42672   0.19281   0.34999   0.47781
   0.16792   0.31013   0.42672   0.16914   0.30980   0.42667
   0.16845   0.31141   0.42894   0.18994   0.34562   0.47288
   0.16831   0.31094   0.42814   0.16235   0.29833   0.41213
   0.16861   0.31166   0.42940   0.18125   0.33115   0.45483
   0.16893   0.31238   0.43064   0.18206   0.33229   0.45602
   0.16950   0.31374   0.43293   0.19390   0.35195   0.48045
   0.17009   0.31513   0.43523   0.19540   0.35445   0.48356
   0.17050   0.31606   0.43676   0.18835   0.34286   0.46931
   0.16993   0.31445   0.43385   0.14494   0.26754   0.37125
   0.16904   0.31198   0.42943   0.12944   0.23956   0.33340
   0.16967   0.31349   0.43198   0.19780   0.35824   0.48804
   0.17023   0.31482   0.43421   0.19565   0.35475   0.48380
   0.17017   0.31458   0.43375   0.16774   0.30735   0.42344
   0.17006   0.31421   0.43314   0.16463   0.30303   0.41924
   0.17056   0.31540   0.43511   0.19421   0.35222   0.48049
   0.17108   0.31662   0.43712   0.19583   0.35493   0.48388
   0.17139   0.31731   0.43823   0.18608   0.33896   0.46430
   0.17177   0.31819   0.43966   0.19056   0.34635   0.47344
   0.17144   0.31720   0.43786   0.15505   0.28530   0.39468
   0.17200   0.31852   0.44000   0.20000   0.36162   0.49190
   0.17230   0.31915   0.44098   0.18688   0.33993   0.46505
   0.17207   0.31845   0.43966   0.16078   0.29497   0.40689
   0.17250   0.31942   0.44122   0.19417   0.35218   0.48046
   0.17209   0.31825   0.43912   0.15096   0.27838   0.38592
   0.17261   0.31947   0.44110   0.20000   0.36154   0.49171
   0.17309   0.32057   0.44286   0.19811   0.35849   0.48803
   0.17349   0.32145   0.44426   0.19439   0.35245   0.48068
   0.17328   0.32081   0.44305   0.16227   0.29799   0.41143
   0.17310   0.32022   0.44194   0.16330   0.29924   0.41236
   0.17358   0.32133   0.44372   0.20000   0.36147   0.49154
   0.17402   0.32233   0.44531   0.19820   0.35856   0.48802
   0.17417   0.32261   0.44569   0.18259   0.33279   0.45616
   0.17427   0.32273   0.44578   0.17987   0.32743   0.44837
   0.17429   0.32267   0.44559   0.17522   0.32025   0.44016
   0.17473   0.32367   0.44717   0.20000   0.36140   0.49138
   0.17511   0.32451   0.44848   0.19698   0.35653   0.48549
   0.17548   0.32531   0.44971   0.19658   0.35588   0.48470
   0.17499   0.32390   0.44712   0.14619   0.26925   0.37289
   0.17469   0.32301   0.44548   0.15735   0.28846   0.39773
   0.17507   0.32386   0.44683   0.19750   0.35729   0.48632
   0.17545   0.32472   0.44818   0.19835   0.35868   0.48802
   0.17571   0.32527   0.44901   0.19139   0.34716   0.47373
   0.17573   0.32519   0.44877   0.17683   0.32223   0.44171
   0.17488   0.32286   0.44461   0.12278   0.22812   0.31866
   0.17525   0.32370   0.44596   0.19800   0.35806   0.48721
   0.17561   0.32452   0.44727   0.19821   0.35841   0.48763
   0.17518   0.32330   0.44505   0.14843   0.27239   0.37607
   0.17543   0.32383   0.44591   0.19082   0.34626   0.47268
   0.17552   0.32400   0.44615   0.18159   0.33095   0.45366
   0.17590   0.32485   0.44751   0.20000   0.36124   0.49099
   0.17608   0.32524   0.44811   0.18836   0.34198   0.46710
   0.17635   0.32581   0.44899   0.19356   0.35049   0.47751
   0.17662   0.32641   0.44994   0.19474   0.35272   0.48065
   0.17547   0.32327   0.44430   0.09907   0.18501   0.25973
   0.17583   0.32410   0.44567   0.20000   0.36119   0.49088
   0.17616   0.32485   0.44689   0.19816   0.35823   0.48729
   0.17636   0.32528   0.44756   0.18978   0.34441   0.47022
   0.17578   0.32369   0.44474   0.13659   0.25193   0.34946
   0.17564   0.32326   0.44398   0.16583   0.30358   0.41801
   0.17599   0.32407   0.44530   0.20000   0.36115   0.49077
   0.17629   0.32476   0.44644   0.19734   0.35686   0.48559
   0.17657   0.32540   0.44748   0.19630   0.35518   0.48356
   0.17674   0.32575   0.44804   0.18864   0.34242   0.46762
   0.17611   0.32405   0.44502   0.13142   0.24332   0.33877
   0.17644   0.32481   0.44627   0.20000   0.36111   0.49068
   0.17598   0.32354   0.44401   0.14298   0.26272   0.36319
   0.17627   0.32422   0.44513   0.19728   0.35672   0.48538
   0.17652   0.32478   0.44607   0.19459   0.35235   0.48003
   0.17618   0.32385   0.44443   0.15117   0.27806   0.38468
   0.17610   0.32359   0.44397   0.17050   0.31102   0.42687
   0.17640   0.32429   0.44512   0.19868   0.35894   0.48801
   0.17667   0.32493   0.44618   0.19737   0.35683   0.48547
   0.17691   0.32548   0.44708   0.19510   0.35314   0.48097
   0.17624   0.32366   0.44387   0.12500   0.23162   0.32271
   0.17655   0.32438   0.44507   0.20000   0.36104   0.49050
   0.17683   0.32504   0.44616   0.19872   0.35897   0.48801
   0.17708   0.32561   0.44710   0.19618   0.35487   0.48304
   0.17694   0.32520   0.44639   0.16614   0.30418   0.41890
   0.17668   0.32448   0.44510   0.15645   0.28652   0.39477
   0.17695   0.32512   0.44615   0.19859   0.35871   0.48762
   0.17722   0.32574   0.44719   0.19876   0.35901   0.48801
   0.17736   0.32603   0.44765   0.18812   0.34139   0.46615
   0.17714   0.32543   0.44659   0.15982   0.29299   0.40403
   0.17720   0.32553   0.44675   0.18216   0.33128   0.45325
   0.17740   0.32597   0.44746   0.19303   0.34948   0.47614
   0.17765   0.32656   0.44843   0.19880   0.35904   0.48801
   0.17789   0.32710   0.44931   0.19746   0.35688   0.48540
   0.17792   0.32712   0.44930   0.18036   0.32809   0.44905
   0.17712   0.32495   0.44543   0.10991   0.20396   0.28462
   0.17719   0.32509   0.44564   0.18382   0.33318   0.45447
   0.17745   0.32568   0.44662   0.19883   0.35906   0.48801
   0.17764   0.32613   0.44736   0.19419   0.35140   0.47854
   0.17722   0.32497   0.44531   0.14075   0.25880   0.35796
   0.17736   0.32529   0.44586   0.18951   0.34386   0.46943
   0.17761   0.32590   0.44687   0.20000   0.36092   0.49021
   0.17758   0.32578   0.44665   0.17500   0.31894   0.43732
   0.17780   0.32630   0.44751   0.19718   0.35637   0.48472
   0.17801   0.32679   0.44831   0.19663   0.35549   0.48366
   0.17750   0.32539   0.44584   0.13170   0.24289   0.33698
   0.17775   0.32598   0.44682   0.20000   0.36089   0.49015
   0.17780   0.32608   0.44697   0.18287   0.33201   0.45357
   0.17802   0.32659   0.44782   0.19780   0.35736   0.48588
   0.17729   0.32461   0.44431   0.11079   0.20544   0.28659
   0.17742   0.32492   0.44484   0.18940   0.34344   0.46861
   0.17767   0.32550   0.44581   0.20000   0.36087   0.49009
   0.17789   0.32603   0.44670   0.19866   0.35871   0.48749
   0.17799   0.32626   0.44708   0.18743   0.34012   0.46439
   0.17789   0.32595   0.44655   0.16795   0.30691   0.42194
   0.17799   0.32618   0.44692   0.18757   0.34025   0.46445
   0.17822   0.32672   0.44783   0.20000   0.36085   0.49004
   0.17843   0.32723   0.44866   0.19895   0.35916   0.48801
   0.17842   0.32716   0.44852   0.17747   0.32283   0.44185
   0.17856   0.32746   0.44903   0.19158   0.34700   0.47297
   0.17803   0.32603   0.44650   0.12655   0.23406   0.32561
   0.17825   0.32656   0.44738   0.20000   0.36082   0.48998
   0.17830   0.32665   0.44753   0.18291   0.33238   0.45449
   0.17844   0.32697   0.44806   0.19213   0.34789   0.47405
   0.17858   0.32730   0.44860   0.19268   0.34872   0.47498
   0.17837   0.32670   0.44753   0.15779   0.28769   0.39471
   0.17859   0.32721   0.44837   0.20000   0.36080   0.48993
   0.17879   0.32769   0.44915   0.19888   0.35900   0.48777
   0.17877   0.32760   0.44899   0.17698   0.32213   0.44116
   0.17895   0.32802   0.44968   0.19692   0.35585   0.48396
   0.17777   0.32482   0.44393   0.05809   0.10945   0.15507
   0.17799   0.32534   0.44482   0.20000   0.36078   0.48989
   0.17819   0.32584   0.44566   0.19903   0.35922   0.48801
   0.17837   0.32626   0.44638   0.19662   0.35532   0.48328
   0.17842   0.32638   0.44658   0.18401   0.33428   0.45694
   0.17811   0.32554   0.44513   0.14617   0.26817   0.37018
   0.17832   0.32604   0.44597   0.20000   0.36077   0.48984
   0.17852   0.32651   0.44676   0.19893   0.35905   0.48778
   0.17867   0.32688   0.44739   0.19505   0.35271   0.48001
   0.17798   0.32502   0.44409   0.10493   0.19441   0.27093
   0.17806   0.32520   0.44440   0.18621   0.33774   0.46098
   0.17826   0.32569   0.44524   0.20000   0.36075   0.48980
   0.17845   0.32616   0.44603   0.19907   0.35926   0.48801
   0.17862   0.32656   0.44672   0.19677   0.35550   0.48339
   0.17857   0.32642   0.44647   0.17328   0.31593   0.43338
   0.17835   0.32581   0.44542   0.15377   0.28176   0.38843
   0.17854   0.32628   0.44622   0.20000   0.36073   0.48976
   0.17805   0.32497   0.44391   0.12410   0.22896   0.31790
   0.17822   0.32539   0.44464   0.19730   0.35637   0.48449
   0.17836   0.32572   0.44521   0.19361   0.35022   0.47679
   0.17824   0.32539   0.44465   0.16462   0.30087   0.41374
   0.17734   0.32297   0.44034   0.07611   0.14267   0.20117
   0.17703   0.32216   0.43897   0.14226   0.26176   0.36237
   0.17721   0.32263   0.43980   0.19824   0.35788   0.48630
   0.17715   0.32244   0.43950   0.16952   0.30848   0.42245
   0.17731   0.32287   0.44025   0.19651   0.35509   0.48294
   0.17751   0.32336   0.44111   0.20000   0.36070   0.48968
   0.17770   0.32382   0.44191   0.19892   0.35896   0.48759
   0.17784   0.32417   0.44253   0.19407   0.35114   0.47812
   0.17796   0.32447   0.44307   0.19217   0.34792   0.47405
   0.17781   0.32407   0.44238   0.16004   0.29264   0.40260
   0.17799   0.32453   0.44318   0.20000   0.36068   0.48964
   0.17817   0.32497   0.44394   0.19915   0.35932   0.48801
   0.17826   0.32519   0.44432   0.18861   0.34189   0.46641
   0.17825   0.32514   0.44425   0.17658   0.32140   0.44021
   0.17785   0.32408   0.44240   0.13023   0.24028   0.33351
   0.17801   0.32448   0.44309   0.19719   0.35613   0.48413
   0.17792   0.32424   0.44270   0.16712   0.30518   0.41931
   0.17808   0.32465   0.44342   0.19824   0.35785   0.48621
   0.17823   0.32501   0.44404   0.19588   0.35396   0.48140
   0.17828   0.32514   0.44427   0.18473   0.33534   0.45809
   0.17846   0.32557   0.44501   0.20000   0.36066   0.48958
   0.17859   0.32589   0.44554   0.19441   0.35140   0.47808
   0.17875   0.32628   0.44620   0.19838   0.35805   0.48644
   0.17841   0.32537   0.44461   0.13669   0.25113   0.34714
   0.17823   0.32488   0.44377   0.15552   0.28463   0.39195
   0.17840   0.32530   0.44448   0.19950   0.35984   0.48857
   0.17822   0.32483   0.44370   0.15608   0.28625   0.39495
   0.17838   0.32523   0.44437   0.19841   0.35809   0.48647
   0.17814   0.32460   0.44329   0.14773   0.27160   0.37564
   0.17817   0.32468   0.44344   0.18268   0.33145   0.45260
   0.17834   0.32510   0.44416   0.20000   0.36063   0.48951
   0.17851   0.32550   0.44484   0.19922   0.35938   0.48800
   0.17861   0.32575   0.44528   0.19193   0.34753   0.47360
   0.17873   0.32605   0.44579   0.19409   0.35109   0.47797
   0.17877   0.32613   0.44594   0.18359   0.33342   0.45568
   0.17827   0.32481   0.44361   0.11394   0.21096   0.29388
   0.17830   0.32487   0.44374   0.18190   0.33046   0.45181
   0.17845   0.32525   0.44439   0.19847   0.35816   0.48653
   0.17852   0.32541   0.44465   0.18688   0.33871   0.46203
   0.17855   0.32547   0.44477   0.18267   0.33145   0.45261
   0.17786   0.32363   0.44152   0.08689   0.16230   0.22808
   0.17802   0.32404   0.44221   0.19925   0.35940   0.48800
   0.17817   0.32441   0.44286   0.19803   0.35745   0.48565
   0.17830   0.32474   0.44343   0.19590   0.35400   0.48149
   0.17842   0.32505   0.44397   0.19489   0.35234   0.47943
   0.17819   0.32444   0.44293   0.14722   0.27033   0.37350
   0.17835   0.32483   0.44359   0.19926   0.35941   0.48800
   0.17797   0.32382   0.44185   0.12629   0.23362   0.32513
   0.17811   0.32419   0.44248   0.19762   0.35677   0.48482
   0.17823   0.32450   0.44304   0.19544   0.35324   0.48053
   0.17839   0.32489   0.44371   0.20000   0.36058   0.48940
   0.17854   0.32527   0.44434   0.19909   0.35913   0.48765
   0.17828   0.32458   0.44317   0.14206   0.26167   0.36262
   0.17811   0.32414   0.44242   0.15504   0.28399   0.39140
   0.17788   0.32353   0.44138   0.14552   0.26734   0.36948
   0.17803   0.32392   0.44204   0.19920   0.35928   0.48783
   0.17818   0.32429   0.44270   0.19929   0.35943   0.48800
   0.17746   0.32235   0.43925   0.07553   0.14122   0.19866
   0.17757   0.32263   0.43975   0.19293   0.34904   0.47525
   0.17758   0.32268   0.43985   0.17993   0.32690   0.44695
   0.17774   0.32308   0.44055   0.20000   0.36056   0.48935
   0.17789   0.32345   0.44119   0.19869   0.35846   0.48682
   0.17784   0.32332   0.44099   0.17073   0.31120   0.42684
   0.17705   0.32122   0.43726   0.06415   0.12089   0.17134
   0.17715   0.32147   0.43773   0.19100   0.34584   0.47127
   0.17719   0.32160   0.43797   0.18422   0.33387   0.45543
   0.17734   0.32198   0.43865   0.19897   0.35890   0.48734
   0.17743   0.32222   0.43908   0.19067   0.34525   0.47050
   0.17751   0.32241   0.43944   0.18797   0.34081   0.46502
   0.17735   0.32201   0.43877   0.15408   0.28260   0.38998
   0.17750   0.32239   0.43943   0.19932   0.35946   0.48800
   0.17717   0.32155   0.43799   0.12948   0.23914   0.33232
   0.17732   0.32192   0.43864   0.19865   0.35838   0.48670
   0.17742   0.32219   0.43913   0.19279   0.34888   0.47517
   0.17751   0.32241   0.43955   0.19047   0.34501   0.47033
   0.17766   0.32279   0.44021   0.20000   0.36054   0.48929
   0.17772   0.32295   0.44050   0.18671   0.33850   0.46188
   0.17783   0.32324   0.44100   0.19470   0.35197   0.47891
   0.17795   0.32356   0.44156   0.19686   0.35549   0.48320
   0.17793   0.32351   0.44149   0.17492   0.31852   0.43646
   0.17808   0.32387   0.44212   0.20000   0.36053   0.48927
   0.17821   0.32421   0.44271   0.19910   0.35908   0.48753
   0.17832   0.32447   0.44315   0.19389   0.35048   0.47687
   0.17838   0.32462   0.44343   0.18766   0.34034   0.46450
   0.17804   0.32374   0.44187   0.12686   0.23327   0.32274
   0.17819   0.32409   0.44248   0.20000   0.36052   0.48924
   0.17831   0.32442   0.44304   0.19831   0.35780   0.48595
   0.17841   0.32466   0.44346   0.19335   0.34964   0.47591
   0.17805   0.32372   0.44182   0.12181   0.22593   0.31522
   0.17789   0.32331   0.44114   0.15334   0.28118   0.38790
   0.17803   0.32365   0.44173   0.19929   0.35936   0.48785
   0.17816   0.32399   0.44231   0.19937   0.35949   0.48800
   0.17828   0.32430   0.44284   0.19724   0.35606   0.48385
   0.17818   0.32403   0.44238   0.16179   0.29558   0.40634
   0.17794   0.32340   0.44129   0.13966   0.25686   0.35543
   0.17808   0.32374   0.44189   0.20000   0.36050   0.48921
   0.17821   0.32408   0.44246   0.19938   0.35950   0.48800
   0.17819   0.32402   0.44238   0.17500   0.31850   0.43622
   0.17803   0.32361   0.44167   0.15271   0.27947   0.38487
   0.17803   0.32361   0.44169   0.17809   0.32378   0.44299
   0.17774   0.32284   0.44035   0.13008   0.23982   0.33272
   0.17786   0.32316   0.44091   0.19824   0.35766   0.48578
   0.17762   0.32252   0.43980   0.13716   0.25273   0.35036
   0.17773   0.32282   0.44034   0.19710   0.35584   0.48358
   0.17784   0.32309   0.44082   0.19521   0.35278   0.47986
   0.17747   0.32211   0.43911   0.11614   0.21496   0.29938
   0.17760   0.32244   0.43968   0.19887   0.35867   0.48698
   0.17772   0.32275   0.44022   0.19767   0.35673   0.48464
   0.17733   0.32175   0.43849   0.11314   0.21088   0.29559
   0.17745   0.32205   0.43903   0.19708   0.35579   0.48351
   0.17758   0.32240   0.43963   0.20000   0.36048   0.48915
   0.17733   0.32175   0.43853   0.13579   0.25028   0.34710
   0.17745   0.32205   0.43906   0.19696   0.35558   0.48324
   0.17725   0.32154   0.43815   0.14416   0.26356   0.36263
   0.17699   0.32086   0.43700   0.13201   0.24439   0.34030
   0.17712   0.32120   0.43761   0.20000   0.36047   0.48913
   0.17724   0.32152   0.43817   0.19773   0.35682   0.48473
   0.17734   0.32178   0.43863   0.19437   0.35127   0.47786
   0.17731   0.32171   0.43853   0.17223   0.31380   0.43026
   0.17736   0.32184   0.43878   0.18532   0.33645   0.45966
   0.17749   0.32217   0.43936   0.20000   0.36047   0.48912
   0.17762   0.32249   0.43992   0.19942   0.35954   0.48800
   0.17771   0.32274   0.44035   0.19395   0.35068   0.47727
   0.17772   0.32278   0.44044   0.18010   0.32751   0.44817
   0.17763   0.32253   0.44003   0.16082   0.29416   0.40484
   0.17768   0.32267   0.44029   0.18707   0.33905   0.46251
   0.17780   0.32299   0.44083   0.19929   0.35932   0.48773
   0.17788   0.32319   0.44118   0.19169   0.34683   0.47232
   0.17800   0.32348   0.44168   0.19809   0.35739   0.48541
   0.17803   0.32356   0.44184   0.18376   0.33356   0.45567
   0.17815   0.32387   0.44237   0.20000   0.36045   0.48909
   0.17825   0.32413   0.44281   0.19607   0.35408   0.48135
   0.17837   0.32441   0.44329   0.19846   0.35798   0.48610
   0.17845   0.32463   0.44366   0.19365   0.35017   0.47661
   0.17840   0.32451   0.44347   0.17013   0.31063   0.42672
   0.17852   0.32480   0.44396   0.19903   0.35887   0.48716
   0.17863   0.32508   0.44444   0.19938   0.35945   0.48787
   0.17874   0.32535   0.44490   0.19841   0.35789   0.48600
   0.17880   0.32549   0.44513   0.18864   0.34175   0.46599
   0.17865   0.32509   0.44443   0.15103   0.27661   0.38123
   0.17864   0.32508   0.44443   0.17842   0.32439   0.44387
   0.17875   0.32535   0.44488   0.19850   0.35801   0.48612
   0.17883   0.32554   0.44520   0.19264   0.34831   0.47405
   0.17869   0.32517   0.44456   0.15313   0.28040   0.38637
   0.17858   0.32488   0.44407   0.15806   0.28967   0.39941
   0.17869   0.32517   0.44455   0.19986   0.36022   0.48878
   0.17879   0.32540   0.44495   0.19616   0.35416   0.48136
   0.17887   0.32562   0.44533   0.19536   0.35294   0.47996
   0.17850   0.32463   0.44356   0.10958   0.20192   0.27994
   0.17822   0.32388   0.44224   0.12553   0.23107   0.32002
   0.17822   0.32388   0.44224   0.17833   0.32374   0.44237
   0.17834   0.32417   0.44273   0.19947   0.35957   0.48800
   0.17844   0.32444   0.44319   0.19881   0.35851   0.48672
   0.17850   0.32459   0.44345   0.18942   0.34305   0.46761
   0.17839   0.32428   0.44292   0.15673   0.28620   0.39331
   0.17850   0.32456   0.44339   0.19928   0.35926   0.48762
   0.17861   0.32483   0.44386   0.19948   0.35958   0.48800
   0.17870   0.32506   0.44425   0.19601   0.35398   0.48123
   0.17875   0.32519   0.44447   0.18871   0.34167   0.46563
   0.17874   0.32516   0.44442   0.17624   0.32072   0.43924
   0.17885   0.32543   0.44488   0.20000   0.36042   0.48900
   0.17889   0.32555   0.44508   0.18789   0.34044   0.46428
   0.17870   0.32503   0.44415   0.14199   0.25892   0.35537
   0.17858   0.32470   0.44357   0.15393   0.28138   0.38710
   0.17856   0.32464   0.44349   0.17461   0.31796   0.43571
   0.17866   0.32492   0.44395   0.20000   0.36041   0.48899
   0.17877   0.32518   0.44439   0.19891   0.35867   0.48689
   0.17884   0.32537   0.44472   0.19375   0.35018   0.47642
   0.17893   0.32558   0.44508   0.19567   0.35343   0.48054
   0.17884   0.32535   0.44468   0.16168   0.29530   0.40587
   0.17895   0.32562   0.44513   0.20000   0.36041   0.48898
   0.17905   0.32587   0.44556   0.19937   0.35939   0.48776
   0.17915   0.32611   0.44596   0.19786   0.35696   0.48481
   0.17911   0.32601   0.44579   0.17198   0.31321   0.42926
   0.17902   0.32577   0.44536   0.16109   0.29378   0.40322
   0.17913   0.32603   0.44580   0.20000   0.36040   0.48896
   0.17923   0.32628   0.44622   0.19950   0.35960   0.48800
   0.17932   0.32651   0.44661   0.19820   0.35749   0.48545
   0.17914   0.32604   0.44580   0.14373   0.26394   0.36468
   0.17903   0.32574   0.44528   0.15551   0.28527   0.39371
   0.17913   0.32599   0.44570   0.19951   0.35960   0.48800
   0.17923   0.32624   0.44612   0.19951   0.35961   0.48800
   0.17933   0.32648   0.44652   0.19902   0.35882   0.48706
   0.17906   0.32578   0.44529   0.12457   0.23069   0.32139
   0.17901   0.32566   0.44510   0.16987   0.30977   0.42512
   0.17912   0.32591   0.44552   0.20000   0.36039   0.48894
   0.17915   0.32601   0.44569   0.18686   0.33870   0.46209
   0.17922   0.32617   0.44597   0.19302   0.34893   0.47482
   0.17930   0.32636   0.44629   0.19522   0.35260   0.47942
   0.17918   0.32605   0.44574   0.15411   0.28231   0.38913
   0.17928   0.32629   0.44616   0.20000   0.36039   0.48893
   0.17937   0.32653   0.44655   0.19916   0.35903   0.48730
   0.17946   0.32676   0.44693   0.19856   0.35808   0.48615
   0.17909   0.32577   0.44519   0.10203   0.18965   0.26519
   0.17906   0.32569   0.44504   0.17220   0.31334   0.42913
   0.17907   0.32571   0.44508   0.18107   0.32883   0.44946
   0.17917   0.32595   0.44549   0.19952   0.35962   0.48800
   0.17909   0.32574   0.44513   0.16209   0.29622   0.40739
   0.17917   0.32594   0.44547   0.19634   0.35435   0.48146
   0.17919   0.32600   0.44557   0.18390   0.33363   0.45554
   0.17929   0.32624   0.44597   0.19988   0.36019   0.48868
   0.17937   0.32644   0.44632   0.19695   0.35539   0.48279
   0.17946   0.32667   0.44670   0.19906   0.35887   0.48710
   0.17949   0.32674   0.44681   0.18557   0.33645   0.45912
   0.17941   0.32651   0.44642   0.16113   0.29420   0.40425
   0.17941   0.32651   0.44642   0.17983   0.32663   0.44653
   0.17950   0.32674   0.44680   0.19954   0.35963   0.48800
   0.17902   0.32545   0.44451   0.07569   0.14122   0.19825
   0.17911   0.32568   0.44489   0.19861   0.35815   0.48622
   0.17894   0.32523   0.44413   0.14159   0.26085   0.36153
   0.17902   0.32543   0.44446   0.19569   0.35330   0.48018
   0.17880   0.32487   0.44348   0.13228   0.24388   0.33826
   0.17887   0.32503   0.44377   0.19291   0.34867   0.47441
   0.17887   0.32502   0.44375   0.17865   0.32403   0.44241
   0.17888   0.32506   0.44383   0.18235   0.33082   0.45174
   0.17898   0.32530   0.44423   0.19994   0.36027   0.48877
   0.17874   0.32469   0.44317   0.12749   0.23514   0.32634
   0.17877   0.32475   0.44328   0.18371   0.33333   0.45522
