   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
   0.41622   0.63289   0.75734   0.48559   0.71051   0.82604
   0.41799   0.63587   0.76081   0.52248   0.75202   0.86136
   0.41677   0.63330   0.75714   0.34438   0.53223   0.64978
   0.41842   0.63616   0.76062   0.51694   0.74952   0.86338
   0.41809   0.63526   0.75916   0.39857   0.59941   0.71571
   0.41966   0.63797   0.76245   0.51524   0.74704   0.86110
   0.42159   0.64124   0.76634   0.54032   0.77450   0.88397
   0.42138   0.64074   0.76556   0.40820   0.62019   0.74183
   0.42307   0.64361   0.76897   0.52897   0.76206   0.87370
   0.41994   0.63679   0.75876   0.22244   0.35259   0.44248
   0.42007   0.63677   0.75855   0.42832   0.63616   0.75195
   0.42107   0.63844   0.76057   0.48508   0.70891   0.82422
   0.42099   0.63820   0.76019   0.41577   0.62815   0.74806
   0.41843   0.63293   0.75263   0.25229   0.40640   0.51071
   0.42018   0.63602   0.75648   0.53504   0.76961   0.88059
   0.42144   0.63818   0.75915   0.50451   0.73248   0.84578
   0.41969   0.63475   0.75444   0.30336   0.48376   0.60034
   0.42063   0.63639   0.75656   0.48370   0.70931   0.82640
   0.42235   0.63935   0.76019   0.53787   0.77143   0.88096
   0.42329   0.64087   0.76197   0.48759   0.70927   0.82148
   0.42178   0.63766   0.75737   0.31848   0.49244   0.60220
   0.42083   0.63569   0.75468   0.35522   0.54565   0.66331
   0.42120   0.63620   0.75528   0.44661   0.65959   0.77567
   0.42215   0.63777   0.75715   0.48901   0.71072   0.82168
   0.42297   0.63904   0.75857   0.48063   0.69797   0.80788
   0.42442   0.64146   0.76147   0.52727   0.75545   0.86316
   0.42291   0.63834   0.75711   0.31528   0.49051   0.60341
   0.42247   0.63746   0.75600   0.39017   0.59573   0.71659
   0.41896   0.63014   0.74536   0.16455   0.27852   0.36505
   0.42023   0.63237   0.74817   0.51344   0.74008   0.84907
   0.42176   0.63509   0.75166   0.53395   0.76767   0.87853
   0.42247   0.63616   0.75286   0.47466   0.68865   0.79662
   0.41915   0.62912   0.74257   0.17217   0.28149   0.36425
   0.41801   0.62693   0.73975   0.33228   0.51852   0.63539
   0.41940   0.62941   0.74294   0.52451   0.75334   0.86189
   0.42080   0.63187   0.74609   0.52696   0.75585   0.86401
   0.42220   0.63434   0.74922   0.52938   0.75905   0.86731
   0.42361   0.63683   0.75243   0.53210   0.76415   0.87451
   0.42499   0.63928   0.75556   0.53253   0.76472   0.87522
   0.42620   0.64125   0.75792   0.51990   0.74338   0.84895
   0.42752   0.64349   0.76067   0.53117   0.75968   0.86734
   0.42740   0.64308   0.76006   0.41855   0.62172   0.73629
   0.42614   0.64031   0.75603   0.32531   0.49427   0.59789
   0.42752   0.64271   0.75908   0.53866   0.77036   0.87928
   0.42800   0.64348   0.76004   0.46620   0.68437   0.79833
   0.42806   0.64348   0.76002   0.43328   0.64327   0.75901
   0.42764   0.64257   0.75884   0.39329   0.59343   0.71150
   0.42559   0.63839   0.75298   0.25742   0.41119   0.51576
   0.42669   0.64034   0.75554   0.51702   0.74701   0.85977
   0.42656   0.64003   0.75519   0.41617   0.62285   0.74089
   0.42739   0.64140   0.75690   0.49687   0.71760   0.82744
   0.42546   0.63743   0.75128   0.26346   0.41625   0.51782
   0.42247   0.63120   0.74223   0.16912   0.28230   0.36440
   0.42363   0.63332   0.74506   0.52222   0.75253   0.86426
   0.42364   0.63340   0.74536   0.42500   0.63827   0.75783
   0.42385   0.63384   0.74610   0.44176   0.65899   0.77746
   0.42258   0.63136   0.74283   0.31250   0.48876   0.60311
   0.42302   0.63217   0.74401   0.46157   0.67921   0.79490
   0.42031   0.62660   0.73611   0.18295   0.30365   0.39425
   0.42043   0.62686   0.73662   0.43107   0.64178   0.75907
   0.42121   0.62827   0.73855   0.49003   0.71129   0.82294
   0.41954   0.62506   0.73426   0.27151   0.43566   0.54516
   0.42077   0.62737   0.73738   0.53069   0.76411   0.87560
   0.41923   0.62441   0.73348   0.28066   0.44803   0.55998
   0.42030   0.62644   0.73627   0.51676   0.74799   0.86127
   0.41726   0.62002   0.72688   0.14044   0.23288   0.30434
   0.41846   0.62233   0.73007   0.52894   0.76230   0.87406
   0.41958   0.62443   0.73295   0.52203   0.75255   0.86403
   0.41976   0.62489   0.73378   0.43629   0.65293   0.77191
   0.42044   0.62618   0.73559   0.48436   0.70603   0.81869
   0.42055   0.62644   0.73612   0.43045   0.64271   0.76078
   0.42028   0.62594   0.73561   0.39484   0.59453   0.71206
   0.42150   0.62822   0.73867   0.53737   0.77118   0.88134
   0.42268   0.63038   0.74154   0.53403   0.76661   0.87682
   0.42190   0.62883   0.73947   0.34818   0.53024   0.64127
   0.42306   0.63095   0.74228   0.53407   0.76618   0.87615
   0.42424   0.63308   0.74507   0.53763   0.76941   0.87825
   0.42552   0.63539   0.74807   0.55000   0.78419   0.89174
   0.42384   0.63208   0.74351   0.26008   0.41762   0.52370
   0.42343   0.63132   0.74264   0.38363   0.58192   0.70023
   0.42459   0.63343   0.74540   0.53864   0.77119   0.88036
   0.42352   0.63133   0.74259   0.31734   0.49357   0.60487
   0.42458   0.63324   0.74509   0.53038   0.75961   0.86800
   0.42562   0.63506   0.74739   0.52910   0.75551   0.86105
   0.42359   0.63099   0.74167   0.22030   0.35973   0.45737
   0.42456   0.63271   0.74391   0.52180   0.74798   0.85576
   0.42156   0.62615   0.73395   0.11789   0.18444   0.23372
   0.42267   0.62815   0.73660   0.53488   0.76370   0.87007
   0.42351   0.62972   0.73873   0.51056   0.73655   0.84707
   0.42266   0.62813   0.73671   0.33514   0.51910   0.63360
   0.42313   0.62901   0.73800   0.47103   0.68954   0.80396
   0.42301   0.62881   0.73788   0.41065   0.61487   0.73207
   0.42321   0.62929   0.73870   0.44476   0.66241   0.78068
   0.42423   0.63114   0.74115   0.53116   0.76051   0.86896
   0.42534   0.63316   0.74380   0.54245   0.77424   0.88200
   0.42347   0.62937   0.73850   0.22477   0.36281   0.46015
   0.42434   0.63100   0.74073   0.51671   0.74614   0.85859
   0.42419   0.63078   0.74060   0.40872   0.61541   0.73351
   0.42523   0.63269   0.74313   0.53704   0.76873   0.87783
   0.42628   0.63459   0.74563   0.53963   0.77120   0.87969
   0.42731   0.63647   0.74809   0.53922   0.77127   0.88028
   0.42695   0.63576   0.74724   0.38744   0.58472   0.70126
   0.42798   0.63760   0.74963   0.54034   0.77134   0.87928
   0.42638   0.63436   0.74511   0.25136   0.39776   0.49905
   0.42637   0.63434   0.74518   0.42500   0.63274   0.74855
   0.42680   0.63514   0.74628   0.47466   0.69403   0.80726
   0.42603   0.63367   0.74435   0.33984   0.52499   0.63742
   0.42352   0.62834   0.73645   0.14200   0.23221   0.29829
   0.42307   0.62753   0.73555   0.37235   0.56666   0.68489
   0.42292   0.62739   0.73558   0.40661   0.61752   0.73748
   0.42220   0.62605   0.73386   0.34046   0.52459   0.63727
   0.42260   0.62681   0.73499   0.46769   0.68469   0.79842
   0.42352   0.62855   0.73732   0.52967   0.76033   0.86984
   0.42456   0.63047   0.73988   0.54405   0.77742   0.88585
   0.42513   0.63160   0.74151   0.49106   0.71804   0.83453
   0.42445   0.63031   0.73985   0.34474   0.53083   0.64450
   0.42528   0.63189   0.74200   0.52244   0.75421   0.86617
   0.42629   0.63373   0.74442   0.54436   0.77697   0.88481
   0.42728   0.63555   0.74680   0.54375   0.77696   0.88542
   0.42768   0.63626   0.74776   0.47521   0.69202   0.80409
   0.42869   0.63807   0.75010   0.54832   0.78072   0.88764
   0.42812   0.63696   0.74861   0.36025   0.54946   0.66032
   0.42760   0.63598   0.74740   0.36562   0.55824   0.67594
   0.42689   0.63464   0.74572   0.34077   0.52735   0.64576
   0.42771   0.63610   0.74759   0.52727   0.75309   0.85948
   0.42841   0.63732   0.74914   0.51327   0.73531   0.84188
   0.42932   0.63893   0.75122   0.53883   0.76896   0.87671
   0.43005   0.64019   0.75281   0.51908   0.74241   0.84894
   0.42965   0.63940   0.75174   0.38069   0.57472   0.68662
   0.43038   0.64067   0.75332   0.52115   0.74431   0.84998
   0.43132   0.64232   0.75542   0.54748   0.77810   0.88412
   0.43222   0.64390   0.75742   0.54367   0.77350   0.88005
   0.43321   0.64562   0.75959   0.55610   0.78842   0.89378
   0.43207   0.64339   0.75660   0.28934   0.45779   0.57105
   0.43074   0.64066   0.75274   0.26399   0.41339   0.51248
   0.42875   0.63665   0.74709   0.17757   0.30148   0.39400
   0.42891   0.63697   0.74757   0.44990   0.66355   0.77753
   0.42989   0.63873   0.74984   0.55402   0.78694   0.89291
   0.42914   0.63728   0.74794   0.33320   0.51489   0.62823
   0.42902   0.63705   0.74773   0.41362   0.61770   0.73390
   0.42930   0.63762   0.74856   0.46599   0.68546   0.80191
   0.42940   0.63781   0.74890   0.44237   0.65445   0.77060
   0.42720   0.63328   0.74236   0.14202   0.24348   0.32171
   0.42654   0.63206   0.74089   0.34052   0.52734   0.64612
   0.42712   0.63310   0.74224   0.50286   0.72261   0.83001
   0.42667   0.63225   0.74113   0.36797   0.55897   0.66879
   0.42738   0.63352   0.74277   0.52055   0.74406   0.84986
   0.42512   0.62870   0.73564   0.12736   0.20647   0.26872
   0.42415   0.62684   0.73314   0.29568   0.46249   0.56891
   0.42493   0.62822   0.73493   0.52743   0.75052   0.85300
   0.42565   0.62954   0.73665   0.52295   0.74609   0.85064
   0.42621   0.63054   0.73799   0.50009   0.71991   0.82674
   0.42454   0.62730   0.73356   0.19991   0.33761   0.43831
   0.42400   0.62632   0.73233   0.35148   0.53852   0.64973
   0.42282   0.62408   0.72937   0.26342   0.42261   0.52991
   0.42296   0.62441   0.72997   0.44121   0.65468   0.77070
   0.42282   0.62423   0.72990   0.40401   0.60774   0.72544
   0.42353   0.62560   0.73179   0.52064   0.75036   0.86023
   0.42411   0.62672   0.73332   0.50435   0.72827   0.83750
   0.42294   0.62445   0.73029   0.26200   0.41694   0.52279
   0.42235   0.62344   0.72914   0.34038   0.52999   0.65038
   0.42210   0.62304   0.72880   0.38701   0.58682   0.70531
   0.42226   0.62338   0.72937   0.44446   0.65462   0.76836
   0.42224   0.62342   0.72958   0.41984   0.62707   0.74421
   0.42012   0.61886   0.72277   0.12163   0.19345   0.24776
   0.42068   0.61998   0.72436   0.50035   0.72475   0.83620
   0.41977   0.61826   0.72212   0.29102   0.45685   0.56432
   0.42047   0.61960   0.72397   0.51930   0.74615   0.85480
   0.42118   0.62099   0.72590   0.52273   0.75212   0.86238
   0.41975   0.61816   0.72201   0.21498   0.34887   0.44562
   0.41771   0.61380   0.71556   0.12439   0.19897   0.25624
   0.41818   0.61482   0.71712   0.48720   0.71220   0.82812
   0.41725   0.61304   0.71477   0.28207   0.44217   0.54661
   0.41711   0.61289   0.71475   0.39725   0.59834   0.71332
   0.41730   0.61342   0.71568   0.44435   0.66430   0.78300
   0.41805   0.61490   0.71776   0.52833   0.75906   0.86863
   0.41698   0.61291   0.71520   0.26020   0.41848   0.52829
   0.41738   0.61377   0.71650   0.47610   0.69825   0.81138
   0.41631   0.61176   0.71388   0.25802   0.41426   0.52220
   0.41654   0.61230   0.71478   0.45126   0.66562   0.78079
   0.41627   0.61193   0.71454   0.37517   0.57544   0.69719
   0.41663   0.61274   0.71581   0.47007   0.69273   0.81000
   0.41727   0.61396   0.71747   0.51325   0.73571   0.84076
   0.41595   0.61144   0.71409   0.21769   0.36015   0.46230
   0.41647   0.61254   0.71572   0.49495   0.72205   0.83727
   0.41621   0.61211   0.71529   0.37690   0.56979   0.68275
   0.41692   0.61351   0.71721   0.52516   0.75378   0.86189
   0.41662   0.61305   0.71681   0.37057   0.56736   0.68670
   0.41735   0.61448   0.71877   0.52925   0.75914   0.86727
   0.41741   0.61465   0.71913   0.42549   0.63184   0.74629
   0.41815   0.61610   0.72111   0.53271   0.76360   0.87214
   0.41763   0.61515   0.71993   0.33673   0.51802   0.62968
   0.41808   0.61610   0.72134   0.48879   0.71403   0.82958
   0.41869   0.61726   0.72291   0.51310   0.73671   0.84364
   0.41778   0.61553   0.72065   0.27508   0.43659   0.54602
   0.41632   0.61259   0.71650   0.18906   0.30741   0.39513
   0.41554   0.61126   0.71493   0.29419   0.47302   0.59282
   0.41587   0.61200   0.71608   0.46746   0.68954   0.80544
   0.41575   0.61187   0.71607   0.39660   0.59795   0.71554
   0.41600   0.61248   0.71708   0.45505   0.67636   0.79674
   0.41674   0.61394   0.71910   0.53491   0.76822   0.87822
   0.41611   0.61282   0.71777   0.31489   0.49456   0.61257
   0.41676   0.61411   0.71957   0.52031   0.75063   0.86186
   0.41749   0.61556   0.72156   0.53551   0.76959   0.88016
   0.41702   0.61474   0.72064   0.34045   0.52791   0.64716
   0.41692   0.61463   0.72064   0.40062   0.60290   0.72055
   0.41597   0.61285   0.71824   0.26327   0.42120   0.52566
   0.41457   0.61016   0.71459   0.18862   0.32124   0.42040
   0.41476   0.61065   0.71541   0.44509   0.66312   0.78156
   0.41368   0.60866   0.71282   0.23769   0.39282   0.50310
   0.41412   0.60960   0.71421   0.48598   0.71226   0.82731
   0.41484   0.61104   0.71619   0.53343   0.76727   0.87782
   0.41304   0.60729   0.71068   0.11667   0.19774   0.26039
   0.41365   0.60854   0.71246   0.51435   0.74505   0.85821
   0.41353   0.60842   0.71251   0.39255   0.59617   0.71655
   0.41192   0.60520   0.70794   0.14459   0.24947   0.33126
   0.41203   0.60557   0.70864   0.43076   0.64640   0.76584
   0.41266   0.60684   0.71043   0.51739   0.74762   0.85916
   0.41195   0.60554   0.70877   0.29435   0.46119   0.57080
   0.41231   0.60632   0.70992   0.47277   0.69336   0.80623
   0.41127   0.60433   0.70723   0.23506   0.38158   0.48173
   0.41048   0.60286   0.70532   0.27751   0.43753   0.54447
   0.41113   0.60417   0.70717   0.52044   0.75172   0.86333
   0.41128   0.60460   0.70793   0.43812   0.65349   0.77236
   0.41113   0.60446   0.70795   0.38582   0.58870   0.70963
   0.40997   0.60223   0.70495   0.20999   0.34869   0.44948
   0.40945   0.60130   0.70377   0.32035   0.49466   0.60372
   0.40906   0.60067   0.70304   0.34297   0.52941   0.64074
   0.40918   0.60106   0.70376   0.43013   0.64495   0.76555
   0.40960   0.60195   0.70508   0.48105   0.70517   0.81818
   0.40985   0.60259   0.70611   0.45445   0.67628   0.79490
   0.40967   0.60232   0.70585   0.37729   0.57030   0.68320
   0.40970   0.60251   0.70628   0.41550   0.62457   0.74408
   0.41041   0.60394   0.70828   0.53540   0.77116   0.88225
   0.41083   0.60484   0.70962   0.48317   0.70905   0.82591
   0.41140   0.60601   0.71126   0.51268   0.74283   0.85533
   0.41161   0.60653   0.71213   0.44887   0.66845   0.78833
   0.41188   0.60715   0.71306   0.45972   0.67950   0.79455
   0.41150   0.60649   0.71226   0.34270   0.52932   0.64183
   0.41128   0.60612   0.71183   0.37227   0.56178   0.67408
   0.41197   0.60749   0.71372   0.53527   0.77024   0.88089
   0.41237   0.60833   0.71492   0.48391   0.70780   0.82178
   0.41212   0.60795   0.71451   0.36778   0.56239   0.67837
   0.41264   0.60901   0.71600   0.50693   0.73603   0.84948
   0.41281   0.60943   0.71669   0.44358   0.66015   0.77863
   0.41347   0.61072   0.71845   0.53175   0.76549   0.87620
   0.41384   0.61151   0.71962   0.48070   0.70752   0.82574
   0.41269   0.60922   0.71642   0.20356   0.33223   0.42690
   0.41252   0.60897   0.71617   0.38135   0.57829   0.69359
   0.41228   0.60860   0.71578   0.36846   0.56350   0.67985
   0.41259   0.60929   0.71681   0.47086   0.69379   0.81096
   0.41223   0.60870   0.71616   0.34499   0.53574   0.65625
   0.41277   0.60978   0.71766   0.51230   0.74241   0.85545
   0.41259   0.60951   0.71738   0.37985   0.57653   0.69149
   0.41282   0.61003   0.71816   0.45571   0.67416   0.79063
   0.41188   0.60822   0.71568   0.23713   0.38515   0.48564
   0.41137   0.60727   0.71441   0.31644   0.48902   0.59719
   0.41023   0.60504   0.71135   0.19573   0.32734   0.42648
   0.41065   0.60590   0.71254   0.49036   0.71311   0.82387
   0.41125   0.60710   0.71420   0.52414   0.75744   0.86965
   0.41179   0.60817   0.71566   0.51369   0.74176   0.85191
   0.41112   0.60685   0.71384   0.28456   0.44147   0.54275
   0.41126   0.60720   0.71444   0.43632   0.65179   0.77121
   0.41184   0.60837   0.71605   0.52231   0.75563   0.86855
   0.41204   0.60884   0.71678   0.45137   0.66844   0.78543
   0.41252   0.60978   0.71806   0.50255   0.72870   0.84029
   0.41265   0.61012   0.71862   0.43867   0.65365   0.77140
   0.41295   0.61076   0.71956   0.46981   0.69278   0.80912
   0.41287   0.61070   0.71960   0.39819   0.60325   0.72357
   0.41183   0.60863   0.71663   0.21111   0.34212   0.43138
   0.41154   0.60815   0.71605   0.35477   0.54662   0.66092
   0.41089   0.60700   0.71462   0.28528   0.45928   0.57591
   0.41051   0.60637   0.71386   0.33577   0.52430   0.64072
   0.41052   0.60651   0.71420   0.41407   0.62522   0.74664
   0.41074   0.60699   0.71493   0.45217   0.66945   0.78634
   0.41110   0.60777   0.71605   0.48244   0.70853   0.82572
   0.41161   0.60879   0.71747   0.51161   0.74220   0.85563
   0.41218   0.60991   0.71900   0.52405   0.75699   0.86904
   0.41275   0.61104   0.72054   0.52689   0.76007   0.87158
   0.41230   0.61021   0.71946   0.32236   0.50094   0.61319
   0.41198   0.60967   0.71881   0.34893   0.53742   0.65484
   0.41235   0.61042   0.71989   0.48465   0.71053   0.82724
   0.41286   0.61144   0.72128   0.51569   0.74638   0.85897
   0.41331   0.61231   0.72245   0.50349   0.72824   0.83830
   0.41375   0.61314   0.72353   0.50056   0.72298   0.83138
   0.41399   0.61365   0.72428   0.46234   0.68278   0.79950
   0.41451   0.61466   0.72561   0.52073   0.74977   0.85928
   0.41483   0.61533   0.72658   0.47914   0.70530   0.82344
   0.41535   0.61634   0.72794   0.52131   0.75284   0.86490
   0.41581   0.61721   0.72907   0.50835   0.73383   0.84348
   0.41500   0.61563   0.72693   0.24920   0.40250   0.50991
   0.41549   0.61660   0.72823   0.51718   0.74788   0.86035
   0.41530   0.61629   0.72785   0.37634   0.57389   0.68985
   0.41518   0.61612   0.72771   0.38923   0.59235   0.71282
   0.41490   0.61565   0.72713   0.35862   0.55260   0.66818
   0.41535   0.61651   0.72826   0.50775   0.73347   0.84361
   0.41490   0.61572   0.72728   0.32228   0.50705   0.62741
   0.41480   0.61556   0.72713   0.39343   0.59419   0.71076
   0.41508   0.61614   0.72792   0.47338   0.69598   0.81026
   0.41557   0.61707   0.72917   0.51625   0.74619   0.85829
   0.41411   0.61399   0.72458   0.11094   0.18662   0.24788
   0.41455   0.61484   0.72570   0.50686   0.73239   0.84264
   0.41382   0.61343   0.72381   0.25964   0.41748   0.52646
   0.41426   0.61428   0.72494   0.50724   0.73295   0.84323
   0.41368   0.61326   0.72366   0.29117   0.46994   0.58970
   0.41372   0.61337   0.72386   0.42246   0.62927   0.74436
   0.41386   0.61371   0.72439   0.44381   0.66149   0.78029
   0.41398   0.61400   0.72485   0.44006   0.65532   0.77415
   0.41377   0.61367   0.72446   0.36913   0.56657   0.68282
   0.41431   0.61471   0.72585   0.52875   0.76168   0.87271
   0.41469   0.61545   0.72686   0.49661   0.72163   0.83409
   0.41505   0.61614   0.72779   0.49033   0.71435   0.82766
   0.41404   0.61419   0.72510   0.19797   0.33593   0.43806
   0.41411   0.61439   0.72545   0.42842   0.64269   0.76217
   0.41268   0.61135   0.72088   0.10631   0.17572   0.23094
   0.41307   0.61212   0.72193   0.49590   0.72199   0.83444
   0.41252   0.61113   0.72068   0.29412   0.46915   0.58652
   0.41222   0.61060   0.72003   0.34615   0.53346   0.64986
   0.41191   0.61007   0.71943   0.34427   0.53458   0.65453
   0.41121   0.60867   0.71742   0.26076   0.40551   0.49927
   0.41089   0.60811   0.71672   0.34092   0.52606   0.64016
   0.41056   0.60754   0.71606   0.33650   0.52479   0.64493
   0.41099   0.60842   0.71729   0.50687   0.73664   0.85075
   0.40980   0.60591   0.71360   0.14637   0.23861   0.30948
   0.40938   0.60522   0.71281   0.31787   0.50465   0.62718
