   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
Mean = 
   0.23410   0.41221   0.54727   0.24968   0.43726   0.57813
   0.23412   0.41225   0.54734   0.24051   0.42232   0.55982
   0.23406   0.41212   0.54713   0.21261   0.37785   0.50659
   0.23409   0.41219   0.54725   0.24637   0.43176   0.57126
   0.23413   0.41229   0.54741   0.24968   0.43726   0.57813
   0.23414   0.41231   0.54745   0.23769   0.41816   0.55529
   0.23411   0.41223   0.54732   0.22066   0.39106   0.52289
   0.23415   0.41233   0.54748   0.25000   0.43774   0.57866
   0.23419   0.41242   0.54764   0.24969   0.43726   0.57813
   0.23422   0.41251   0.54778   0.24919   0.43651   0.57728
   0.23417   0.41237   0.54756   0.21108   0.37511   0.50292
   0.23420   0.41244   0.54768   0.24650   0.43224   0.57217
   0.23424   0.41254   0.54783   0.24969   0.43727   0.57813
   0.23427   0.41263   0.54798   0.24935   0.43675   0.57755
   0.23418   0.41240   0.54762   0.19779   0.35309   0.47547
   0.23421   0.41248   0.54775   0.24683   0.43277   0.57281
   0.23425   0.41256   0.54788   0.24786   0.43438   0.57472
   0.23424   0.41254   0.54785   0.23139   0.40751   0.54174
   0.23420   0.41244   0.54768   0.21713   0.38415   0.51287
   0.23423   0.41251   0.54779   0.24632   0.43167   0.57115
   0.23427   0.41260   0.54794   0.24969   0.43727   0.57812
   0.23427   0.41262   0.54797   0.23750   0.41718   0.55315
   0.23424   0.41253   0.54784   0.21973   0.38948   0.52087
   0.23427   0.41260   0.54795   0.24637   0.43175   0.57124
   0.23431   0.41269   0.54810   0.24969   0.43727   0.57813
   0.23433   0.41276   0.54820   0.24472   0.42951   0.56905
   0.23427   0.41261   0.54797   0.20975   0.37287   0.50004
   0.23431   0.41270   0.54812   0.25000   0.43773   0.57864
   0.23435   0.41279   0.54826   0.24963   0.43718   0.57802
   0.23437   0.41285   0.54836   0.24526   0.43008   0.56936
   0.23430   0.41268   0.54809   0.20553   0.36576   0.49103
   0.23434   0.41277   0.54823   0.25000   0.43773   0.57864
   0.23437   0.41284   0.54834   0.24607   0.43131   0.57076
   0.23441   0.41293   0.54849   0.24939   0.43682   0.57761
   0.23424   0.41251   0.54779   0.16683   0.29896   0.40414
   0.23428   0.41261   0.54793   0.25000   0.43773   0.57864
   0.23432   0.41270   0.54808   0.24970   0.43727   0.57813
   0.23434   0.41275   0.54818   0.24410   0.42854   0.56790
   0.23428   0.41260   0.54793   0.20783   0.36969   0.49610
   0.23432   0.41269   0.54807   0.25000   0.43773   0.57864
   0.23431   0.41266   0.54803   0.23001   0.40503   0.53842
   0.23434   0.41274   0.54815   0.24762   0.43403   0.57433
   0.23423   0.41247   0.54771   0.18983   0.33833   0.45500
   0.23427   0.41256   0.54785   0.25000   0.43773   0.57863
   0.23431   0.41265   0.54800   0.24970   0.43727   0.57813
   0.23426   0.41252   0.54779   0.21388   0.37812   0.50463
   0.23422   0.41244   0.54765   0.21952   0.38837   0.51854
   0.23426   0.41253   0.54780   0.25000   0.43772   0.57863
   0.23430   0.41262   0.54794   0.24967   0.43723   0.57807
   0.23433   0.41269   0.54807   0.24776   0.43426   0.57461
   0.23422   0.41243   0.54763   0.18984   0.33887   0.45635
   0.23426   0.41252   0.54778   0.25000   0.43772   0.57863
   0.23430   0.41261   0.54793   0.24970   0.43728   0.57813
   0.23427   0.41254   0.54782   0.22313   0.39403   0.52520
   0.23426   0.41251   0.54777   0.22802   0.40297   0.53735
   0.23429   0.41260   0.54791   0.25000   0.43772   0.57863
   0.23433   0.41269   0.54806   0.24970   0.43728   0.57812
   0.23435   0.41274   0.54814   0.24309   0.42680   0.56566
   0.23422   0.41241   0.54758   0.17904   0.31951   0.43022
   0.23426   0.41250   0.54773   0.25000   0.43772   0.57862
   0.23429   0.41257   0.54786   0.24809   0.43474   0.57515
   0.23432   0.41266   0.54800   0.24938   0.43679   0.57758
   0.23421   0.41237   0.54751   0.18364   0.32903   0.44465
   0.23424   0.41245   0.54766   0.25000   0.43772   0.57862
   0.23427   0.41252   0.54778   0.24660   0.43242   0.57243
   0.23425   0.41247   0.54769   0.22520   0.39734   0.52908
   0.23399   0.41182   0.54657   0.12488   0.22593   0.30814
   0.23403   0.41191   0.54672   0.25000   0.43772   0.57862
   0.23407   0.41199   0.54686   0.24907   0.43632   0.57704
   0.23410   0.41208   0.54700   0.24895   0.43614   0.57684
   0.23412   0.41213   0.54709   0.24374   0.42804   0.56739
   0.23416   0.41222   0.54724   0.25000   0.43772   0.57862
   0.23420   0.41231   0.54738   0.24971   0.43728   0.57813
   0.23423   0.41238   0.54751   0.24736   0.43366   0.57393
   0.23408   0.41202   0.54689   0.17094   0.30615   0.41359
   0.23412   0.41210   0.54703   0.25000   0.43772   0.57861
   0.23415   0.41219   0.54718   0.24968   0.43724   0.57808
   0.23415   0.41219   0.54718   0.23430   0.41237   0.54786
   0.23405   0.41192   0.54672   0.18688   0.33282   0.44732
   0.23408   0.41201   0.54687   0.25000   0.43772   0.57861
   0.23411   0.41207   0.54697   0.24571   0.43078   0.57018
   0.23411   0.41208   0.54699   0.23598   0.41505   0.55105
   0.23401   0.41183   0.54657   0.18955   0.33761   0.45378
   0.23405   0.41191   0.54671   0.25000   0.43772   0.57861
   0.23408   0.41200   0.54686   0.24966   0.43720   0.57803
   0.23412   0.41208   0.54699   0.24900   0.43621   0.57691
   0.23404   0.41190   0.54670   0.20171   0.35901   0.48211
   0.23408   0.41199   0.54684   0.25000   0.43771   0.57861
   0.23412   0.41208   0.54698   0.24971   0.43729   0.57813
   0.23415   0.41215   0.54711   0.24761   0.43402   0.57433
   0.23403   0.41186   0.54662   0.18271   0.32641   0.43997
   0.23407   0.41195   0.54677   0.25000   0.43771   0.57861
   0.23409   0.41202   0.54688   0.24659   0.43241   0.57240
   0.23413   0.41210   0.54702   0.24841   0.43531   0.57589
   0.23410   0.41205   0.54694   0.22455   0.39721   0.53020
   0.23414   0.41213   0.54708   0.25000   0.43771   0.57860
   0.23416   0.41218   0.54716   0.24282   0.42621   0.56475
   0.23418   0.41223   0.54725   0.24379   0.42797   0.56712
   0.23416   0.41219   0.54719   0.22565   0.39904   0.53246
   0.23420   0.41228   0.54733   0.25000   0.43771   0.57860
   0.23423   0.41236   0.54747   0.24972   0.43729   0.57813
   0.23415   0.41216   0.54712   0.19829   0.35171   0.47087
   0.23414   0.41212   0.54707   0.22778   0.40241   0.53649
   0.23417   0.41221   0.54721   0.24997   0.43767   0.57855
   0.23421   0.41229   0.54735   0.24972   0.43729   0.57812
   0.23423   0.41235   0.54744   0.24435   0.42861   0.56758
   0.23413   0.41208   0.54700   0.18693   0.33359   0.44914
   0.23416   0.41217   0.54715   0.25000   0.43771   0.57860
   0.23420   0.41225   0.54728   0.24972   0.43729   0.57813
   0.23420   0.41227   0.54732   0.23822   0.41861   0.55532
   0.23415   0.41214   0.54710   0.20951   0.37215   0.49874
   0.23418   0.41223   0.54724   0.25000   0.43771   0.57859
   0.23422   0.41231   0.54738   0.24972   0.43729   0.57812
   0.23425   0.41238   0.54749   0.24631   0.43199   0.57193
   0.23415   0.41213   0.54707   0.18920   0.33728   0.45368
   0.23418   0.41221   0.54721   0.25000   0.43771   0.57859
   0.23420   0.41225   0.54728   0.24227   0.42460   0.56182
   0.23421   0.41228   0.54733   0.23974   0.42117   0.55856
   0.23418   0.41220   0.54719   0.21808   0.38661   0.51711
   0.23421   0.41227   0.54732   0.24832   0.43507   0.57549
   0.23424   0.41235   0.54745   0.24972   0.43729   0.57813
   0.23427   0.41243   0.54758   0.24923   0.43655   0.57729
   0.23421   0.41227   0.54733   0.20420   0.36383   0.48902
   0.23424   0.41236   0.54746   0.25000   0.43771   0.57859
   0.23428   0.41244   0.54760   0.24973   0.43729   0.57813
   0.23417   0.41218   0.54716   0.18753   0.33315   0.44674
   0.23419   0.41223   0.54724   0.24270   0.42635   0.56531
   0.23421   0.41226   0.54729   0.24083   0.42234   0.55915
   0.23424   0.41234   0.54742   0.24973   0.43730   0.57813
   0.23422   0.41228   0.54732   0.22290   0.39330   0.52377
   0.23413   0.41206   0.54696   0.19412   0.34543   0.46381
   0.23416   0.41214   0.54709   0.24997   0.43766   0.57854
   0.23412   0.41202   0.54688   0.21202   0.37379   0.49751
   0.23413   0.41206   0.54694   0.24203   0.42429   0.56153
   0.23415   0.41210   0.54702   0.24209   0.42546   0.56437
   0.23418   0.41219   0.54716   0.25000   0.43770   0.57858
   0.23422   0.41227   0.54729   0.24973   0.43730   0.57813
   0.23425   0.41235   0.54742   0.24930   0.43665   0.57739
   0.23419   0.41221   0.54720   0.20817   0.37029   0.49685
   0.23423   0.41229   0.54734   0.25000   0.43770   0.57858
   0.23426   0.41237   0.54747   0.24973   0.43730   0.57813
   0.23429   0.41244   0.54758   0.24664   0.43240   0.57231
   0.23413   0.41204   0.54689   0.16155   0.28783   0.38704
   0.23417   0.41212   0.54702   0.25000   0.43770   0.57858
   0.23420   0.41220   0.54716   0.24973   0.43730   0.57813
   0.23423   0.41227   0.54727   0.24781   0.43431   0.57466
   0.23418   0.41216   0.54709   0.21184   0.37673   0.50537
   0.23421   0.41223   0.54722   0.24832   0.43506   0.57547
   0.23424   0.41231   0.54735   0.24971   0.43726   0.57808
   0.23427   0.41238   0.54746   0.24797   0.43457   0.57495
   0.23421   0.41223   0.54722   0.20495   0.36514   0.49070
   0.23424   0.41230   0.54734   0.24832   0.43507   0.57549
   0.23421   0.41222   0.54719   0.21889   0.38536   0.51222
   0.23423   0.41228   0.54730   0.24597   0.43142   0.57124
   0.23423   0.41228   0.54730   0.23391   0.41224   0.54832
   0.23426   0.41235   0.54742   0.24836   0.43513   0.57555
   0.23429   0.41243   0.54755   0.24963   0.43714   0.57795
   0.23431   0.41246   0.54759   0.23967   0.42105   0.55841
   0.23426   0.41234   0.54741   0.21230   0.37620   0.50305
   0.23429   0.41242   0.54754   0.25000   0.43770   0.57857
   0.23433   0.41250   0.54767   0.24974   0.43730   0.57812
   0.23435   0.41257   0.54778   0.24829   0.43511   0.57564
   0.23429   0.41242   0.54754   0.20452   0.36422   0.48932
   0.23433   0.41250   0.54767   0.25000   0.43770   0.57857
   0.23435   0.41256   0.54777   0.24622   0.43153   0.57100
   0.23436   0.41259   0.54782   0.24036   0.42246   0.56050
   0.23433   0.41251   0.54770   0.21864   0.38761   0.51846
   0.23436   0.41259   0.54783   0.25000   0.43770   0.57857
   0.23439   0.41267   0.54795   0.24974   0.43730   0.57813
   0.23433   0.41251   0.54768   0.20428   0.36181   0.48371
   0.23429   0.41241   0.54753   0.21554   0.38200   0.51090
   0.23433   0.41249   0.54766   0.25000   0.43770   0.57856
   0.23435   0.41255   0.54776   0.24644   0.43214   0.57207
   0.23437   0.41260   0.54783   0.24285   0.42629   0.56490
   0.23435   0.41257   0.54779   0.22806   0.40284   0.53698
   0.23438   0.41263   0.54789   0.24647   0.43190   0.57142
   0.23439   0.41265   0.54793   0.23979   0.42105   0.55816
   0.23442   0.41271   0.54803   0.24633   0.43196   0.57184
   0.23436   0.41258   0.54780   0.20757   0.36867   0.49406
   0.23439   0.41265   0.54793   0.25000   0.43769   0.57856
   0.23442   0.41273   0.54806   0.24974   0.43731   0.57813
   0.23438   0.41262   0.54787   0.21255   0.37583   0.50164
   0.23437   0.41259   0.54783   0.22966   0.40546   0.54019
   0.23440   0.41266   0.54795   0.24830   0.43503   0.57543
   0.23443   0.41274   0.54807   0.24974   0.43731   0.57813
   0.23446   0.41281   0.54819   0.24946   0.43688   0.57765
   0.23439   0.41263   0.54790   0.19833   0.35370   0.47587
   0.23442   0.41271   0.54802   0.25000   0.43769   0.57856
   0.23445   0.41278   0.54814   0.24974   0.43731   0.57813
   0.23448   0.41286   0.54826   0.24928   0.43662   0.57734
   0.23441   0.41267   0.54797   0.19780   0.35309   0.47543
   0.23443   0.41274   0.54808   0.24829   0.43501   0.57540
   0.23446   0.41282   0.54820   0.24975   0.43731   0.57813
   0.23449   0.41287   0.54829   0.24491   0.42968   0.56908
   0.23440   0.41265   0.54792   0.19107   0.34102   0.45917
   0.23443   0.41273   0.54805   0.25000   0.43769   0.57855
   0.23446   0.41280   0.54817   0.24975   0.43731   0.57813
   0.23449   0.41286   0.54827   0.24691   0.43281   0.57277
   0.23440   0.41264   0.54791   0.19154   0.34124   0.45874
   0.23443   0.41272   0.54803   0.25000   0.43769   0.57855
   0.23446   0.41280   0.54815   0.24975   0.43731   0.57813
   0.23449   0.41286   0.54826   0.24836   0.43518   0.57568
   0.23441   0.41268   0.54796   0.19745   0.35205   0.47356
   0.23445   0.41275   0.54809   0.25000   0.43769   0.57855
   0.23448   0.41283   0.54821   0.24970   0.43724   0.57804
   0.23451   0.41290   0.54832   0.24947   0.43690   0.57766
   0.23439   0.41260   0.54781   0.17427   0.31140   0.41986
   0.23442   0.41267   0.54793   0.25000   0.43769   0.57855
   0.23443   0.41270   0.54798   0.24055   0.42190   0.55864
   0.23446   0.41277   0.54809   0.24947   0.43690   0.57766
   0.23433   0.41245   0.54756   0.17010   0.30539   0.41354
   0.23436   0.41252   0.54768   0.25000   0.43769   0.57855
   0.23439   0.41260   0.54780   0.24955   0.43701   0.57779
   0.23439   0.41259   0.54780   0.23386   0.41157   0.54678
   0.23434   0.41247   0.54759   0.20862   0.37041   0.49631
   0.23437   0.41254   0.54771   0.25000   0.43769   0.57855
   0.23440   0.41262   0.54783   0.24975   0.43731   0.57812
   0.23440   0.41262   0.54784   0.23452   0.41273   0.54832
   0.23427   0.41229   0.54729   0.16951   0.30370   0.41049
   0.23430   0.41237   0.54742   0.25000   0.43769   0.57854
   0.23434   0.41244   0.54754   0.24975   0.43731   0.57813
   0.23427   0.41229   0.54728   0.20344   0.36029   0.48164
   0.23423   0.41219   0.54711   0.21395   0.37863   0.50573
   0.23426   0.41226   0.54722   0.24825   0.43493   0.57530
   0.23429   0.41232   0.54733   0.24800   0.43457   0.57489
   0.23430   0.41236   0.54739   0.24179   0.42438   0.56230
   0.23426   0.41225   0.54722   0.21222   0.37689   0.50503
   0.23429   0.41233   0.54735   0.25000   0.43768   0.57854
   0.23432   0.41240   0.54747   0.24973   0.43728   0.57808
   0.23432   0.41240   0.54746   0.23281   0.41004   0.54514
   0.23429   0.41233   0.54736   0.22132   0.39107   0.52155
   0.23432   0.41241   0.54748   0.25000   0.43768   0.57854
   0.23435   0.41246   0.54757   0.24581   0.43114   0.57086
   0.23433   0.41242   0.54751   0.22674   0.39963   0.53163
   0.23433   0.41243   0.54752   0.23539   0.41442   0.55073
   0.23436   0.41250   0.54764   0.25000   0.43768   0.57854
   0.23439   0.41258   0.54776   0.24976   0.43732   0.57812
   0.23442   0.41265   0.54788   0.24946   0.43688   0.57763
   0.23433   0.41241   0.54748   0.18549   0.33120   0.44615
   0.23436   0.41248   0.54759   0.24827   0.43497   0.57534
   0.23439   0.41255   0.54771   0.24976   0.43732   0.57813
   0.23437   0.41252   0.54767   0.22913   0.40354   0.53645
   0.23435   0.41246   0.54756   0.22085   0.39045   0.52091
   0.23438   0.41253   0.54768   0.25000   0.43768   0.57853
   0.23439   0.41255   0.54772   0.23928   0.42014   0.55695
   0.23441   0.41262   0.54782   0.24780   0.43427   0.57456
   0.23433   0.41241   0.54748   0.19215   0.34217   0.45978
   0.23436   0.41249   0.54760   0.25000   0.43768   0.57853
   0.23439   0.41256   0.54772   0.24976   0.43732   0.57813
   0.23442   0.41263   0.54783   0.24940   0.43678   0.57751
   0.23432   0.41238   0.54743   0.18359   0.32843   0.44322
   0.23435   0.41246   0.54755   0.25000   0.43768   0.57853
   0.23438   0.41253   0.54767   0.24976   0.43732   0.57813
   0.23440   0.41257   0.54774   0.24417   0.42837   0.56736
   0.23432   0.41238   0.54742   0.19276   0.34370   0.46237
   0.23435   0.41245   0.54754   0.25000   0.43768   0.57853
   0.23438   0.41251   0.54764   0.24809   0.43469   0.57504
   0.23440   0.41256   0.54772   0.24508   0.43001   0.56957
   0.23424   0.41217   0.54707   0.15361   0.27705   0.37681
   0.23427   0.41225   0.54719   0.25000   0.43768   0.57853
   0.23430   0.41232   0.54731   0.24957   0.43703   0.57780
   0.23433   0.41239   0.54742   0.24943   0.43682   0.57756
   0.23431   0.41233   0.54733   0.22100   0.39115   0.52242
   0.23434   0.41240   0.54745   0.24995   0.43761   0.57845
   0.23436   0.41246   0.54754   0.24672   0.43258   0.57256
   0.23438   0.41250   0.54762   0.24398   0.42822   0.56737
   0.23436   0.41246   0.54756   0.22505   0.39822   0.53167
   0.23439   0.41253   0.54767   0.25000   0.43768   0.57853
   0.23442   0.41260   0.54778   0.24811   0.43473   0.57507
   0.23444   0.41266   0.54788   0.24771   0.43413   0.57440
   0.23433   0.41237   0.54740   0.17469   0.31204   0.42052
   0.23436   0.41244   0.54752   0.25000   0.43768   0.57852
   0.23434   0.41238   0.54741   0.22262   0.39148   0.51979
   0.23437   0.41245   0.54752   0.24953   0.43697   0.57773
   0.23435   0.41242   0.54747   0.22620   0.39996   0.53363
   0.23438   0.41248   0.54758   0.24836   0.43510   0.57549
   0.23440   0.41255   0.54769   0.24977   0.43732   0.57812
   0.23442   0.41259   0.54775   0.24221   0.42456   0.56184
   0.23436   0.41243   0.54750   0.20084   0.35793   0.48122
   0.23439   0.41250   0.54761   0.25000   0.43768   0.57852
   0.23441   0.41257   0.54773   0.24977   0.43732   0.57813
   0.23440   0.41255   0.54768   0.22869   0.40301   0.53612
   0.23439   0.41251   0.54764   0.22710   0.40122   0.53492
   0.23442   0.41259   0.54775   0.25000   0.43768   0.57852
   0.23445   0.41265   0.54786   0.24977   0.43733   0.57813
   0.23446   0.41268   0.54790   0.23911   0.42052   0.55823
   0.23442   0.41259   0.54777   0.21565   0.38244   0.51174
   0.23445   0.41266   0.54788   0.25000   0.43767   0.57852
   0.23448   0.41273   0.54799   0.24977   0.43733   0.57813
   0.23451   0.41279   0.54810   0.24849   0.43539   0.57593
   0.23442   0.41258   0.54775   0.18874   0.33665   0.45310
   0.23444   0.41264   0.54783   0.24655   0.43204   0.57160
   0.23447   0.41269   0.54792   0.24660   0.43237   0.57231
   0.23449   0.41276   0.54803   0.24954   0.43698   0.57773
   0.23432   0.41231   0.54726   0.13883   0.24954   0.33834
   0.23435   0.41238   0.54738   0.25000   0.43767   0.57851
   0.23437   0.41245   0.54749   0.24977   0.43733   0.57813
   0.23436   0.41242   0.54745   0.22942   0.40424   0.53769
   0.23437   0.41243   0.54746   0.23489   0.41388   0.55039
   0.23439   0.41249   0.54757   0.24851   0.43534   0.57579
   0.23442   0.41256   0.54768   0.24977   0.43733   0.57812
   0.23439   0.41248   0.54756   0.21734   0.38451   0.51346
   0.23432   0.41232   0.54729   0.19835   0.35337   0.47502
   0.23435   0.41239   0.54740   0.25000   0.43767   0.57851
   0.23438   0.41246   0.54752   0.24975   0.43729   0.57809
   0.23441   0.41252   0.54762   0.24872   0.43574   0.57632
   0.23439   0.41248   0.54756   0.22484   0.39763   0.53063
   0.23442   0.41255   0.54767   0.25000   0.43767   0.57851
   0.23444   0.41262   0.54778   0.24975   0.43729   0.57809
   0.23447   0.41268   0.54789   0.24948   0.43688   0.57762
   0.23438   0.41246   0.54752   0.18428   0.33007   0.44588
   0.23441   0.41253   0.54763   0.25000   0.43767   0.57851
   0.23444   0.41259   0.54774   0.24977   0.43733   0.57813
   0.23440   0.41250   0.54760   0.21506   0.38000   0.50687
   0.23437   0.41244   0.54749   0.21927   0.38811   0.51843
   0.23440   0.41251   0.54760   0.25000   0.43767   0.57851
   0.23443   0.41257   0.54771   0.24977   0.43733   0.57812
   0.23435   0.41237   0.54737   0.19082   0.33827   0.45266
   0.23434   0.41234   0.54732   0.22663   0.40025   0.53349
   0.23437   0.41241   0.54743   0.25000   0.43767   0.57851
   0.23439   0.41248   0.54754   0.24977   0.43733   0.57813
   0.23437   0.41240   0.54742   0.21865   0.38626   0.51508
   0.23435   0.41236   0.54736   0.22426   0.39622   0.52832
   0.23438   0.41243   0.54747   0.25000   0.43767   0.57851
   0.23440   0.41249   0.54757   0.24800   0.43455   0.57486
   0.23443   0.41255   0.54767   0.24939   0.43676   0.57748
   0.23435   0.41236   0.54735   0.19101   0.34058   0.45819
   0.23438   0.41243   0.54746   0.25000   0.43767   0.57850
   0.23440   0.41250   0.54757   0.24978   0.43733   0.57813
   0.23443   0.41255   0.54766   0.24658   0.43234   0.57228
   0.23433   0.41232   0.54729   0.18307   0.32771   0.44254
   0.23436   0.41239   0.54740   0.25000   0.43767   0.57850
   0.23439   0.41246   0.54751   0.24978   0.43733   0.57812
   0.23442   0.41252   0.54761   0.24904   0.43622   0.57687
   0.23436   0.41238   0.54738   0.20163   0.35942   0.48334
   0.23439   0.41245   0.54749   0.25000   0.43767   0.57850
   0.23441   0.41251   0.54760   0.24978   0.43733   0.57813
   0.23443   0.41255   0.54768   0.24416   0.42856   0.56783
   0.23434   0.41232   0.54728   0.18225   0.32465   0.43641
   0.23437   0.41239   0.54739   0.25000   0.43767   0.57850
   0.23439   0.41245   0.54750   0.24978   0.43733   0.57813
   0.23436   0.41238   0.54738   0.21750   0.38476   0.51370
   0.23435   0.41235   0.54734   0.22725   0.40152   0.53536
   0.23438   0.41242   0.54745   0.24989   0.43750   0.57831
   0.23438   0.41244   0.54748   0.23842   0.41890   0.55564
   0.23441   0.41250   0.54758   0.24945   0.43684   0.57757
   0.23438   0.41242   0.54745   0.21621   0.38235   0.51029
   0.23441   0.41249   0.54756   0.25000   0.43767   0.57850
   0.23443   0.41255   0.54767   0.24978   0.43734   0.57813
   0.23446   0.41261   0.54776   0.24703   0.43311   0.57324
   0.23440   0.41248   0.54756   0.20529   0.36527   0.49032
   0.23443   0.41255   0.54766   0.25000   0.43766   0.57850
   0.23446   0.41261   0.54777   0.24978   0.43734   0.57813
   0.23443   0.41253   0.54762   0.21550   0.37998   0.50579
   0.23429   0.41219   0.54705   0.15895   0.28363   0.38192
   0.23432   0.41225   0.54714   0.24836   0.43510   0.57548
   0.23435   0.41232   0.54725   0.24978   0.43734   0.57813
   0.23436   0.41235   0.54731   0.24184   0.42478   0.56321
   0.23427   0.41213   0.54695   0.18463   0.32978   0.44438
   0.23430   0.41219   0.54705   0.24839   0.43514   0.57553
   0.23432   0.41226   0.54716   0.24978   0.43734   0.57813
   0.23435   0.41232   0.54725   0.24791   0.43443   0.57474
   0.23423   0.41203   0.54678   0.16948   0.30423   0.41191
   0.23426   0.41210   0.54689   0.25000   0.43766   0.57849
   0.23429   0.41217   0.54700   0.24972   0.43724   0.57801
   0.23429   0.41217   0.54701   0.23525   0.41442   0.55100
   0.23428   0.41214   0.54696   0.22621   0.39945   0.53234
   0.23430   0.41221   0.54707   0.25000   0.43766   0.57849
   0.23433   0.41227   0.54718   0.24978   0.43734   0.57813
   0.23434   0.41230   0.54723   0.24085   0.42290   0.56059
   0.23433   0.41228   0.54720   0.22987   0.40559   0.54009
   0.23436   0.41235   0.54731   0.25000   0.43766   0.57849
   0.23438   0.41240   0.54741   0.24821   0.43488   0.57524
   0.23439   0.41243   0.54744   0.23922   0.42071   0.55848
   0.23438   0.41239   0.54739   0.22545   0.39863   0.53186
   0.23440   0.41245   0.54749   0.24843   0.43521   0.57561
   0.23443   0.41251   0.54759   0.24979   0.43734   0.57813
   0.23445   0.41257   0.54768   0.24687   0.43281   0.57284
   0.23437   0.41237   0.54735   0.18732   0.33466   0.45105
   0.23440   0.41243   0.54745   0.25000   0.43766   0.57849
   0.23442   0.41249   0.54756   0.24979   0.43734   0.57813
   0.23445   0.41255   0.54766   0.24897   0.43612   0.57675
   0.23440   0.41245   0.54749   0.20935   0.37186   0.49838
   0.23443   0.41252   0.54760   0.25000   0.43766   0.57848
   0.23446   0.41258   0.54770   0.24979   0.43734   0.57812
   0.23448   0.41264   0.54780   0.24911   0.43631   0.57695
   0.23442   0.41249   0.54755   0.19777   0.35293   0.47511
   0.23444   0.41255   0.54766   0.24979   0.43734   0.57812
   0.23447   0.41261   0.54776   0.24975   0.43728   0.57805
   0.23448   0.41263   0.54779   0.23869   0.41921   0.55587
   0.23444   0.41255   0.54765   0.21393   0.37942   0.50777
   0.23447   0.41261   0.54776   0.25000   0.43766   0.57848
   0.23450   0.41267   0.54786   0.24979   0.43734   0.57813
   0.23448   0.41262   0.54778   0.22320   0.39413   0.52534
   0.23446   0.41259   0.54772   0.22544   0.39788   0.53003
   0.23449   0.41265   0.54783   0.25000   0.43766   0.57848
   0.23451   0.41271   0.54793   0.24977   0.43731   0.57809
   0.23453   0.41276   0.54800   0.24547   0.43058   0.57018
   0.23449   0.41267   0.54786   0.21226   0.37701   0.50524
   0.23452   0.41273   0.54796   0.24983   0.43740   0.57819
   0.23455   0.41279   0.54806   0.24979   0.43734   0.57813
   0.23451   0.41271   0.54793   0.21584   0.38148   0.50897
   0.23451   0.41271   0.54792   0.23266   0.40997   0.54525
   0.23453   0.41276   0.54802   0.24849   0.43530   0.57572
   0.23456   0.41283   0.54812   0.24979   0.43734   0.57813
   0.23457   0.41285   0.54816   0.24119   0.42381   0.56214
   0.23455   0.41280   0.54808   0.22100   0.39135   0.52293
   0.23457   0.41286   0.54818   0.25000   0.43766   0.57848
   0.23460   0.41292   0.54828   0.24979   0.43734   0.57812
   0.23462   0.41296   0.54835   0.24389   0.42814   0.56736
   0.23443   0.41249   0.54753   0.12346   0.22345   0.30493
   0.23446   0.41255   0.54764   0.25000   0.43766   0.57848
   0.23448   0.41261   0.54774   0.24979   0.43734   0.57812
   0.23448   0.41261   0.54775   0.23505   0.41381   0.54992
   0.23439   0.41239   0.54737   0.17889   0.32080   0.43393
   0.23442   0.41245   0.54747   0.25000   0.43766   0.57848
   0.23444   0.41251   0.54757   0.24932   0.43663   0.57732
   0.23447   0.41257   0.54767   0.24956   0.43700   0.57774
   0.23445   0.41252   0.54760   0.22320   0.39446   0.52615
   0.23447   0.41257   0.54767   0.24617   0.43138   0.57075
   0.23449   0.41263   0.54778   0.24977   0.43731   0.57809
   0.23451   0.41268   0.54785   0.24634   0.43198   0.57186
   0.23447   0.41258   0.54769   0.20851   0.37057   0.49692
   0.23449   0.41264   0.54779   0.25000   0.43765   0.57847
   0.23452   0.41270   0.54789   0.24979   0.43735   0.57813
   0.23453   0.41272   0.54792   0.23977   0.42118   0.55854
   0.23450   0.41266   0.54783   0.21901   0.38800   0.51868
   0.23453   0.41272   0.54793   0.25000   0.43765   0.57847
   0.23455   0.41278   0.54803   0.24979   0.43735   0.57812
   0.23456   0.41279   0.54805   0.23738   0.41774   0.55488
   0.23451   0.41268   0.54787   0.20753   0.36829   0.49319
   0.23454   0.41275   0.54797   0.25000   0.43765   0.57847
   0.23456   0.41281   0.54807   0.24980   0.43735   0.57812
   0.23458   0.41285   0.54814   0.24562   0.43079   0.57038
   0.23455   0.41278   0.54803   0.21631   0.38344   0.51287
   0.23458   0.41284   0.54813   0.25000   0.43765   0.57847
   0.23459   0.41287   0.54817   0.24235   0.42469   0.56190
   0.23461   0.41292   0.54826   0.24763   0.43397   0.57416
   0.23456   0.41280   0.54805   0.20342   0.36190   0.48577
   0.23458   0.41286   0.54815   0.24982   0.43738   0.57816
   0.23461   0.41292   0.54825   0.24978   0.43732   0.57809
   0.23463   0.41297   0.54834   0.24959   0.43704   0.57778
   0.23452   0.41269   0.54786   0.16416   0.29525   0.40052
   0.23454   0.41275   0.54796   0.25000   0.43765   0.57847
   0.23457   0.41281   0.54806   0.24980   0.43735   0.57813
   0.23459   0.41287   0.54816   0.24941   0.43677   0.57747
   0.23449   0.41262   0.54774   0.17275   0.31032   0.42044
   0.23452   0.41268   0.54784   0.25000   0.43765   0.57847
   0.23454   0.41274   0.54794   0.24980   0.43735   0.57813
   0.23456   0.41279   0.54803   0.24788   0.43436   0.57464
