content mean = 
         1         2         3
   14.0000   13.0000   13.0000

content sum = 
         1         2         3
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
        14        13        13
