delta change = 
         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40
   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35   2593.35
   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20   2594.20
   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05   2595.05
   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90   2595.90
   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75   2596.75
   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60   2597.60
   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45   2598.45
   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30   2599.30
   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15   2600.15
   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00   2601.00
   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85   2601.85
   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70   2602.70
   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55   2603.55
   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40   2604.40
   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25   2605.25
   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10   2606.10
   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95   2606.95
   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80   2607.80
   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65   2608.65
   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50   2609.50
   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35   2610.35
   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20   2611.20
   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05   2612.05
   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90   2612.90
   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75   2613.75
   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60   2614.60
   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45   2615.45
   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30   2616.30
   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15   2617.15
   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00   2618.00
   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85   2618.85
   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70   2619.70
   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55   2620.55
   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40   2621.40
   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25   2622.25
   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10   2623.10
   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95   2623.95
   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80   2624.80
   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65   2625.65
   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50   2626.50
   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35   2627.35
   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20   2628.20
   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05   2629.05
   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90   2629.90
   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75   2630.75
   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60   2631.60
   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45   2632.45
   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30   2633.30
   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15   2634.15
   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00   2635.00
   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85   2635.85
   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70   2636.70
   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55   2637.55
   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40   2638.40
   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25   2639.25
   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10   2640.10
   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95   2640.95
   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80   2641.80
   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65   2642.65
   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50   2643.50
   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35   2644.35
   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20   2645.20
   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05   2646.05
   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90   2646.90
   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75   2647.75
   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60   2648.60
   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45   2649.45
   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30   2650.30
   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15   2651.15
