   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
   0.13364   0.25406   0.35803   0.14953   0.27791   0.38794
   0.13375   0.25424   0.35831   0.13958   0.26070   0.36564
   0.13399   0.25476   0.35916   0.14679   0.27319   0.38187
   0.13419   0.25519   0.35986   0.14523   0.27050   0.37840
   0.13437   0.25553   0.36042   0.14392   0.26824   0.37549
   0.13437   0.25543   0.36018   0.13438   0.25158   0.35368
   0.13424   0.25498   0.35933   0.12699   0.23841   0.33609
   0.13449   0.25555   0.36027   0.14890   0.27675   0.38637
   0.13472   0.25605   0.36109   0.14783   0.27490   0.38399
   0.13488   0.25637   0.36159   0.14418   0.26861   0.37585
   0.13506   0.25673   0.36216   0.14530   0.27056   0.37839
   0.13521   0.25703   0.36262   0.14407   0.26843   0.37565
   0.13525   0.25703   0.36256   0.13761   0.25717   0.36093
   0.13550   0.25757   0.36342   0.15000   0.27857   0.38862
   0.13571   0.25803   0.36416   0.14876   0.27645   0.38589
   0.13587   0.25834   0.36463   0.14549   0.27079   0.37857
   0.13604   0.25868   0.36514   0.14634   0.27229   0.38055
   0.13615   0.25886   0.36539   0.14294   0.26641   0.37291
   0.13620   0.25888   0.36534   0.13900   0.25950   0.36384
   0.13569   0.25742   0.36266   0.10417   0.19720   0.28029
   0.13555   0.25693   0.36171   0.12638   0.23643   0.33224
   0.13575   0.25737   0.36243   0.14844   0.27584   0.38504
   0.13592   0.25775   0.36305   0.14729   0.27386   0.38250
   0.13608   0.25807   0.36357   0.14615   0.27191   0.37999
   0.13602   0.25782   0.36306   0.13206   0.24694   0.34682
   0.13613   0.25804   0.36340   0.14356   0.26745   0.37423
   0.13587   0.25725   0.36194   0.11842   0.22278   0.31472
   0.13607   0.25769   0.36268   0.14925   0.27719   0.38670
   0.13624   0.25808   0.36331   0.14815   0.27529   0.38427
   0.13640   0.25842   0.36385   0.14706   0.27342   0.38187
   0.13654   0.25870   0.36430   0.14580   0.27126   0.37909
   0.13641   0.25828   0.36350   0.12772   0.23925   0.33661
   0.13647   0.25837   0.36362   0.14083   0.26262   0.36785
   0.13667   0.25880   0.36432   0.15000   0.27842   0.38822
   0.13684   0.25917   0.36493   0.14894   0.27660   0.38589
   0.13699   0.25950   0.36545   0.14789   0.27480   0.38358
   0.13712   0.25976   0.36586   0.14633   0.27212   0.38014
   0.13721   0.25990   0.36605   0.14306   0.26647   0.37282
   0.13722   0.25985   0.36591   0.13793   0.25740   0.36079
   0.13676   0.25854   0.36351   0.10360   0.19577   0.27781
   0.13693   0.25893   0.36415   0.14966   0.27779   0.38737
   0.13706   0.25921   0.36459   0.14662   0.27252   0.38050
   0.13720   0.25951   0.36508   0.14765   0.27435   0.38295
   0.13730   0.25968   0.36535   0.14417   0.26832   0.37513
   0.13739   0.25987   0.36564   0.14470   0.26926   0.37637
   0.13746   0.25999   0.36580   0.14260   0.26561   0.37162
   0.13694   0.25852   0.36312   0.09755   0.18482   0.26293
   0.13710   0.25888   0.36373   0.14935   0.27723   0.38659
   0.13725   0.25920   0.36426   0.14839   0.27558   0.38448
   0.13738   0.25949   0.36472   0.14744   0.27395   0.38238
   0.13749   0.25973   0.36511   0.14634   0.27206   0.37996
   0.13758   0.25990   0.36538   0.14446   0.26883   0.37578
   0.13749   0.25959   0.36480   0.13019   0.24362   0.34240
   0.13763   0.25992   0.36534   0.14938   0.27723   0.38656
   0.13778   0.26023   0.36585   0.14907   0.27671   0.38588
   0.13790   0.26050   0.36628   0.14784   0.27460   0.38318
   0.13800   0.26071   0.36661   0.14632   0.27200   0.37983
   0.13810   0.26091   0.36693   0.14634   0.27203   0.37988
   0.13791   0.26034   0.36585   0.12227   0.22908   0.32238
   0.13767   0.25962   0.36455   0.11747   0.22068   0.31135
   0.13781   0.25995   0.36509   0.14970   0.27776   0.38719
   0.13794   0.26024   0.36557   0.14881   0.27623   0.38523
   0.13805   0.26047   0.36593   0.14704   0.27318   0.38128
   0.13800   0.26028   0.36557   0.13397   0.24998   0.35040
   0.13807   0.26042   0.36578   0.14415   0.26814   0.37470
   0.13792   0.25996   0.36495   0.12500   0.23421   0.32960
   0.13757   0.25899   0.36318   0.10780   0.20340   0.28821
   0.13770   0.25927   0.36367   0.14842   0.27553   0.38429
   0.13782   0.25954   0.36412   0.14814   0.27506   0.38369
   0.13755   0.25879   0.36276   0.11463   0.21531   0.30377
   0.13766   0.25903   0.36316   0.14675   0.27268   0.38063
   0.13775   0.25924   0.36352   0.14607   0.27150   0.37912
   0.13752   0.25859   0.36234   0.11732   0.22035   0.31085
   0.13766   0.25891   0.36290   0.15000   0.27821   0.38770
   0.13775   0.25912   0.36326   0.14599   0.27135   0.37889
   0.13787   0.25938   0.36371   0.14835   0.27539   0.38408
   0.13771   0.25892   0.36286   0.12336   0.23094   0.32476
   0.13780   0.25913   0.36322   0.14620   0.27170   0.37934
   0.13787   0.25926   0.36345   0.14365   0.26732   0.37371
   0.13789   0.25930   0.36351   0.14046   0.26167   0.36620
   0.13802   0.25959   0.36401   0.14973   0.27773   0.38705
   0.13814   0.25986   0.36446   0.14894   0.27637   0.38530
   0.13824   0.26010   0.36486   0.14815   0.27502   0.38357
   0.13833   0.26030   0.36520   0.14711   0.27323   0.38128
   0.13840   0.26043   0.36541   0.14424   0.26831   0.37495
   0.13820   0.25988   0.36442   0.11992   0.22519   0.31762
   0.13791   0.25904   0.36289   0.10920   0.20556   0.29063
   0.13802   0.25932   0.36338   0.14948   0.27728   0.38644
   0.13813   0.25958   0.36381   0.14872   0.27597   0.38476
   0.13819   0.25969   0.36400   0.14349   0.26697   0.37313
   0.13828   0.25989   0.36434   0.14695   0.27295   0.38088
   0.13834   0.26004   0.36459   0.14508   0.26970   0.37667
   0.13835   0.26003   0.36456   0.13920   0.25929   0.36285
   0.13847   0.26030   0.36501   0.15000   0.27814   0.38751
   0.13858   0.26054   0.36543   0.14925   0.27687   0.38588
   0.13864   0.26068   0.36565   0.14530   0.26994   0.37679
   0.13873   0.26088   0.36598   0.14778   0.27435   0.38266
   0.13811   0.25915   0.36282   0.07500   0.14262   0.20368
   0.13817   0.25929   0.36306   0.14439   0.26851   0.37513
   0.13811   0.25911   0.36274   0.13216   0.24695   0.34662
   0.13822   0.25938   0.36320   0.14976   0.27771   0.38693
   0.13832   0.25962   0.36361   0.14868   0.27586   0.38457
   0.13842   0.25984   0.36399   0.14821   0.27505   0.38353
   0.13851   0.26004   0.36434   0.14762   0.27405   0.38224
   0.13859   0.26022   0.36465   0.14692   0.27285   0.38070
   0.13842   0.25975   0.36381   0.12099   0.22699   0.31987
   0.13802   0.25865   0.36181   0.09566   0.18100   0.25719
   0.13813   0.25891   0.36227   0.14953   0.27730   0.38639
   0.13823   0.25915   0.36269   0.14884   0.27611   0.38487
   0.13832   0.25936   0.36307   0.14815   0.27494   0.38336
   0.13840   0.25956   0.36341   0.14747   0.27377   0.38186
   0.13841   0.25955   0.36339   0.13876   0.25855   0.36192
   0.13845   0.25963   0.36353   0.14281   0.26575   0.37150
   0.13855   0.25988   0.36397   0.15000   0.27808   0.38736
   0.13859   0.25998   0.36412   0.14344   0.26675   0.37270
   0.13868   0.26019   0.36449   0.14865   0.27577   0.38441
   0.13877   0.26038   0.36482   0.14798   0.27463   0.38295
   0.13878   0.26040   0.36484   0.14062   0.26175   0.36603
   0.13848   0.25957   0.36334   0.10500   0.19790   0.28016
   0.13837   0.25926   0.36278   0.12588   0.23582   0.33182
   0.13847   0.25950   0.36321   0.14978   0.27769   0.38684
   0.13857   0.25972   0.36359   0.14912   0.27657   0.38540
   0.13865   0.25993   0.36394   0.14836   0.27527   0.38374
   0.13872   0.26009   0.36423   0.14674   0.27249   0.38017
   0.13879   0.26024   0.36449   0.14643   0.27196   0.37949
   0.13879   0.26023   0.36447   0.13933   0.25956   0.36326
   0.13852   0.25948   0.36310   0.10697   0.20134   0.28463
   0.13862   0.25971   0.36350   0.14957   0.27732   0.38634
   0.13870   0.25992   0.36386   0.14894   0.27623   0.38495
   0.13878   0.26011   0.36419   0.14831   0.27515   0.38357
   0.13885   0.26026   0.36445   0.14641   0.27190   0.37937
   0.13880   0.26012   0.36419   0.13361   0.24921   0.34922
   0.13863   0.25964   0.36334   0.11831   0.22203   0.31301
   0.13872   0.25985   0.36370   0.14896   0.27625   0.38496
   0.13868   0.25972   0.36347   0.13382   0.24970   0.35004
   0.13876   0.25992   0.36382   0.14876   0.27592   0.38453
   0.13884   0.26011   0.36414   0.14815   0.27487   0.38319
   0.13891   0.26027   0.36442   0.14723   0.27330   0.38118
   0.13897   0.26042   0.36468   0.14694   0.27280   0.38053
   0.13876   0.25984   0.36363   0.11311   0.21244   0.29971
   0.13885   0.26006   0.36400   0.14980   0.27767   0.38676
   0.13893   0.26026   0.36434   0.14919   0.27664   0.38544
   0.13901   0.26044   0.36466   0.14859   0.27562   0.38413
   0.13908   0.26061   0.36495   0.14800   0.27460   0.38283
   0.13903   0.26046   0.36468   0.13287   0.24816   0.34817
   0.13902   0.26041   0.36459   0.13770   0.25653   0.35905
   0.13876   0.25968   0.36327   0.10514   0.19822   0.28069
   0.13884   0.25989   0.36363   0.14961   0.27733   0.38631
   0.13892   0.26008   0.36397   0.14902   0.27633   0.38503
   0.13900   0.26026   0.36428   0.14844   0.27534   0.38375
   0.13906   0.26042   0.36456   0.14786   0.27435   0.38249
   0.13912   0.26056   0.36480   0.14671   0.27237   0.37995
   0.13908   0.26044   0.36458   0.13398   0.25007   0.35064
   0.13896   0.26010   0.36396   0.12337   0.23077   0.32431
   0.13899   0.26015   0.36404   0.14224   0.26442   0.36933
   0.13906   0.26033   0.36436   0.14885   0.27604   0.38463
   0.13913   0.26049   0.36464   0.14819   0.27491   0.38319
   0.13920   0.26065   0.36491   0.14773   0.27411   0.38216
   0.13878   0.25951   0.36283   0.08406   0.15934   0.22684
   0.13883   0.25963   0.36305   0.14568   0.27059   0.37763
   0.13892   0.25983   0.36341   0.14981   0.27766   0.38669
   0.13899   0.26002   0.36373   0.14925   0.27671   0.38547
   0.13907   0.26020   0.36404   0.14870   0.27576   0.38426
   0.13911   0.26031   0.36423   0.14556   0.27035   0.37729
   0.13917   0.26045   0.36448   0.14714   0.27309   0.38084
   0.13918   0.26045   0.36448   0.14007   0.26079   0.36477
   0.13910   0.26023   0.36409   0.12848   0.24024   0.33746
   0.13918   0.26042   0.36441   0.14964   0.27735   0.38628
   0.13925   0.26059   0.36471   0.14909   0.27642   0.38509
   0.13932   0.26075   0.36499   0.14855   0.27549   0.38391
   0.13931   0.26072   0.36493   0.13854   0.25801   0.36103
   0.13927   0.26059   0.36469   0.13318   0.24850   0.34835
   0.13925   0.26053   0.36457   0.13665   0.25460   0.35639
   0.13932   0.26071   0.36488   0.14973   0.27750   0.38646
   0.13939   0.26088   0.36518   0.14947   0.27705   0.38588
   0.13902   0.25985   0.36331   0.08644   0.16355   0.23244
   0.13909   0.26001   0.36359   0.14841   0.27524   0.38357
   0.13913   0.26013   0.36379   0.14586   0.27089   0.37798
   0.13917   0.26022   0.36396   0.14474   0.26889   0.37533
   0.13910   0.26001   0.36358   0.12841   0.23992   0.33678
   0.13905   0.25988   0.36334   0.13275   0.24752   0.34674
   0.13873   0.25899   0.36174   0.09245   0.17466   0.24786
   0.13880   0.25916   0.36205   0.14853   0.27544   0.38380
   0.13886   0.25933   0.36234   0.14828   0.27500   0.38325
   0.13893   0.25948   0.36261   0.14777   0.27413   0.38213
   0.13898   0.25962   0.36286   0.14709   0.27297   0.38065
   0.13898   0.25961   0.36285   0.13908   0.25894   0.36222
   0.13898   0.25960   0.36283   0.13912   0.25877   0.36168
   0.13905   0.25977   0.36313   0.14915   0.27649   0.38514
   0.13910   0.25989   0.36334   0.14628   0.27156   0.37878
   0.13916   0.26004   0.36361   0.14815   0.27477   0.38294
   0.13915   0.26001   0.36355   0.13767   0.25647   0.35898
   0.13920   0.26013   0.36376   0.14657   0.27207   0.37947
   0.13927   0.26030   0.36407   0.15000   0.27793   0.38696
   0.13934   0.26047   0.36436   0.14950   0.27708   0.38588
   0.13940   0.26061   0.36459   0.14785   0.27424   0.38224
   0.13946   0.26075   0.36484   0.14843   0.27525   0.38354
   0.13951   0.26087   0.36505   0.14712   0.27301   0.38067
   0.13954   0.26095   0.36519   0.14492   0.26923   0.37581
   0.13949   0.26081   0.36493   0.13170   0.24598   0.34515
   0.13956   0.26097   0.36521   0.14984   0.27764   0.38659
   0.13962   0.26113   0.36547   0.14935   0.27681   0.38552
   0.13959   0.26102   0.36528   0.13447   0.25043   0.35045
   0.13964   0.26116   0.36551   0.14839   0.27516   0.38342
   0.13970   0.26128   0.36573   0.14783   0.27421   0.38220
   0.13969   0.26124   0.36565   0.13814   0.25722   0.35984
   0.13944   0.26058   0.36445   0.10144   0.19144   0.27137
   0.13951   0.26074   0.36473   0.14968   0.27737   0.38622
   0.13957   0.26089   0.36499   0.14921   0.27655   0.38519
   0.13963   0.26103   0.36523   0.14873   0.27575   0.38416
   0.13968   0.26115   0.36544   0.14779   0.27413   0.38208
   0.13972   0.26125   0.36561   0.14638   0.27171   0.37896
   0.13968   0.26113   0.36539   0.13315   0.24840   0.34817
   0.13974   0.26129   0.36566   0.15000   0.27790   0.38690
   0.13980   0.26144   0.36591   0.14953   0.27710   0.38588
   0.13986   0.26157   0.36614   0.14899   0.27618   0.38469
   0.13991   0.26170   0.36636   0.14853   0.27539   0.38369
   0.13991   0.26169   0.36633   0.13997   0.26045   0.36414
   0.13973   0.26117   0.36539   0.10938   0.20544   0.28988
   0.13971   0.26112   0.36531   0.13750   0.25611   0.35841
   0.13968   0.26102   0.36512   0.13394   0.24961   0.34949
   0.13974   0.26116   0.36536   0.14939   0.27685   0.38555
   0.13979   0.26130   0.36560   0.14894   0.27608   0.38455
   0.13956   0.26065   0.36443   0.10091   0.19017   0.26921
   0.13961   0.26078   0.36465   0.14804   0.27454   0.38259
   0.13966   0.26090   0.36485   0.14759   0.27378   0.38161
   0.13940   0.26020   0.36360   0.09707   0.18351   0.26056
   0.13946   0.26036   0.36387   0.14970   0.27737   0.38620
   0.13952   0.26050   0.36412   0.14903   0.27623   0.38474
   0.13946   0.26033   0.36382   0.12939   0.24154   0.33877
   0.13951   0.26045   0.36404   0.14800   0.27447   0.38248
   0.13954   0.26053   0.36419   0.14512   0.26951   0.37608
   0.13943   0.26022   0.36363   0.12006   0.22508   0.31699
   0.13949   0.26038   0.36390   0.15000   0.27788   0.38684
   0.13955   0.26051   0.36414   0.14890   0.27600   0.38444
   0.13960   0.26064   0.36437   0.14861   0.27551   0.38381
   0.13960   0.26065   0.36437   0.14016   0.26079   0.36458
   0.13965   0.26077   0.36458   0.14804   0.27453   0.38255
   0.13963   0.26071   0.36448   0.13652   0.25421   0.35567
   0.13960   0.26061   0.36430   0.13324   0.24859   0.34845
   0.13966   0.26075   0.36455   0.14986   0.27762   0.38650
   0.13971   0.26089   0.36479   0.14943   0.27689   0.38556
   0.13976   0.26102   0.36502   0.14893   0.27604   0.38447
   0.13981   0.26114   0.36523   0.14857   0.27543   0.38370
   0.13985   0.26124   0.36539   0.14672   0.27227   0.37965
   0.13984   0.26119   0.36531   0.13714   0.25548   0.35757
   0.13973   0.26089   0.36476   0.12025   0.22538   0.31731
   0.13978   0.26103   0.36500   0.14972   0.27738   0.38618
   0.13984   0.26116   0.36523   0.14930   0.27666   0.38526
   0.13988   0.26127   0.36543   0.14810   0.27462   0.38263
   0.13993   0.26139   0.36563   0.14846   0.27523   0.38344
   0.13998   0.26150   0.36582   0.14797   0.27441   0.38238
   0.13987   0.26120   0.36528   0.12033   0.22555   0.31758
   0.13992   0.26133   0.36552   0.15000   0.27786   0.38678
   0.13998   0.26147   0.36574   0.14958   0.27715   0.38588
   0.14003   0.26159   0.36595   0.14910   0.27632   0.38482
   0.14008   0.26171   0.36615   0.14876   0.27574   0.38408
   0.14010   0.26177   0.36626   0.14526   0.26966   0.37615
   0.13998   0.26142   0.36563   0.11664   0.21898   0.30883
   0.13990   0.26121   0.36527   0.12637   0.23630   0.33197
   0.13996   0.26135   0.36550   0.14986   0.27762   0.38647
   0.14001   0.26148   0.36572   0.14946   0.27692   0.38558
   0.14005   0.26159   0.36591   0.14858   0.27542   0.38366
   0.14010   0.26170   0.36610   0.14865   0.27554   0.38382
   0.14013   0.26178   0.36624   0.14643   0.27172   0.37889
   0.14010   0.26168   0.36606   0.13367   0.24931   0.34936
   0.13988   0.26108   0.36498   0.09906   0.18687   0.26479
   0.13993   0.26121   0.36520   0.14973   0.27739   0.38617
   0.13995   0.26124   0.36525   0.14247   0.26477   0.36973
   0.13999   0.26136   0.36545   0.14894   0.27603   0.38443
   0.14004   0.26147   0.36565   0.14854   0.27535   0.38357
   0.14008   0.26157   0.36582   0.14808   0.27457   0.38256
   0.13999   0.26133   0.36538   0.12315   0.23024   0.32340
   0.14004   0.26145   0.36560   0.14993   0.27772   0.38659
   0.14009   0.26158   0.36581   0.14961   0.27717   0.38588
   0.14014   0.26169   0.36600   0.14863   0.27549   0.38373
   0.14018   0.26179   0.36618   0.14863   0.27550   0.38375
   0.14023   0.26190   0.36636   0.14844   0.27517   0.38333
   0.14019   0.26180   0.36617   0.13331   0.24857   0.34822
   0.14009   0.26152   0.36568   0.12047   0.22589   0.31819
   0.14012   0.26159   0.36580   0.14606   0.27086   0.37748
   0.14017   0.26171   0.36600   0.14948   0.27695   0.38560
   0.14019   0.26175   0.36607   0.14383   0.26710   0.37272
   0.14022   0.26183   0.36621   0.14699   0.27261   0.37994
   0.14026   0.26193   0.36637   0.14776   0.27401   0.38183
   0.14027   0.26194   0.36639   0.14165   0.26336   0.36792
   0.14008   0.26143   0.36547   0.10356   0.19511   0.27611
   0.14013   0.26155   0.36568   0.14975   0.27739   0.38615
   0.14018   0.26166   0.36588   0.14937   0.27675   0.38533
   0.14022   0.26177   0.36607   0.14899   0.27610   0.38450
   0.14023   0.26179   0.36609   0.14207   0.26400   0.36865
   0.14027   0.26189   0.36626   0.14824   0.27483   0.38287
   0.14028   0.26191   0.36629   0.14211   0.26416   0.36896
   0.14033   0.26202   0.36649   0.15000   0.27782   0.38669
   0.14037   0.26214   0.36669   0.14963   0.27718   0.38588
   0.14042   0.26224   0.36687   0.14925   0.27655   0.38507
   0.14046   0.26235   0.36704   0.14888   0.27592   0.38426
   0.14049   0.26241   0.36715   0.14592   0.27079   0.37763
   0.14048   0.26238   0.36708   0.13864   0.25803   0.36083
   0.14024   0.26173   0.36591   0.09193   0.17426   0.24806
   0.14029   0.26184   0.36611   0.14988   0.27760   0.38641
   0.14030   0.26187   0.36615   0.14265   0.26504   0.37003
   0.14034   0.26197   0.36633   0.14914   0.27636   0.38481
   0.14038   0.26207   0.36651   0.14878   0.27573   0.38402
   0.14041   0.26213   0.36660   0.14532   0.26973   0.37620
   0.14043   0.26220   0.36672   0.14630   0.27144   0.37844
   0.14029   0.26182   0.36603   0.11144   0.20960   0.29612
   0.14034   0.26193   0.36623   0.14976   0.27740   0.38614
   0.14038   0.26204   0.36641   0.14940   0.27678   0.38535
   0.14042   0.26214   0.36658   0.14904   0.27617   0.38457
   0.14046   0.26223   0.36675   0.14868   0.27556   0.38379
   0.14027   0.26171   0.36581   0.10048   0.18935   0.26806
   0.14028   0.26174   0.36585   0.14266   0.26509   0.37012
   0.14030   0.26177   0.36591   0.14375   0.26692   0.37244
   0.14035   0.26188   0.36610   0.14964   0.27720   0.38588
   0.14036   0.26192   0.36617   0.14419   0.26778   0.37368
   0.14040   0.26202   0.36634   0.14888   0.27589   0.38421
   0.14044   0.26211   0.36650   0.14835   0.27499   0.38305
   0.14046   0.26215   0.36656   0.14406   0.26753   0.37334
   0.14039   0.26196   0.36622   0.12565   0.23489   0.32992
   0.14043   0.26207   0.36641   0.14988   0.27760   0.38638
   0.14048   0.26218   0.36659   0.14953   0.27700   0.38562
   0.14052   0.26227   0.36676   0.14918   0.27641   0.38486
   0.14054   0.26233   0.36686   0.14581   0.27058   0.37729
   0.14058   0.26242   0.36700   0.14820   0.27473   0.38272
   0.14028   0.26162   0.36555   0.07755   0.14731   0.21019
   0.14029   0.26163   0.36558   0.14174   0.26351   0.36810
   0.14034   0.26174   0.36577   0.14977   0.27740   0.38613
   0.14037   0.26183   0.36592   0.14816   0.27465   0.38259
   0.14041   0.26193   0.36609   0.14908   0.27623   0.38463
   0.14045   0.26202   0.36625   0.14857   0.27536   0.38351
   0.14045   0.26202   0.36625   0.14115   0.26222   0.36606
   0.14037   0.26181   0.36586   0.12306   0.23029   0.32377
   0.14042   0.26192   0.36605   0.15000   0.27779   0.38662
   0.14038   0.26181   0.36587   0.13243   0.24691   0.34592
   0.14041   0.26188   0.36599   0.14678   0.27222   0.37939
